OBJECTID,ufi,pfi,feature_id,parent_feature_id,feature_type,feature_subtype,feature_status,name,name_label,parent_name,child_exists,auth_org_code,auth_org_id,auth_org_verified,vmadd_pfi,vicnames_id,vicnames_status_code,theme1,theme2,state,create_date_pfi,superceded_pfi,feature_ufi,feature_create_date_ufi,create_date_ufi,ORIG_FID,activity_category,activity_weight,poi_group_id,poi_id
8938,76316306,143511,143511,,hospital,day procedure centre,,MSI ST KILDA,Msi St Kilda,,,104,7120,1777420800000.0,50579097,-2120816,11,,,VIC,1242871658000,,76316306,1778224435000,1778224435000,8938,hospital,3.0,143511.0,FOI_8938
47915,76958016,143512,143512,,education centre,primary school,,ST KILDA PARK PRIMARY SCHOOL,St Kilda Park Primary School,,,101,2460 C1,1788134400000.0,173795869,103687,10,,,VIC,1242871658000,,76958016,1788333228000,1788333228000,47915,school,1.5,143512.0,FOI_47915
47918,76958019,143535,143535,,education centre,primary school,,ST LUKE THE EVANGELIST SCHOOL,St Luke The Evangelist School,,,113,1628 C1,1788134400000.0,50176982,106244,10,,,VIC,1242871659000,,76958019,1788333228000,1788333228000,47918,school,1.5,143535.0,FOI_47918
47920,76958021,143557,143557,,education centre,primary school,,ST MARTIN DE PORRES SCHOOL,St Martin De Porres School,,,113,1674 C1,1788134400000.0,221449908,106246,10,,,VIC,1242871659000,,76958021,1788333228000,1788333228000,47920,school,1.5,143557.0,FOI_47920
47921,76958022,143558,143558,,education centre,primary school,,ST MARTIN OF TOURS SCHOOL,St Martin Of Tours School,,,113,1582 C1,1788134400000.0,150735569,106247,10,,,VIC,1242871659000,,76958022,1788333228000,1788333228000,47921,school,1.5,143558.0,FOI_47921
47929,76958030,143690,143690,,education centre,primary school,,ST PIUS X SCHOOL,St Pius X School,,,113,1526 C1,1788134400000.0,150044798,106257,10,,,VIC,1242871659000,,76958030,1788333228000,1788333228000,47929,school,1.5,143690.0,FOI_47929
47932,76958033,143719,143719,,education centre,primary school,,ST THOMAS THE APOSTLE SCHOOL,St Thomas The Apostle School,,,113,1522 C1,1788134400000.0,172625789,106259,10,,,VIC,1242871663000,,76958033,1788333228000,1788333228000,47932,school,1.5,143719.0,FOI_47932
47933,76958034,143749,143749,,education centre,secondary school,,STAR OF THE SEA COLLEGE,Star Of The Sea College,,,113,250 C1,1788134400000.0,210052036,105480,10,,,VIC,1242871663000,,76958034,1788333228000,1788333228000,47933,school,1.5,143749.0,FOI_47933
8939,76316311,143803,143803,,hospital,day procedure centre,,STONNINGTON DAY SURGERY,Stonnington Day Surgery,,,104,7260,1777420800000.0,208463950,-132127,11,,,VIC,1242871663000,,76316311,1778224435000,1778224435000,8939,hospital,3.0,143803.0,FOI_8939
47937,76958038,143804,143804,,education centre,primary school,,WINDSOR PRIMARY SCHOOL,Windsor Primary School,,,101,1896 C1,1788134400000.0,50385799,29678,10,,,VIC,1242871663000,,76958038,1788333228000,1788333228000,47937,school,1.5,143804.0,FOI_47937
47938,76958039,143811,143811,,education centre,secondary school,,STOTTS COLLEGE,Stotts College,,,114,1997 C1,1788134400000.0,425798581,-2034535,11,,,VIC,1242871663000,,76958039,1788333228000,1788333228000,47938,school,1.5,143811.0,FOI_47938
47944,76958045,143846,143846,,education centre,primary school,,STRATHMORE NORTH PRIMARY SCHOOL,Strathmore North Primary School,,,101,4821 C1,1788134400000.0,51266700,25485,10,,,VIC,1242871663000,,76958045,1788333228000,1788333228000,47944,school,1.5,143846.0,FOI_47944
47945,76958046,143847,143847,,education centre,primary school,,STRATHMORE PRIMARY SCHOOL,Strathmore Primary School,,,101,4612 C1,1788134400000.0,204597640,25486,10,,,VIC,1242871663000,,76958046,1788333228000,1788333228000,47945,school,1.5,143847.0,FOI_47945
47946,76958047,143849,143849,,education centre,secondary school,,STRATHMORE SECONDARY COLLEGE,Strathmore Secondary College,,,101,8345 C1,1788134400000.0,208455311,25487,10,,,VIC,1242871663000,,76958047,1788333228000,1788333228000,47946,school,1.5,143849.0,FOI_47946
47947,76958048,143854,143854,,education centre,primary school,,STREETON PRIMARY SCHOOL,Streeton Primary School,,,101,5438 C1,1788134400000.0,53993279,25505,10,,,VIC,1242871663000,,76958048,1788333228000,1788333228000,47947,school,1.5,143854.0,FOI_47947
51574,76959341,1018334,1018334,143989.0,education centre,secondary school,,SWINBURNE SENIOR SECONDARY COLLEGE - CAMBERWELL ROAD CAMPUS,Swinburne Senior Secondary College - Camberwell Road Campus,SWINBURNE SENIOR SECONDARY COLLEGE,,101,7366 C2,1788134400000.0,420177018,-1435043,11,,,VIC,1444836191000,,76959341,1788333231000,1788333231000,51574,school,1.5,143989.0,FOI_51574
47963,76958064,143997,143997,,education centre,primary school,,SYNDAL SOUTH PRIMARY SCHOOL,Syndal South Primary School,,,101,4924 C1,1788134400000.0,212037402,25883,10,,,VIC,1242871664000,,76958064,1788333228000,1788333228000,47963,school,1.5,143997.0,FOI_47963
8942,76316314,143999,143999,,hospital,day procedure centre,,GLEN IRIS PRIVATE,Glen Iris Private,,,104,8900,1777420800000.0,53396632,-749631,11,,,VIC,1242871664000,,76316314,1778224435000,1778224435000,8942,hospital,3.0,143999.0,FOI_8942
8944,76316320,144243,144243,,hospital,day procedure centre,,THE GLEN ENDOSCOPY CENTRE,The Glen Endoscopy Centre,,,104,8340,1777420800000.0,51940706,-132566,11,,,VIC,1242871666000,,76316320,1778224435000,1778224435000,8944,hospital,3.0,144243.0,FOI_8944
24634,76508427,144244,144244,,care facility,aged care,,ESTIA HEALTH HEIDELBERG WEST,Estia Health Heidelberg West,,,102,UID-64042,1781136000000.0,51485843,-1408331,11,,,VIC,1242871666000,,76508427,1781594430000,1781594430000,24634,care,1.0,144244.0,FOI_24634
47990,76958092,144389,144389,,education centre,secondary school,,THORNBURY HIGH SCHOOL,Thornbury High School,,,101,8797 C2,1788134400000.0,52177316,33671,10,,,VIC,1242871667000,,76958092,1788333228000,1788333228000,47990,school,1.5,144389.0,FOI_47990
48001,76958103,144503,144503,,education centre,primary school,,TOORAK PRIMARY SCHOOL,Toorak Primary School,,,101,3016 C1,1788134400000.0,51042429,27327,10,,,VIC,1242871668000,,76958103,1788333228000,1788333228000,48001,school,1.5,144503.0,FOI_48001
51539,76959306,1003994,1003994,144561.0,education centre,special school,,TRAVANCORE SCHOOL - PARKVILLE CAMPUS,Travancore School - Parkville Campus,TRAVANCORE SCHOOL,,101,4465 C2,1788134400000.0,203474746,-1398211,11,,,VIC,1413306967000,,76959306,1788333231000,1788333231000,51539,school,1.5,144561.0,FOI_51539
48012,76958114,144597,144597,,education centre,primary/secondary school,,TRINITY GRAMMAR SCHOOL KEW,Trinity Grammar School Kew,,,114,457 C1,1788134400000.0,211938569,106952,10,,,VIC,1242871669000,,76958114,1788333228000,1788333228000,48012,school,1.5,144597.0,FOI_48012
48014,76958116,144606,144606,,education centre,primary school,,TUCKER ROAD BENTLEIGH PRIMARY SCHOOL,Tucker Road Bentleigh Primary School,,,101,4687 C1,1788134400000.0,214720215,52315,10,,,VIC,1242871669000,,76958116,1788333228000,1788333228000,48014,school,1.5,144606.0,FOI_48014
51518,76959285,998255,998255,144682.0,education centre,secondary school,,UNIVERSITY HIGH SCHOOL - ELIZABETH BLACKBURN SCHOOL OF SCIENCES,University High School - Elizabeth Blackburn School Of Sciences,UNIVERSITY HIGH SCHOOL,,101,8405 C2,1788134400000.0,203460182,-1389446,11,,,VIC,1392199422000,,76959285,1788333231000,1788333231000,51518,school,1.5,144682.0,FOI_51518
48031,76958132,611900,611900,,education centre,primary school,,VALKSTONE PRIMARY SCHOOL,Valkstone Primary School,,,101,4778 C1,1788134400000.0,51634861,27968,10,,,VIC,1242875239000,,76958132,1788333228000,1788333228000,48031,school,1.5,611900.0,FOI_48031
48032,76958133,611931,611931,,education centre,primary school,,VERMONT PRIMARY SCHOOL,Vermont Primary School,,,101,1022 C1,1788134400000.0,51322056,28011,10,,,VIC,1242875239000,,76958133,1788333228000,1788333228000,48032,school,1.5,611931.0,FOI_48032
48033,76958134,611932,611932,,education centre,secondary school,,VERMONT SECONDARY COLLEGE,Vermont Secondary College,,,101,8420 C1,1788134400000.0,152161987,28013,10,,,VIC,1242875239000,,76958134,1788333228000,1788333228000,48033,school,1.5,611932.0,FOI_48033
48034,76958135,611935,611935,,education centre,special school,,VERMONT SOUTH SPECIAL SCHOOL,Vermont South Special School,,,101,5025 C1,1788134400000.0,50189162,28016,10,,,VIC,1242875239000,,76958135,1788333228000,1788333228000,48034,school,1.5,611935.0,FOI_48034
48035,76958137,611947,611947,,education centre,special school,,VICTORIAN COLLEGE FOR THE DEAF,Victorian College For The Deaf,,,101,3774 C1,1788134400000.0,203481356,28069,10,,,VIC,1242875239000,,76958137,1788333228000,1788333228000,48035,school,1.5,611947.0,FOI_48035
48036,76958138,611948,611948,,education centre,secondary school,,VICTORIAN COLLEGE OF THE ARTS SECONDARY SCHOOL,Victorian College Of The Arts Secondary School,,,101,7384 C1,1788134400000.0,203482453,28070,10,,,VIC,1242875239000,,76958138,1788333228000,1788333228000,48036,school,1.5,611948.0,FOI_48036
48038,76958140,611960,611960,,education centre,secondary school,,VIEWBANK COLLEGE,Viewbank College,,,101,8812 C1,1788134400000.0,50356181,52020,10,,,VIC,1242875239000,,76958140,1788333228000,1788333228000,48038,school,1.5,611960.0,FOI_48038
24708,76508518,611964,611964,,care facility,aged care,,VILLA DEL SOLE,Villa Del Sole,,,102,UID-64020,1781136000000.0,220698643,-600287,11,,,VIC,1242875239000,,76508518,1781594431000,1781594431000,24708,care,1.0,611964.0,FOI_24708
48041,76958143,612023,612023,,education centre,primary school,,WALES STREET PRIMARY SCHOOL,Wales Street Primary School,,,101,3139 C1,1788134400000.0,53469601,28225,10,,,VIC,1242875239000,,76958143,1788333228000,1788333228000,48041,school,1.5,612023.0,FOI_48041
18665,76506413,612178,612178,,care facility,aged care,,WARRAWEE NURSING HOME,Warrawee Nursing Home,,,102,UID-64691,1781136000000.0,54544140,-600501,11,,,VIC,1242875240000,,76506413,1781594413000,1781594413000,18665,care,1.0,612178.0,FOI_18665
48069,76958172,612227,612227,,education centre,primary school,,WATSONIA HEIGHTS PRIMARY SCHOOL,Watsonia Heights Primary School,,,101,4935 C1,1788134400000.0,50541011,28778,10,,,VIC,1242875240000,,76958172,1788333229000,1788333229000,48069,school,1.5,612227.0,FOI_48069
48070,76958173,612228,612228,,education centre,primary school,,WATSONIA NORTH PRIMARY SCHOOL,Watsonia North Primary School,,,101,4988 C1,1788134400000.0,54237545,28780,10,,,VIC,1242875240000,,76958173,1788333229000,1788333229000,48070,school,1.5,612228.0,FOI_48070
48071,76958174,612229,612229,,education centre,primary school,,WATSONIA PRIMARY SCHOOL,Watsonia Primary School,,,101,4838 C1,1788134400000.0,54021996,28781,10,,,VIC,1242875240000,,76958174,1788333229000,1788333229000,48071,school,1.5,612229.0,FOI_48071
8946,76316336,612255,612255,,hospital,day procedure centre,,WAVERLEY ENDOSCOPY,Waverley Endoscopy,,,104,7880,1777420800000.0,50643767,-1169477,11,,,VIC,1242875241000,,76316336,1778224435000,1778224435000,8946,hospital,3.0,612255.0,FOI_8946
48075,76958178,612256,612256,,education centre,primary school,,WAVERLEY MEADOWS PRIMARY SCHOOL,Waverley Meadows Primary School,,,101,5105 C1,1788134400000.0,221267641,28861,10,,,VIC,1242875241000,,76958178,1788333229000,1788333229000,48075,school,1.5,612256.0,FOI_48075
24544,76508333,612260,612260,,care facility,aged care,,WAVERLEY VALLEY CARE COMMUNITY,Waverley Valley Care Community,,,102,UID-64039,1781136000000.0,202695133,-2038739,11,,,VIC,1242875241000,,76508333,1781594429000,1781594429000,24544,care,1.0,612260.0,FOI_24544
48077,76958180,612280,612280,,education centre,primary school,,WEEDEN HEIGHTS PRIMARY SCHOOL,Weeden Heights Primary School,,,101,5157 C1,1788134400000.0,50907301,28910,10,,,VIC,1242875241000,,76958180,1788333229000,1788333229000,48077,school,1.5,612280.0,FOI_48077
48078,76958181,612298,612298,,education centre,secondary school,,WELLINGTON SECONDARY COLLEGE,Wellington Secondary College,,,101,8462 C1,1788134400000.0,51537038,28952,10,,,VIC,1242875242000,,76958181,1788333229000,1788333229000,48078,school,1.5,612298.0,FOI_48078
48080,76958183,612303,612303,,education centre,primary school,,WEMBLEY PRIMARY SCHOOL,Wembley Primary School,,,101,4788 C1,1788134400000.0,51381171,28986,10,,,VIC,1242875242000,,76958183,1788333229000,1788333229000,48080,school,1.5,612303.0,FOI_48080
21316,76971223,612360,612360,,education centre,primary school,,WESTBREEN PRIMARY SCHOOL,Westbreen Primary School,,,101,4158 C1,1788134400000.0,460287011,29101,10,,,VIC,1242875242000,,76971223,1788419401000,1788419401000,21316,school,1.5,612360.0,FOI_21316
8955,76316346,612377,612377,,hospital,day procedure centre,,WESTERN GASTROENTEROLOGY SERVICES,Western Gastroenterology Services,,,104,8210,1777420800000.0,215901036,-1896348,11,,,VIC,1242875242000,,76316346,1778224435000,1778224435000,8955,hospital,3.0,612377.0,FOI_8955
21128,76317571,612384,612384,,hospital,general hospital,,WESTERN PRIVATE HOSPITAL,Western Private Hospital,,,104,6800,1777420800000.0,215025972,-600705,11,,,VIC,1242875242000,,76317571,1778224466000,1778224466000,21128,hospital,3.0,612384.0,FOI_21128
48090,76958194,612408,612408,,education centre,primary school,,WHEELERS HILL PRIMARY SCHOOL,Wheelers Hill Primary School,,,101,5094 C1,1788134400000.0,50152043,29209,10,,,VIC,1242875242000,,76958194,1788333229000,1788333229000,48090,school,1.5,612408.0,FOI_48090
48091,76958195,612409,612409,,education centre,secondary school,,WHEELERS HILL SECONDARY COLLEGE,Wheelers Hill Secondary College,,,101,8474 C1,1788134400000.0,50663274,29210,10,,,VIC,1242875242000,,76958195,1788333229000,1788333229000,48091,school,1.5,612409.0,FOI_48091
18667,76506415,612600,612600,,care facility,aged care,,WINTRINGHAM HOSTEL - PORT MELBOURNE,Wintringham Hostel - Port Melbourne,,,102,UID-63803,1781136000000.0,52132109,-600920,11,,,VIC,1242875243000,,76506415,1781594413000,1781594413000,18667,care,1.0,612600.0,FOI_18667
48125,76958229,612921,612921,,education centre,primary school,,YARRA PRIMARY SCHOOL,Yarra Primary School,,,101,5271 C1,1788134400000.0,173495619,30486,10,,,VIC,1242875246000,,76958229,1788333229000,1788333229000,48125,school,1.5,612921.0,FOI_48125
48134,76958238,612956,612956,,education centre,special school,,YARRAVILLE SPECIAL DEVELOPMENTAL SCHOOL,Yarraville Special Developmental School,,,101,5278 C1,1788134400000.0,50993189,103916,10,,,VIC,1242875246000,,76958238,1788333229000,1788333229000,48134,school,1.5,612956.0,FOI_48134
48141,76958245,624850,624850,,education centre,primary school,,ABERFELDIE PRIMARY SCHOOL,Aberfeldie Primary School,,,101,4220 C1,1788134400000.0,50469320,39,10,,,VIC,1243354726000,,76958245,1788333229000,1788333229000,48141,school,1.5,624850.0,FOI_48141
48142,76958246,624852,624852,,education centre,primary school,,ALPHINGTON PRIMARY SCHOOL,Alphington Primary School,,,101,3599 C1,1788134400000.0,51493802,264,10,,,VIC,1243354726000,,76958246,1788333229000,1788333229000,48142,school,1.5,624852.0,FOI_48142
48144,76958248,624854,624854,,education centre,primary school,,ASCOT VALE PRIMARY SCHOOL,Ascot Vale Primary School,,,101,2608 C1,1788134400000.0,51273994,637,10,,,VIC,1243354726000,,76958248,1788333229000,1788333229000,48144,school,1.5,624854.0,FOI_48144
48145,76958249,624855,624855,,education centre,special school,,ASCOT VALE HEIGHTS SCHOOL,Ascot Vale Heights School,,,101,5109 C1,1788134400000.0,51275387,125417,10,,,VIC,1243354726000,,76958249,1788333229000,1788333229000,48145,school,1.5,624855.0,FOI_48145
48146,76958250,624856,624856,,education centre,primary school,,ASCOT VALE WEST PRIMARY SCHOOL,Ascot Vale West Primary School,,,101,4025 C1,1788134400000.0,50804656,640,10,,,VIC,1243354726000,,76958250,1788333229000,1788333229000,48146,school,1.5,624856.0,FOI_48146
48147,76958251,624859,624859,,education centre,primary school,,AUBURN PRIMARY SCHOOL,Auburn Primary School,,,101,2948 C1,1788134400000.0,219491204,692,10,,,VIC,1243354726000,,76958251,1788333229000,1788333229000,48147,school,1.5,624859.0,FOI_48147
48148,76958252,624860,624860,,education centre,primary school,,AUBURN SOUTH PRIMARY SCHOOL,Auburn South Primary School,,,101,4183 C1,1788134400000.0,51246708,693,10,,,VIC,1243354727000,,76958252,1788333229000,1788333229000,48148,school,1.5,624860.0,FOI_48148
48149,76958253,624861,624861,,education centre,secondary school,,BALWYN HIGH SCHOOL,Balwyn High School,,,101,7550 C1,1788134400000.0,173324487,1137,10,,,VIC,1243354727000,,76958253,1788333229000,1788333229000,48149,school,1.5,624861.0,FOI_48149
48150,76958254,624862,624862,,education centre,primary school,,BALWYN NORTH PRIMARY SCHOOL,Balwyn North Primary School,,,101,4638 C1,1788134400000.0,173776061,1141,10,,,VIC,1243354727000,,76958254,1788333229000,1788333229000,48150,school,1.5,624862.0,FOI_48150
48151,76958255,624863,624863,,education centre,primary school,,BALWYN PRIMARY SCHOOL,Balwyn Primary School,,,101,1026 C1,1788134400000.0,207903519,1144,10,,,VIC,1243354727000,,76958255,1788333229000,1788333229000,48151,school,1.5,624863.0,FOI_48151
48152,76958256,624864,624864,,education centre,primary school,,BELLE VUE PRIMARY SCHOOL,Belle Vue Primary School,,,101,4733 C1,1788134400000.0,50037834,1798,10,,,VIC,1243354727000,,76958256,1788333229000,1788333229000,48152,school,1.5,624864.0,FOI_48152
51396,76959157,843314,843314,624866.0,education centre,special school,,BERENGARRA SCHOOL - CHADSTONE CAMPUS,Berengarra School - Chadstone Campus,BERENGARRA SCHOOL,,114,1728 C2,1788134400000.0,50653077,-2057062,11,,,VIC,1302785700000,,76959157,1788333231000,1788333231000,51396,school,1.5,624866.0,FOI_51396
48156,76958260,624871,624871,,education centre,primary school,,BOX HILL NORTH PRIMARY SCHOOL,Box Hill North Primary School,,,101,4717 C1,1788134400000.0,217566879,3197,10,,,VIC,1243354727000,,76958260,1788333229000,1788333229000,48156,school,1.5,624871.0,FOI_48156
48157,76958261,624872,624872,,education centre,secondary school,,BOX HILL SENIOR SECONDARY COLLEGE,Box Hill Senior Secondary College,,,101,7050 C1,1788134400000.0,172569749,3200,10,,,VIC,1243354727000,,76958261,1788333229000,1788333229000,48157,school,1.5,624872.0,FOI_48157
48158,76958262,624874,624874,,education centre,primary school,,BRUNSWICK EAST PRIMARY SCHOOL,Brunswick East Primary School,,,101,3179 C1,1788134400000.0,53469723,3659,10,,,VIC,1243354727000,,76958262,1788333229000,1788333229000,48158,school,1.5,624874.0,FOI_48158
48159,76958263,624875,624875,,education centre,primary school,,BRUNSWICK NORTH PRIMARY SCHOOL,Brunswick North Primary School,,,101,3585 C1,1788134400000.0,53470013,3663,10,,,VIC,1243354727000,,76958263,1788333229000,1788333229000,48159,school,1.5,624875.0,FOI_48159
