SA2_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
210051247,0,0,0,5,5,0,4,5,0,17,0,0,3,5,6,20,17,19,5,67,0,0,0,4,0,0,0,0,0,4,3,18,19,80,25,15,10,7,4,180,0,0,3,19,3,6,0,0,0,39,3,0,8,25,6,6,3,0,0,53,0,69,117,365,198,171,101,30,19,1058,0,0,0,0,0,3,0,0,0,5,0,0,0,3,4,20,15,24,5,72,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,23,29,252,164,103,37,27,6,643,0,7,0,7,0,0,7,0,0,28,0,0,0,0,3,6,26,13,6,61,0,0,0,0,0,0,3,3,0,15,0,0,0,5,0,0,0,0,0,4,0,5,14,40,0,0,0,0,0,64,0,0,0,0,0,4,6,0,0,9,4,16,48,56,16,11,6,0,5,158,0,0,3,5,4,8,6,3,0,27
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
210051250,0,0,0,4,0,0,7,8,3,27,0,4,0,0,9,14,30,35,18,113,0,3,0,9,0,5,0,0,0,16,0,6,9,113,26,18,16,22,6,212,0,0,0,3,6,0,0,0,0,9,0,0,0,9,0,6,5,3,4,28,0,0,0,12,7,9,4,0,3,29,0,0,0,3,0,3,0,0,0,8,0,5,4,9,5,34,88,57,26,217,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,9,15,16,28,28,11,5,111,0,0,0,11,0,3,0,0,0,18,0,0,0,0,4,9,25,18,9,60,0,0,0,7,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,13,0,0,0,0,0,0,3,4,0,10,3,9,18,24,14,15,8,3,0,97,0,0,0,0,4,0,7,0,0,13
210051441,0,0,0,3,0,0,4,8,0,18,0,0,0,0,0,4,4,6,0,25,0,0,0,4,0,0,0,0,0,4,5,41,95,485,62,20,22,5,0,733,0,0,0,5,8,0,0,0,0,13,0,0,4,12,0,0,0,0,0,17,0,42,62,134,54,62,24,4,0,386,0,0,0,0,3,5,0,0,0,11,0,0,0,6,10,35,31,24,7,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,31,13,11,3,3,0,78,0,0,0,7,5,0,0,0,0,14,0,0,0,4,0,16,28,14,6,60,0,0,0,5,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,45,5,0,6,0,0,80,0,0,0,0,0,0,0,0,6,3,5,29,34,62,18,26,7,0,0,179,0,0,0,9,3,5,6,0,0,24
210051442,0,0,0,0,5,6,4,0,0,16,0,0,3,7,3,8,10,6,0,36,0,4,0,0,4,0,0,0,0,12,6,81,170,1047,164,65,69,19,4,1620,0,0,0,6,3,0,0,0,0,11,0,3,12,22,3,3,3,0,0,52,0,96,103,290,129,70,38,21,7,765,0,0,0,4,4,0,0,0,0,11,0,0,6,11,10,43,29,19,5,128,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,3,24,15,26,9,4,0,83,0,3,5,6,6,0,0,0,0,19,0,0,0,3,4,8,9,11,0,34,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,14,14,89,15,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,5,46,68,94,24,21,6,0,0,263,0,0,0,16,10,19,11,5,3,57
210051443,0,0,0,6,5,0,5,4,0,23,0,0,9,6,4,6,15,7,0,47,0,3,7,6,0,6,0,0,0,19,13,121,260,1669,181,82,66,14,8,2423,0,0,0,11,5,3,0,0,0,26,0,3,17,51,3,5,0,0,0,82,4,216,303,977,398,247,124,48,17,2339,0,0,0,0,4,0,4,3,0,12,0,0,8,12,21,67,65,30,8,213,0,0,0,0,3,0,0,0,0,6,0,0,0,11,4,0,0,0,0,18,6,11,14,75,33,40,21,3,0,202,0,9,8,36,9,10,8,4,0,74,0,0,3,0,9,13,49,21,6,104,0,0,0,5,0,7,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,27,184,6,0,0,0,0,234,0,0,0,3,0,0,0,0,0,9,5,97,108,122,33,34,8,7,0,416,0,0,0,10,7,11,8,0,0,41
210051445,0,0,0,13,3,0,0,0,0,16,0,6,7,20,7,4,12,8,0,61,0,0,0,6,3,0,0,0,0,7,23,194,258,3306,201,159,126,22,4,4301,0,0,9,19,5,0,0,0,0,37,0,0,9,38,4,5,0,0,0,56,6,106,161,665,168,125,49,18,7,1302,0,0,0,9,0,0,0,0,5,13,0,0,5,24,8,43,45,19,3,144,0,4,0,8,0,0,0,0,0,8,0,0,0,14,0,0,3,0,0,13,0,6,3,52,23,16,9,4,0,111,0,6,8,27,0,0,7,4,0,52,0,0,0,3,0,13,18,3,0,39,0,0,6,22,7,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3,5,123,0,0,3,0,0,144,0,0,0,0,0,0,0,0,0,4,30,162,123,261,34,21,0,0,0,637,0,0,4,16,7,22,5,0,0,62
210051542,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,9,13,130,171,1462,109,60,66,6,3,2022,0,0,0,8,5,0,0,0,0,15,0,3,7,19,3,4,0,0,0,42,0,156,167,466,146,103,61,21,0,1120,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,11,7,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,4,0,0,32,7,5,4,0,0,54,0,5,3,15,9,0,0,0,0,31,0,0,0,0,0,0,0,0,0,9,0,3,0,13,4,0,0,0,0,19,0,0,0,4,0,0,0,0,0,3,0,15,19,190,7,3,0,0,0,237,0,0,0,0,0,0,0,0,0,0,9,67,35,69,19,4,3,0,0,203,0,0,0,4,5,3,5,0,0,17
210051543,0,0,0,3,0,0,5,3,6,22,0,0,0,5,3,5,0,0,0,19,0,0,0,5,0,0,0,0,0,10,19,120,207,1385,131,73,50,6,0,1987,0,0,3,15,8,4,0,0,0,30,0,8,6,30,4,10,0,6,0,69,3,199,234,601,217,149,93,33,9,1542,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,12,32,31,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,4,19,3,40,14,14,13,3,0,112,0,0,0,17,0,0,0,0,0,24,0,0,0,0,0,0,9,7,3,28,0,0,5,8,7,0,0,0,0,22,0,0,0,3,0,0,0,0,0,8,0,13,17,205,13,5,11,0,0,261,0,0,0,0,0,0,0,0,0,3,6,49,69,77,18,5,8,4,0,232,0,0,0,9,0,0,0,0,0,15
210051544,0,0,0,0,0,3,0,0,0,4,0,0,0,5,3,12,6,9,3,37,0,0,0,0,0,0,0,0,0,0,6,6,25,134,42,37,12,0,0,261,0,0,0,17,5,0,0,0,0,28,0,4,7,30,4,0,6,0,0,48,0,91,95,293,199,115,65,41,16,920,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24,26,22,10,87,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,0,0,0,13,0,10,10,90,68,62,36,5,0,287,0,0,4,5,5,3,0,0,0,21,0,0,0,0,0,5,11,5,3,31,0,0,0,0,0,3,3,0,0,9,0,0,0,5,0,0,0,0,0,10,0,5,32,146,8,0,8,0,0,195,0,0,0,0,0,0,4,0,0,5,4,7,17,17,11,12,3,0,0,77,0,0,0,5,4,4,5,0,0,25
210051545,0,3,4,5,3,0,0,0,0,17,0,0,11,3,0,6,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,6,30,174,63,52,22,10,0,368,0,0,0,4,11,0,0,3,0,22,0,5,6,25,3,0,0,0,0,35,4,201,426,1260,613,419,210,82,17,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,14,21,22,8,83,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,6,10,39,112,92,52,22,9,3,347,0,0,0,8,0,6,3,0,0,17,0,0,0,0,0,3,16,9,3,32,0,0,0,7,5,0,0,0,0,14,0,0,0,7,0,4,0,0,0,3,0,8,9,44,0,0,0,0,0,59,0,0,0,0,0,5,0,0,0,8,6,33,56,36,6,7,5,0,0,157,0,0,0,5,4,0,0,0,0,12
211011251,0,5,3,9,9,15,18,60,69,178,0,0,0,0,0,8,8,8,4,23,0,7,11,91,23,36,16,0,0,189,5,34,35,289,58,32,24,17,8,503,0,0,0,27,13,0,4,0,0,49,0,8,7,37,7,5,3,0,0,77,0,0,0,0,3,0,0,0,0,3,0,3,0,7,0,0,7,4,3,28,0,0,0,6,3,13,8,18,3,50,0,0,0,0,6,0,4,0,0,16,0,4,8,37,5,20,0,0,0,75,0,0,0,0,0,0,0,0,0,6,4,20,23,112,38,21,19,15,0,253,0,0,0,0,0,0,7,6,0,13,0,0,0,6,0,5,7,0,0,21,0,3,12,32,8,6,4,0,0,62,0,4,5,43,7,3,6,0,0,54,0,0,0,0,7,0,31,24,11,76,0,11,17,64,31,16,10,3,4,156,0,0,0,0,3,0,0,0,0,5
211011254,0,0,7,10,5,9,19,26,13,82,0,0,0,3,6,5,16,0,3,44,0,7,17,92,30,65,31,3,0,255,0,51,84,366,148,79,37,27,8,803,0,0,10,75,26,13,14,6,0,153,0,7,18,78,16,16,3,0,0,138,0,4,0,15,5,0,3,6,0,31,0,0,0,10,4,4,3,9,4,29,0,0,0,10,10,10,25,14,12,84,0,3,4,0,5,0,0,0,0,19,0,11,16,45,41,9,0,0,0,133,0,0,0,5,0,4,0,0,0,17,0,43,87,277,150,109,71,21,4,756,0,0,0,0,0,0,8,3,0,11,0,0,6,7,8,4,8,0,0,30,0,0,4,7,0,3,0,0,0,10,0,0,0,14,4,0,0,0,0,12,0,0,0,3,3,5,25,29,4,59,4,22,38,58,32,27,17,5,0,207,0,0,0,0,0,0,0,0,0,0
211011255,0,0,0,0,8,8,9,8,5,32,0,0,0,0,0,11,10,6,0,25,0,0,3,4,4,5,9,0,0,29,0,0,0,18,21,12,17,4,0,80,0,7,0,12,5,3,3,0,0,21,0,0,0,14,7,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,9,0,0,20,0,0,0,4,3,27,27,7,0,77,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,17,0,7,7,14,12,22,7,6,0,70,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,4,8,19,13,11,5,0,0,67,0,0,0,0,0,0,3,0,0,3
211011256,0,0,4,16,0,17,11,13,3,68,0,0,0,8,15,20,39,19,3,100,0,0,9,59,12,29,19,0,3,131,0,15,36,170,102,68,37,13,4,439,0,4,5,31,18,5,8,0,0,60,0,4,13,64,18,14,10,7,0,131,0,0,3,10,7,0,4,3,0,29,0,0,0,5,3,0,3,4,0,26,0,0,0,8,7,53,45,54,15,178,0,0,0,3,3,3,0,0,0,13,0,5,8,33,20,5,10,0,0,78,0,4,0,6,7,17,6,8,0,42,0,21,33,116,53,111,87,23,8,450,0,0,0,0,0,10,9,3,0,19,0,0,0,7,9,19,16,7,0,59,0,0,0,0,0,3,0,0,0,5,0,0,4,9,0,6,0,0,0,8,0,0,0,5,0,9,7,11,10,45,0,13,33,64,28,37,15,3,5,193,0,0,0,0,0,0,0,0,0,7
211011257,0,0,4,3,3,6,6,10,5,34,0,0,0,0,0,6,6,3,4,19,0,0,0,16,5,10,10,0,0,49,0,10,27,106,51,31,13,14,4,263,0,0,0,15,3,10,3,0,0,33,0,0,0,27,12,8,0,0,0,55,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,4,0,9,0,0,0,6,8,16,17,12,0,50,0,0,0,0,4,0,0,0,0,4,0,0,0,9,4,4,0,0,0,21,0,0,0,7,7,8,3,3,0,30,0,4,14,49,37,45,16,12,0,179,0,0,0,0,0,3,5,3,0,15,0,0,0,3,3,12,15,5,0,46,0,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,14,0,29,0,0,8,27,23,19,3,6,5,89,0,0,0,0,0,0,3,0,0,8
211011258,0,0,0,4,3,7,3,4,9,41,0,0,0,4,5,12,10,14,6,58,0,5,7,21,8,15,7,0,0,64,0,6,28,112,101,69,35,26,0,380,0,0,0,7,15,0,7,3,0,29,0,0,0,25,5,13,3,0,0,52,0,0,0,9,0,11,3,0,0,18,0,0,0,3,6,4,4,0,3,18,0,0,0,6,9,27,40,22,3,112,0,0,0,5,0,0,0,0,0,10,0,4,8,12,9,7,4,0,0,38,0,0,0,0,5,12,6,0,0,30,0,15,11,37,26,57,35,9,3,191,0,0,0,0,0,5,8,6,0,12,0,0,4,7,9,21,19,7,4,77,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,5,22,10,6,45,0,3,13,20,27,30,3,0,0,104,0,0,0,0,7,0,0,3,3,18
211011259,0,0,0,7,7,10,23,27,6,75,0,0,0,0,8,19,19,18,14,83,0,12,20,74,35,48,32,4,4,225,4,42,54,303,86,62,38,8,5,611,0,5,0,40,7,6,7,3,0,72,0,4,8,36,12,11,0,3,0,76,0,0,6,0,4,0,0,0,0,11,0,4,0,3,3,9,4,4,5,31,0,0,0,3,5,17,56,29,6,103,0,0,0,3,0,0,4,0,0,12,0,5,3,28,20,7,0,0,0,66,0,0,0,0,0,4,3,0,0,11,6,22,50,138,85,86,78,28,3,504,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,7,5,4,0,16,0,0,16,15,5,0,0,0,6,38,0,0,0,18,7,5,0,0,0,32,0,0,3,4,0,0,21,13,7,48,0,13,23,48,35,24,18,12,0,173,0,0,0,0,0,0,0,4,0,8
211011260,0,0,0,5,5,6,18,31,14,84,0,0,0,8,3,29,31,21,12,102,4,31,29,102,54,97,65,15,7,395,9,19,60,273,163,159,77,27,22,793,0,0,3,42,24,9,14,12,0,104,0,6,5,50,19,16,6,6,0,100,0,0,3,7,3,5,9,7,0,36,0,5,0,8,0,9,13,9,7,45,0,0,0,5,4,22,48,22,19,129,0,0,0,3,9,3,0,0,0,22,0,5,23,46,34,12,3,0,0,123,0,0,0,0,3,5,12,5,0,30,0,25,84,217,126,171,157,48,13,844,0,0,0,0,0,3,4,9,0,19,0,0,0,0,3,6,14,3,0,25,0,0,0,8,0,0,0,0,0,7,0,0,3,3,7,3,0,0,0,10,0,0,3,0,6,9,19,20,22,76,0,23,44,37,34,26,29,19,0,212,0,0,0,0,0,0,4,0,0,7
211011446,0,4,5,14,18,12,40,63,47,201,0,3,0,0,3,10,18,7,0,48,0,11,8,77,31,20,12,0,3,167,4,28,51,403,72,47,28,10,13,653,0,3,14,36,12,9,4,4,0,82,0,4,0,95,22,14,7,0,0,140,0,0,0,0,0,0,0,0,0,0,0,6,6,11,13,9,13,7,9,70,0,5,0,6,3,10,42,27,19,104,0,0,10,9,8,3,0,0,0,33,0,6,3,49,22,5,3,0,0,91,0,0,0,4,0,10,0,4,0,10,0,18,27,146,48,36,37,18,0,333,0,0,0,0,0,0,5,8,0,15,0,0,0,9,0,8,7,3,0,34,0,0,4,12,3,3,0,0,0,29,0,0,13,25,11,6,0,0,0,59,0,0,0,3,10,11,41,38,22,125,0,23,17,93,50,57,32,26,5,303,0,0,0,4,0,0,0,0,0,9
211011447,0,0,0,10,11,10,19,41,9,101,0,0,0,0,3,3,14,6,3,31,6,3,3,32,8,3,6,0,0,66,4,18,30,164,35,31,18,14,0,306,0,5,7,18,22,4,0,0,0,57,0,0,3,39,13,9,0,0,0,73,0,0,0,0,5,0,4,0,0,8,0,0,0,7,4,9,15,13,0,44,0,0,0,6,3,3,24,23,15,67,0,0,0,8,3,0,0,0,0,12,0,0,9,16,8,4,5,0,0,45,0,0,0,3,5,0,3,0,0,7,0,3,6,61,17,22,17,12,0,146,0,0,0,0,0,3,11,0,0,20,0,0,0,3,0,3,0,3,0,19,0,0,5,6,4,0,0,0,0,13,0,0,0,14,0,0,0,0,0,14,0,0,3,3,0,10,31,25,11,87,0,0,9,58,32,22,22,10,4,161,0,0,0,0,5,0,0,0,0,7
211011448,0,0,0,9,9,14,28,36,12,115,0,0,0,3,9,3,9,22,6,52,0,0,6,30,12,20,7,0,0,88,0,27,35,154,59,27,14,12,0,323,0,0,0,7,14,3,4,0,0,39,0,9,10,38,15,6,0,0,0,93,0,0,0,0,0,0,6,0,0,3,0,0,3,14,5,7,8,3,3,44,0,0,0,7,0,12,42,20,8,93,0,0,0,6,0,0,0,0,0,13,0,3,10,31,19,4,0,0,0,77,0,0,0,0,3,4,0,0,0,8,0,15,30,71,42,35,20,7,3,216,0,0,0,0,3,0,4,4,0,12,0,0,0,6,0,10,5,0,0,16,0,0,0,12,3,0,0,0,0,17,0,0,0,9,6,0,0,0,0,19,0,0,0,5,0,3,28,21,17,75,0,12,21,55,47,30,23,9,0,192,0,0,0,0,0,0,0,0,0,6
211011449,0,0,0,5,3,3,9,11,5,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,4,7,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,14,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,4,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,14,5,0,29,0,0,0,15,23,5,7,3,0,49,0,0,0,0,0,0,0,0,0,0
211021261,0,0,6,6,10,11,26,30,12,101,0,4,0,6,7,29,35,39,7,133,0,36,14,109,63,82,55,15,5,386,4,14,10,117,40,28,26,19,3,260,0,0,0,16,17,0,7,0,0,43,0,18,31,100,59,20,10,7,0,251,0,0,0,0,10,3,0,0,0,11,0,0,0,3,3,3,4,4,0,26,0,7,0,15,5,28,76,62,44,225,0,0,3,5,9,5,5,0,0,36,0,4,5,25,23,0,0,3,0,62,0,0,0,4,9,15,4,0,0,31,0,18,54,96,90,57,60,22,3,395,0,0,0,3,0,4,5,16,5,31,0,0,0,4,0,0,0,0,0,10,0,0,0,4,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,21,16,10,54,0,13,19,34,38,34,17,7,0,164,0,0,0,6,0,4,0,11,0,15
211021262,0,0,0,3,11,9,18,13,0,50,0,0,0,0,3,14,15,8,4,38,0,4,0,7,9,10,3,0,0,43,0,6,7,15,15,4,13,4,0,64,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,4,9,7,0,35,0,0,0,0,0,0,0,0,0,6,0,6,0,7,9,5,4,0,0,28,0,0,0,0,6,12,53,23,0,103,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,11,10,10,11,3,3,44,0,0,0,0,0,0,9,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,5,18,14,5,54,0,0,6,15,35,17,10,4,0,90,0,0,0,0,0,5,3,0,0,8
211031263,0,0,0,10,6,9,17,8,11,63,0,0,0,0,3,3,3,0,0,11,0,0,0,26,13,18,13,0,0,71,3,15,11,199,37,20,22,10,0,315,0,0,0,18,4,3,0,0,0,19,0,0,0,28,3,6,5,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,3,0,28,0,0,0,6,0,0,16,9,5,33,0,0,0,5,4,0,0,0,0,7,0,0,0,0,5,0,0,0,0,9,0,0,0,0,3,3,0,0,0,10,0,7,14,41,17,17,9,0,0,104,0,0,0,0,0,3,3,0,0,13,0,0,0,5,0,3,3,0,0,12,0,3,9,36,15,5,0,0,0,68,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,6,10,16,8,42,0,7,7,48,25,33,14,3,3,125,0,0,0,0,0,0,0,0,0,0
211031265,0,0,0,3,11,19,32,23,5,100,0,0,0,0,0,10,0,5,0,17,4,4,0,21,13,11,7,0,0,53,0,11,10,81,26,12,19,3,0,161,0,0,4,14,9,0,0,5,0,32,0,4,10,36,8,7,4,0,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,0,11,7,0,45,0,0,0,0,6,15,34,22,10,86,0,0,0,4,3,0,4,0,0,13,0,3,8,8,6,5,0,0,0,33,0,0,3,3,7,8,5,0,0,27,0,5,14,30,24,25,19,5,5,115,0,0,0,0,3,3,5,4,0,20,0,0,0,3,0,0,0,0,0,8,0,0,11,19,0,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,14,18,31,12,87,0,7,7,39,39,45,19,7,3,169,0,0,0,0,0,0,5,4,0,12
211031266,0,0,4,9,7,8,22,18,11,81,0,0,0,4,4,5,20,18,4,49,0,3,20,88,26,23,20,4,0,184,14,45,50,366,46,25,25,11,0,589,0,0,10,57,14,8,0,0,0,88,0,21,22,152,42,16,6,8,0,258,0,0,5,8,4,3,0,3,0,24,0,4,3,9,3,5,5,7,5,47,0,4,4,18,3,8,19,26,18,96,0,5,3,10,12,0,0,0,0,28,0,12,13,70,21,7,3,0,0,126,0,0,0,3,0,0,0,0,0,9,14,64,23,187,38,22,28,7,3,388,0,0,0,0,0,4,7,5,0,19,0,0,3,16,9,7,0,0,0,33,0,43,92,271,42,34,18,3,0,499,0,4,8,47,0,0,0,0,0,60,0,0,0,4,0,0,14,9,13,50,0,9,18,65,36,40,27,9,3,208,0,0,0,0,5,0,0,3,0,9
