SA2_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
212051326,509,483,190,92,115,83,60,1529,122,81,60,24,56,33,22,397,119,124,59,41,46,37,15,447,385,343,256,173,245,141,68,1614,3,5,3,0,0,0,0,12,1142,1034,566,331,456,303,169,3995,25,47,22,29,34,35,32,222,16,21,20,14,22,12,16,119,4,12,8,10,16,8,0,50,26,49,44,33,48,37,14,260,4,3,8,0,0,0,0,11,73,132,98,83,122,89,62,662,1215,1166,663,416,582,385,227,4657
212051327,375,601,362,217,263,213,147,2174,38,78,41,28,38,19,12,256,48,77,51,31,47,23,10,284,144,225,179,122,234,121,72,1093,3,4,0,0,6,0,4,15,606,983,632,399,584,380,243,3822,15,53,49,30,61,54,32,294,6,8,13,13,11,6,4,61,5,4,3,4,5,9,3,29,18,26,32,27,44,23,14,183,0,0,0,0,0,0,0,5,42,92,98,74,119,88,48,568,653,1076,732,471,706,472,288,4394
212051567,142,118,43,29,43,33,15,426,19,9,3,8,3,3,5,45,25,11,6,0,0,0,0,44,20,24,8,11,11,5,0,80,0,0,0,0,0,0,0,9,203,169,68,48,61,39,20,601,14,23,14,6,16,19,9,101,0,6,4,7,0,0,0,18,3,7,0,0,0,3,0,25,6,0,0,4,3,3,3,32,4,0,0,0,0,0,0,6,34,43,26,16,23,33,11,181,231,214,95,61,82,72,32,779
212051568,371,263,110,54,91,58,39,975,21,14,4,4,9,4,4,63,24,14,5,10,9,4,0,68,52,40,26,12,28,15,11,181,0,0,0,0,0,0,0,0,468,326,147,78,127,82,58,1285,23,33,20,12,25,26,15,152,3,4,9,0,7,0,4,31,4,3,7,4,0,4,0,26,10,10,7,3,9,10,4,44,0,0,0,0,0,0,0,0,38,48,37,21,43,40,22,260,506,379,183,103,170,118,83,1545
213011328,196,168,65,36,48,29,16,554,30,16,9,4,3,3,4,70,35,20,7,6,0,3,6,82,98,69,30,20,18,11,4,252,4,0,0,0,0,0,0,3,361,270,112,71,76,44,24,966,45,60,29,10,24,23,11,199,5,12,5,0,4,9,0,30,12,10,4,3,7,3,0,36,8,16,18,9,8,4,5,67,0,11,0,0,0,0,0,12,70,101,56,24,39,40,14,341,435,373,170,96,120,82,36,1299
213011329,243,352,209,156,251,204,129,1547,38,50,21,11,24,4,3,161,55,53,17,8,14,16,4,165,88,108,70,42,37,16,4,376,0,0,0,0,0,0,0,4,423,565,316,217,333,243,151,2248,31,82,52,44,82,42,39,373,3,12,13,4,4,0,0,30,15,19,4,5,0,4,0,50,10,19,15,4,8,3,5,69,3,0,5,0,0,0,0,14,68,133,87,57,100,52,41,534,488,694,402,275,433,294,189,2786
213011331,173,172,102,68,88,88,67,756,34,32,16,15,22,10,6,131,29,25,6,6,5,11,0,89,119,70,34,28,46,22,14,336,0,0,0,0,0,0,0,5,357,303,159,120,161,131,95,1317,26,55,38,37,40,38,19,243,0,11,4,10,0,7,0,31,8,12,3,7,8,4,0,45,11,26,15,15,21,8,0,108,0,0,3,0,0,0,0,3,55,108,71,62,76,51,21,440,411,403,226,179,240,182,112,1756
213011332,136,180,122,94,145,94,52,822,78,82,34,16,33,9,15,272,60,50,26,18,27,13,14,207,272,215,87,53,77,44,25,772,0,5,0,5,0,0,0,8,544,526,276,184,279,167,99,2077,19,37,28,40,38,37,32,223,9,35,15,6,19,11,4,94,9,10,9,9,10,3,5,42,44,66,49,33,32,17,11,251,4,3,0,0,0,0,0,14,80,148,107,79,101,67,50,631,623,675,380,269,382,232,149,2709
213011333,466,481,277,161,217,154,99,1848,50,38,11,12,20,9,0,141,45,48,11,10,12,3,0,136,84,54,33,24,25,9,5,229,11,4,0,0,0,0,0,14,658,626,339,211,269,175,101,2373,59,120,87,68,102,75,37,549,13,25,7,5,11,3,6,73,14,21,12,5,6,0,0,65,25,43,27,15,22,3,0,141,6,17,9,8,0,3,0,40,123,227,136,102,144,84,45,860,786,845,473,315,409,264,145,3231
213011334,722,648,347,190,256,170,96,2434,45,24,19,6,23,10,6,131,89,41,14,11,11,9,0,177,98,76,26,19,24,13,7,250,5,7,0,0,0,0,0,16,952,792,408,229,313,196,114,3014,100,210,125,104,143,99,52,832,11,18,9,9,10,0,0,64,24,29,10,5,12,0,3,87,28,36,25,16,21,8,4,136,13,11,4,4,5,3,0,45,182,303,166,134,195,116,67,1164,1135,1096,576,367,506,313,179,4174
213011335,499,506,278,200,247,194,118,2035,25,25,3,12,3,3,4,81,58,43,24,11,10,10,3,152,70,40,26,12,9,17,9,182,5,7,0,0,0,0,0,16,660,624,330,235,277,222,133,2471,87,148,106,87,120,101,52,699,15,17,10,0,3,0,0,45,21,29,13,5,5,5,0,71,20,41,17,13,19,3,7,125,11,9,5,6,3,5,3,36,156,239,152,110,157,115,54,983,812,858,482,338,428,334,190,3448
213011336,244,182,88,48,70,40,23,698,37,43,17,4,12,0,7,125,62,31,19,11,10,0,0,141,152,111,66,43,32,25,5,438,3,5,3,0,0,0,0,8,502,375,193,108,125,73,39,1413,23,45,35,25,36,19,17,196,5,12,6,3,5,0,0,31,0,5,4,0,4,0,0,20,26,38,13,18,14,10,3,118,4,0,5,0,0,0,0,16,61,99,64,43,57,33,29,387,564,480,254,151,188,98,65,1794
213011337,371,344,177,120,167,144,96,1422,36,24,12,9,10,3,3,98,58,36,13,10,9,5,0,130,92,57,26,28,22,11,5,236,10,0,0,3,0,0,0,13,560,465,227,170,209,159,109,1895,55,101,79,68,77,79,32,481,6,4,0,0,0,0,0,9,5,10,6,11,7,6,0,48,21,33,8,10,14,0,4,95,4,3,5,0,4,0,0,16,98,153,103,89,102,82,37,661,655,618,331,258,314,243,147,2558
213011338,451,518,285,170,260,166,105,1953,72,60,31,25,26,8,4,228,97,72,21,13,15,13,4,230,165,118,65,53,45,27,12,482,8,7,0,3,0,0,0,23,790,778,399,262,339,217,131,2915,87,108,91,57,93,66,41,535,22,15,14,14,6,10,3,76,11,14,17,10,8,4,5,60,54,73,52,33,39,18,15,287,6,3,0,3,3,0,4,28,182,219,165,112,149,96,60,981,974,994,565,372,489,311,190,3895
213011339,257,271,129,99,134,94,58,1051,50,36,24,12,31,14,9,182,41,25,19,12,10,12,6,126,178,142,97,83,134,68,29,732,3,0,3,0,0,0,0,8,524,484,277,206,310,196,101,2098,19,32,21,12,24,10,12,128,11,12,10,4,14,8,0,67,6,11,12,9,12,3,3,54,49,54,47,25,46,24,14,263,9,8,8,3,0,0,0,16,86,120,95,53,89,45,30,526,615,604,370,259,397,244,133,2618
213011340,81,151,107,79,146,115,83,768,62,65,41,46,65,54,43,379,61,68,29,28,58,39,19,305,350,351,231,204,317,221,108,1785,0,0,0,0,0,0,0,8,562,633,412,359,582,436,247,3240,8,22,5,11,13,12,12,84,15,14,12,13,11,6,0,65,0,11,13,8,17,13,10,59,33,67,45,35,48,24,19,274,0,5,0,0,0,0,0,3,58,109,68,67,89,49,43,485,617,746,480,427,681,487,292,3729
213011569,641,731,395,193,240,162,99,2464,86,65,27,14,18,5,0,220,74,55,22,11,18,8,7,192,156,135,64,40,48,22,12,486,5,3,3,4,0,0,0,19,955,1003,517,261,313,204,114,3375,77,137,81,58,76,59,27,514,15,25,12,14,8,0,0,73,13,8,14,6,12,0,0,62,44,61,30,33,41,12,6,238,13,13,9,0,5,0,0,44,160,246,148,108,138,82,42,929,1120,1248,668,373,458,288,152,4298
213011570,355,471,248,182,214,109,78,1669,55,65,31,12,25,8,8,200,69,54,27,15,14,4,0,170,144,175,81,53,35,5,3,493,3,8,5,5,0,0,0,19,620,764,386,268,292,134,85,2559,36,58,39,26,42,27,18,254,12,15,4,0,0,0,0,38,6,3,3,7,4,0,4,28,8,24,16,4,5,6,5,65,3,3,0,0,5,0,0,12,62,110,68,41,62,33,21,399,683,876,458,314,352,168,110,2955
213021341,171,171,67,32,36,27,22,523,74,90,47,20,34,23,5,291,104,92,34,38,42,13,4,324,341,374,193,106,129,81,43,1271,3,0,0,0,0,0,0,9,692,723,345,196,241,151,80,2423,11,18,8,11,6,7,7,69,13,21,5,6,8,6,0,64,9,6,9,6,0,4,0,41,22,54,46,40,57,24,17,254,0,4,3,0,0,0,0,14,51,98,77,66,77,41,26,433,744,822,422,261,318,186,102,2857
213021342,229,217,126,75,101,59,38,858,122,90,43,38,45,22,14,377,95,92,44,23,28,20,6,314,452,349,173,120,150,102,43,1390,0,0,0,0,0,0,0,5,903,747,387,262,323,205,98,2937,26,41,20,14,24,17,16,164,16,23,20,17,18,8,7,109,13,14,6,7,14,10,6,69,75,97,80,45,50,35,22,402,16,6,0,5,0,0,0,24,142,188,127,81,107,71,49,767,1050,937,518,348,435,272,147,3704
213021343,254,231,111,75,93,58,30,853,156,114,58,35,41,25,11,444,135,92,35,13,18,17,3,319,429,330,126,72,69,32,19,1075,4,0,0,0,0,0,0,6,985,766,331,189,223,132,70,2700,28,43,30,32,27,19,8,182,14,24,20,13,19,7,7,98,9,15,12,9,4,3,0,53,37,62,44,33,39,13,10,235,0,4,0,0,0,0,0,13,91,140,98,85,92,43,31,580,1073,907,432,276,315,173,97,3279
213021344,237,204,86,53,43,30,25,662,177,139,91,52,61,27,14,561,200,164,69,30,44,35,10,562,732,663,389,216,237,123,65,2425,0,3,0,0,0,0,0,3,1352,1174,629,353,381,217,108,4208,15,15,15,10,15,4,4,78,9,32,23,19,26,10,3,122,12,12,18,7,6,12,3,75,23,66,56,44,60,34,17,306,5,0,3,0,0,0,0,12,63,133,114,81,110,70,27,594,1413,1306,747,432,490,279,136,4801
213021345,162,198,63,23,34,25,12,521,18,25,19,3,12,3,0,87,29,34,20,13,20,5,4,117,76,82,61,39,59,37,15,361,0,0,0,0,0,0,0,0,287,339,158,78,127,74,29,1091,6,13,15,12,9,3,4,62,3,3,4,0,4,4,0,25,0,3,4,4,0,0,0,15,11,22,17,12,16,10,0,90,0,0,0,0,0,0,0,3,23,45,42,26,33,16,3,194,312,379,198,106,165,93,37,1285
213021346,98,142,96,64,74,33,22,541,63,118,88,59,64,32,20,446,100,102,73,38,54,35,19,419,312,425,336,225,320,205,121,1939,0,6,0,0,0,0,0,3,574,796,599,384,519,301,178,3351,3,24,13,10,20,10,4,86,8,23,15,9,17,7,13,87,3,8,13,9,6,6,3,51,17,50,44,40,43,29,16,246,9,8,0,0,4,0,0,20,42,109,92,72,81,54,33,486,616,904,688,459,602,356,217,3835
213031347,456,472,250,155,233,176,90,1834,85,59,37,18,17,3,0,230,112,74,30,10,17,7,5,248,216,127,63,42,48,21,7,526,0,0,0,3,0,0,0,8,872,732,379,232,317,212,103,2843,57,107,100,68,98,94,50,569,19,22,11,5,6,0,5,64,19,19,4,6,11,0,0,62,31,42,34,23,31,11,0,177,6,17,3,13,0,0,0,34,131,202,158,105,143,110,51,903,1001,931,537,337,462,326,156,3745
213031348,244,181,93,54,50,48,36,704,61,28,14,7,8,8,0,130,93,62,20,9,12,5,6,199,267,153,61,20,31,20,13,567,8,0,0,0,0,0,0,8,670,426,190,92,108,78,57,1614,36,46,20,16,28,18,15,196,11,12,9,11,11,0,0,54,3,9,5,0,9,6,0,33,20,44,27,11,20,4,7,128,6,0,0,0,0,0,0,11,81,116,70,44,61,32,26,423,749,544,255,133,167,110,77,2033
213031349,256,217,114,109,131,102,70,1001,51,39,20,16,24,10,8,166,86,44,22,12,24,18,4,215,169,130,87,67,83,40,18,593,0,0,0,3,5,3,0,12,563,435,249,207,260,174,107,1983,19,31,16,32,29,31,18,188,5,8,4,7,10,3,5,45,0,6,11,0,8,0,0,29,9,25,20,13,21,5,6,100,0,0,0,0,0,0,0,5,39,68,50,56,73,45,29,362,603,503,293,262,332,224,134,2349
213031350,94,83,50,24,24,17,7,299,78,79,48,15,15,6,4,245,93,63,43,15,17,8,3,244,332,284,148,75,87,42,16,982,0,0,0,0,0,0,0,0,600,512,282,125,143,73,31,1767,6,18,10,8,15,4,3,53,4,13,8,5,5,4,3,45,4,4,0,0,0,0,4,15,12,30,20,20,17,6,0,115,0,4,3,0,0,0,0,9,29,66,40,29,38,10,9,227,630,572,327,157,189,81,43,2001
213031351,171,132,55,31,49,30,17,492,99,101,52,12,23,11,7,307,96,74,31,19,21,13,4,254,303,262,122,70,71,34,15,880,0,8,4,0,0,0,0,11,676,573,268,133,164,84,46,1944,11,31,13,10,22,21,10,120,4,23,6,12,13,0,3,61,8,17,8,3,4,4,0,38,22,37,33,19,30,16,5,163,5,0,0,0,0,0,0,10,55,103,60,43,67,41,21,384,732,670,327,174,233,120,67,2334
213031352,159,132,60,44,41,24,13,467,126,114,56,43,60,21,15,448,149,118,50,28,30,10,15,398,507,513,271,178,192,108,44,1810,0,0,0,0,0,0,0,8,947,883,439,288,331,167,80,3133,6,14,15,4,8,7,3,58,11,20,19,12,11,3,3,79,3,4,7,9,7,7,6,51,13,47,42,30,30,15,10,204,3,0,0,0,0,0,0,7,44,100,79,53,59,38,27,400,991,979,521,343,386,205,107,3531
213041353,195,182,93,59,53,13,14,603,91,110,64,41,52,15,9,381,81,90,37,30,33,31,8,308,1001,965,565,357,396,165,64,3513,0,6,0,0,0,0,0,9,1366,1360,760,494,534,222,92,4822,17,15,14,3,3,5,0,59,22,30,33,18,22,10,8,140,14,24,14,5,14,8,4,88,145,254,202,125,145,55,29,949,8,4,0,9,0,0,0,21,208,328,266,157,182,71,39,1256,1572,1680,1027,652,717,297,136,6078
213041358,559,554,279,191,209,111,55,1964,96,84,39,18,17,9,3,279,86,98,56,32,32,6,9,321,590,548,290,197,205,75,25,1936,4,6,9,0,0,0,0,22,1336,1297,670,438,472,205,100,4523,88,128,81,53,63,27,11,461,32,54,27,25,28,4,0,163,8,14,12,14,12,7,0,75,193,257,159,100,113,31,16,870,4,13,5,0,0,0,0,25,331,467,288,191,221,62,32,1593,1674,1765,952,627,686,275,132,6110
213041359,1172,1005,360,176,177,108,55,3052,114,67,26,16,14,9,7,258,80,54,12,6,12,3,0,166,307,164,59,45,56,18,15,663,3,6,4,3,0,0,0,18,1674,1293,457,249,260,133,77,4142,46,74,39,15,22,12,17,225,17,18,4,8,4,0,0,61,15,12,5,5,4,4,0,48,71,58,29,17,21,11,0,208,0,4,5,0,0,0,0,12,152,169,85,47,55,26,19,550,1826,1463,547,293,316,156,100,4698
213041360,388,593,414,265,370,238,138,2400,87,131,96,70,82,35,13,517,93,129,78,55,45,23,10,427,453,660,454,310,315,145,51,2383,5,6,0,4,0,0,0,21,1026,1519,1045,705,809,448,211,5755,33,68,46,35,52,31,39,306,14,20,12,5,27,4,0,90,8,14,8,13,17,3,3,67,23,70,51,35,57,21,6,265,0,3,0,0,3,0,0,9,83,171,123,90,150,64,57,740,1109,1695,1167,791,962,507,267,6491
213041461,170,223,124,77,128,94,50,866,31,29,13,13,9,7,0,103,25,29,20,12,13,3,10,114,81,85,61,36,46,14,4,329,5,6,4,0,0,0,0,19,312,371,222,138,197,118,63,1428,9,21,12,13,22,17,8,105,3,3,0,0,0,0,0,9,4,0,0,4,0,0,0,12,9,15,7,6,9,0,0,47,3,4,0,0,0,0,0,14,26,48,23,23,36,20,11,187,338,423,250,160,236,139,72,1615
213041462,226,406,197,119,136,100,48,1232,35,45,27,12,10,9,6,143,18,49,26,8,8,7,3,122,114,176,86,45,48,18,3,491,0,3,0,0,0,0,0,3,402,670,339,178,202,133,62,1990,28,44,30,22,20,18,16,176,4,3,0,3,4,4,0,22,5,6,3,3,6,0,4,26,7,17,15,10,7,8,3,66,9,0,0,0,0,0,4,10,47,69,50,40,38,24,22,293,447,742,393,222,243,155,86,2285
213041463,520,674,427,262,379,270,161,2686,90,97,72,48,54,28,20,403,101,88,52,34,40,22,4,353,335,420,302,207,254,105,57,1681,6,5,0,3,0,0,0,17,1055,1273,852,561,737,425,234,5138,52,100,72,50,79,60,31,446,19,22,21,22,29,6,5,120,11,17,8,20,15,12,0,76,40,54,55,58,82,29,8,322,0,0,3,4,4,0,0,17,118,199,159,156,203,105,46,982,1176,1475,1013,714,939,533,279,6120
213041571,392,405,195,108,115,70,32,1310,34,31,16,15,19,3,5,115,26,42,16,13,10,5,5,125,227,266,135,68,93,22,14,829,0,6,0,0,0,0,0,8,678,757,358,200,242,98,49,2390,38,65,39,31,28,9,10,215,5,18,5,8,11,3,0,54,10,8,0,0,6,0,0,21,60,74,46,32,40,18,3,276,3,3,4,0,4,0,0,14,113,161,91,77,89,33,14,577,787,917,452,275,331,130,62,2961
213041572,664,497,177,81,92,54,24,1586,38,20,6,0,3,0,6,79,18,14,8,6,6,0,0,47,160,98,45,27,24,8,0,361,3,3,0,0,0,0,0,3,887,640,231,115,117,58,27,2080,39,34,28,14,14,7,3,135,8,4,0,6,0,0,0,21,9,8,4,0,0,0,0,21,70,63,23,20,17,6,7,206,0,6,3,0,0,0,0,11,124,109,61,36,30,18,9,393,1007,754,290,155,154,76,36,2468
213041573,25,17,14,8,16,12,6,91,20,21,12,7,11,5,0,69,23,21,14,4,5,4,0,71,177,215,105,68,76,28,8,687,0,0,0,0,0,0,0,0,244,275,142,92,101,41,14,910,0,0,0,0,0,0,0,6,0,13,5,0,0,0,0,18,0,0,0,0,0,0,0,8,10,27,14,7,12,3,0,72,0,0,0,0,0,0,0,6,20,35,23,4,8,3,0,98,266,313,166,98,112,44,14,1008
213041574,403,461,256,140,171,111,46,1593,95,45,26,23,29,11,3,224,62,34,21,16,9,7,3,160,448,200,83,46,53,19,4,854,3,5,0,0,0,0,0,11,1009,746,387,222,265,148,59,2837,32,59,35,20,29,21,15,207,4,6,7,4,5,5,0,41,4,0,7,5,7,6,0,29,28,39,39,27,35,15,7,182,0,3,6,4,0,0,0,13,64,109,92,65,75,47,25,476,1073,850,485,287,341,190,84,3311
213041575,186,245,157,128,164,123,90,1093,93,107,63,49,82,43,17,450,67,62,43,36,47,26,25,299,403,448,309,240,330,164,80,1991,4,0,0,0,0,0,0,11,751,862,577,449,623,359,209,3833,7,36,25,14,22,18,12,140,4,14,7,12,11,7,4,61,3,0,13,6,13,4,5,48,45,83,65,39,56,32,21,348,4,3,0,0,0,0,0,4,61,140,113,80,109,63,42,606,819,1001,691,527,734,423,252,4442
213041576,165,169,106,54,71,37,20,614,58,26,20,13,20,6,0,153,38,49,23,13,19,3,4,143,354,347,198,134,188,59,30,1307,0,0,0,0,0,0,0,5,611,595,353,210,301,101,48,2223,26,41,37,16,21,7,3,160,23,15,12,10,7,0,0,76,9,9,9,11,6,0,3,40,125,156,86,43,73,21,4,509,0,3,0,3,0,0,0,16,189,223,142,84,109,39,20,803,799,817,496,294,413,140,62,3022
213041577,151,143,59,36,47,23,10,473,21,19,14,4,11,6,3,73,35,34,11,4,8,4,0,98,118,114,67,45,49,25,8,427,3,0,5,3,0,0,0,12,339,314,148,91,114,53,19,1085,19,27,8,10,23,3,9,96,9,4,7,0,7,4,0,23,7,8,9,0,3,5,4,31,73,101,50,53,39,5,7,333,11,4,0,4,0,0,0,25,114,146,71,66,69,20,16,510,456,456,230,162,182,74,39,1593
213041578,782,782,328,158,157,74,47,2323,76,44,17,21,23,3,0,188,59,54,19,11,8,0,0,154,288,238,122,91,89,19,15,849,3,12,3,0,4,0,0,27,1212,1127,487,276,276,98,61,3533,71,94,47,25,48,18,5,304,30,24,11,11,10,6,0,94,18,11,9,9,12,0,0,57,176,185,117,65,67,14,8,634,15,8,5,4,0,0,0,37,306,325,192,111,143,35,18,1128,1520,1446,674,388,422,131,78,4665
213051361,466,462,232,146,211,129,77,1727,93,111,46,31,38,23,16,356,64,71,39,30,36,13,11,265,260,271,156,114,178,120,53,1152,4,12,0,0,5,6,0,26,880,924,480,329,467,292,153,3532,31,59,45,36,49,23,22,267,17,24,18,11,20,3,3,94,9,15,10,14,12,3,3,68,72,91,74,56,81,34,13,428,0,12,3,0,7,0,0,31,140,198,152,119,172,69,41,883,1018,1119,629,443,642,361,194,4410
213051362,561,690,325,177,217,153,60,2186,66,67,35,18,23,10,3,228,88,75,31,22,31,13,9,269,161,183,122,91,119,67,22,759,9,7,6,0,0,0,0,17,875,1024,515,305,393,245,94,3455,49,78,43,36,59,31,17,319,16,24,22,9,15,3,4,95,10,33,3,16,17,5,10,87,69,105,76,56,62,20,11,399,6,14,6,3,8,0,0,37,147,256,152,120,158,65,41,935,1024,1278,661,426,554,310,140,4395
213051363,630,511,222,118,147,91,48,1762,32,17,13,12,11,0,0,79,55,34,14,0,3,4,0,109,106,97,47,17,24,13,6,301,4,4,0,0,0,0,0,8,827,656,296,153,184,102,52,2268,30,38,18,19,31,24,18,177,8,12,15,3,10,3,0,42,0,7,4,0,5,6,0,20,15,31,24,13,21,7,6,119,4,3,0,0,6,0,0,10,55,91,55,36,71,42,26,374,881,750,352,189,256,148,75,2643
213051368,452,432,259,146,174,93,39,1590,56,59,24,14,24,10,3,190,52,47,25,22,19,9,4,183,325,310,172,125,156,72,33,1192,19,9,3,0,0,0,0,24,904,848,479,304,376,182,81,3183,29,58,33,25,43,24,14,235,12,16,17,10,7,6,0,71,8,15,7,6,9,6,5,48,34,75,58,28,44,22,10,268,4,8,5,0,6,0,0,16,91,174,114,66,108,52,29,635,998,1023,593,374,484,236,111,3818
213051464,973,1158,510,281,306,143,96,3465,106,76,46,19,43,21,10,320,107,115,50,20,29,22,6,358,262,265,195,123,123,61,26,1059,0,10,3,0,0,0,0,14,1450,1624,804,443,500,249,141,5213,73,110,64,46,66,33,20,407,30,27,18,9,19,3,0,102,12,28,8,8,10,3,0,75,55,78,49,29,38,17,7,274,6,6,9,3,3,0,0,26,169,253,141,102,142,51,25,879,1623,1871,946,549,640,301,164,6092
213051466,1347,1860,834,327,329,154,63,4917,82,88,41,23,21,6,5,267,71,82,31,14,16,5,3,229,188,216,101,64,61,18,6,654,12,5,4,0,0,0,0,27,1698,2253,1016,427,427,187,77,6089,50,113,70,50,61,29,20,389,13,18,3,6,8,11,0,60,4,18,3,5,8,5,0,46,35,55,38,25,34,14,0,205,5,10,5,0,0,0,0,19,109,213,124,88,108,52,17,712,1815,2463,1138,515,533,241,99,6802
213051467,542,478,273,152,169,90,58,1758,68,75,43,17,37,15,8,267,75,57,29,24,27,17,10,240,233,237,169,119,128,56,36,976,5,7,4,4,0,0,0,25,924,858,526,311,362,171,117,3266,69,90,61,32,39,34,33,356,27,24,20,12,12,12,5,111,12,13,6,10,16,3,3,62,103,147,76,69,71,34,13,523,11,14,7,4,0,0,0,41,226,287,171,136,141,79,55,1098,1151,1141,701,449,500,254,171,4371
213051468,915,700,322,152,185,107,47,2434,96,84,44,22,30,17,8,302,98,84,36,14,27,16,6,278,594,416,207,155,200,72,36,1682,4,3,0,4,0,0,0,14,1707,1285,612,352,443,211,97,4714,63,95,52,48,49,34,15,351,36,36,17,7,11,3,0,119,7,24,15,16,15,0,0,85,139,163,72,63,71,14,14,537,12,10,3,6,0,0,0,29,254,326,165,140,142,57,31,1120,1965,1611,779,492,586,271,129,5831
213051579,822,796,325,152,145,81,54,2384,32,27,15,11,5,0,0,102,35,32,15,12,6,4,0,101,124,118,100,61,57,19,5,488,4,3,0,0,0,0,0,8,1021,979,457,230,218,105,63,3076,41,70,38,41,40,8,12,249,15,12,5,5,8,0,0,52,4,4,3,3,7,0,0,29,41,49,37,19,31,11,6,187,0,13,3,0,0,0,0,15,103,146,90,66,92,26,15,534,1124,1128,547,300,313,128,74,3612
213051580,454,520,251,158,203,125,72,1795,58,67,55,47,68,19,9,325,77,66,55,27,45,16,0,289,169,249,223,181,226,71,37,1154,0,3,3,0,0,0,0,12,764,906,591,414,544,234,121,3577,31,50,34,26,35,21,22,226,8,21,6,9,17,11,4,76,3,11,8,9,16,3,0,56,19,46,46,42,44,18,3,210,0,0,0,5,0,0,0,6,61,126,99,88,113,51,31,576,824,1040,694,501,654,284,156,4149
213051581,474,553,295,144,165,115,36,1788,26,48,27,14,17,10,4,146,46,54,26,20,27,9,5,177,110,155,89,38,61,31,5,496,0,0,0,0,0,0,0,0,658,816,436,218,269,161,53,2601,26,37,16,32,35,18,18,192,3,4,8,9,9,0,0,33,0,11,3,5,7,4,5,32,25,19,16,21,23,7,0,118,4,0,0,0,0,0,0,4,65,78,45,60,73,32,23,379,721,891,480,278,342,195,77,2986
