SA1_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
21204131230,34,0,0,0,0,0,0,37
21204131231,36,3,0,0,0,0,0,35
21204131232,56,4,0,0,0,0,0,59
21204131233,82,6,5,0,0,0,0,92
21204131234,13,4,0,0,0,0,0,21
21204131235,42,0,0,0,0,0,0,47
21204131236,67,7,0,0,0,0,0,74
21204131237,44,0,0,0,0,0,0,51
21204131238,49,0,0,3,0,0,0,58
21204131239,30,0,0,0,0,0,0,33
21204131240,0,0,0,0,0,0,0,0
21204131241,35,3,0,0,0,0,0,34
21204131242,62,7,0,0,0,0,0,68
21204131243,44,0,0,0,0,0,0,46
21204131244,65,0,0,0,0,0,0,69
21204131245,51,0,0,3,0,0,0,55
21204131246,69,6,0,0,0,0,0,71
21204131247,66,4,3,0,0,0,0,76
21204131248,46,0,4,0,0,0,0,50
21204131249,61,0,6,0,0,0,0,63
21204131250,43,5,0,0,0,0,0,47
21204131251,69,4,0,0,0,0,0,72
21204131252,57,6,0,0,0,0,0,66
21204131253,41,3,0,0,0,0,0,42
21204131254,28,7,0,0,0,0,0,37
21204131255,33,3,0,0,0,0,0,40
21204131301,45,0,0,0,0,0,0,47
21204131302,59,3,0,0,0,0,0,66
21204131303,57,0,0,0,0,0,0,60
21204131304,24,0,0,0,0,0,0,27
21204131305,45,6,0,0,0,0,0,46
21204131306,50,6,5,0,0,0,0,53
21204131307,70,5,0,0,0,0,0,75
21204131308,51,3,0,0,0,0,0,55
21204131309,0,0,0,0,0,0,0,0
21204131310,93,10,8,0,0,0,0,104
21204131311,84,6,0,0,0,0,0,95
21204131312,75,3,4,0,0,0,0,84
21204131313,65,7,4,0,0,0,0,73
21204131314,47,0,0,0,0,0,0,50
21204131315,34,0,0,0,0,0,0,39
21204131316,33,0,5,0,0,0,0,37
21204131317,59,4,0,0,0,0,0,65
21204131318,84,4,0,0,0,0,0,93
21204131319,48,4,3,0,0,0,0,51
21204131320,87,8,4,0,0,0,0,96
21204131321,47,0,0,0,0,0,0,48
21204131322,62,3,0,0,0,0,0,66
21204131323,56,4,3,0,0,0,0,63
21204131324,46,0,0,0,0,0,0,49
21204131325,29,3,0,0,0,0,0,32
21204131326,53,0,0,0,0,0,0,58
21204131601,36,7,0,0,0,0,0,45
21204131602,38,4,0,0,0,0,0,43
21204131603,76,3,0,0,0,0,0,83
21204131604,40,0,0,0,0,0,0,46
21204131605,41,4,0,0,0,0,0,52
21204131606,34,3,0,0,0,0,0,35
21204131607,64,0,3,0,0,0,0,69
21204131608,54,0,0,0,0,0,0,60
21204131609,42,0,5,0,0,0,0,49
21204131610,78,10,4,0,0,0,0,95
21204131611,42,5,0,0,0,0,0,53
21204131612,55,9,0,0,0,0,0,64
21204131613,66,3,0,0,0,0,0,72
21204131614,56,0,3,0,0,0,0,64
21204131615,28,0,0,0,0,0,0,28
21204131616,34,3,0,0,0,0,0,41
21204131617,60,0,0,0,0,0,0,60
21204131618,0,0,0,0,0,0,0,0
21204131701,30,4,3,0,0,0,0,29
21204131702,34,0,0,0,0,0,0,37
21204131703,65,3,0,6,0,0,0,74
21204131704,23,0,0,0,0,0,0,28
21204131705,26,6,0,0,0,0,0,27
21204131706,27,8,0,0,0,0,0,32
21204131707,32,0,0,0,0,0,0,32
21204131709,47,0,0,0,0,0,0,49
21204131710,39,0,0,0,0,0,0,44
21204131711,37,0,0,0,0,0,0,41
21204131712,55,3,0,7,0,0,0,71
21204131713,54,3,0,0,0,0,0,59
21204131714,45,0,0,0,0,0,0,51
21204131715,34,0,0,0,0,0,0,39
21204131716,59,4,4,6,0,0,0,67
21204131717,49,0,0,0,0,0,0,56
21204131718,40,3,0,0,0,0,0,47
21204131719,57,0,0,3,0,0,0,66
21204131720,45,4,0,0,0,0,0,50
21204131721,34,5,0,0,0,0,0,42
21204131722,42,0,0,0,0,0,0,40
21204131723,53,5,3,0,0,0,0,56
21204131724,49,3,0,3,0,0,0,55
21204131725,14,0,0,3,0,0,0,20
21204131726,69,4,0,0,0,0,0,71
21204131727,57,3,0,0,0,0,0,67
21204131728,40,6,3,0,0,0,0,50
21204131729,23,0,0,0,0,0,0,25
21204131730,62,3,5,0,0,0,3,71
21204131731,0,0,0,0,0,0,0,0
21204131732,72,3,4,3,0,0,0,83
21204131733,0,0,0,0,0,0,0,0
21204131734,53,3,3,0,0,0,0,65
21204131735,62,0,5,0,0,0,0,70
21204131736,56,4,0,3,0,0,0,62
21204131737,55,3,3,0,0,0,0,63
21204131738,30,6,0,0,0,0,0,33
21204131739,36,0,0,3,0,0,0,41
21204131740,55,6,0,0,0,0,0,71
21204131741,76,0,3,0,0,0,0,83
21204131742,31,4,0,3,0,0,0,41
21204131743,67,3,0,6,0,0,0,75
21204131744,0,0,0,0,0,0,0,0
21204131745,35,0,0,0,0,0,0,35
21204131746,62,7,3,0,0,0,0,69
21204131747,76,9,5,0,0,0,0,84
21204131748,33,0,0,0,0,0,0,40
21204131749,27,0,6,0,0,0,0,35
21204131750,94,3,6,0,0,0,0,105
21204131751,0,0,0,0,0,0,0,0
21204131801,52,6,6,3,0,0,0,60
21204131802,48,8,0,3,0,0,0,54
21204131803,51,6,0,0,0,0,0,61
21204131804,52,5,0,0,0,0,0,51
21204131805,64,3,5,6,0,0,0,74
21204131806,76,6,5,0,0,0,0,82
21204131807,69,6,0,0,0,0,0,80
21204131808,43,3,0,0,0,0,0,50
21204131809,44,9,0,0,0,0,0,50
21204131810,33,0,0,0,0,0,0,43
21204131811,74,9,0,5,0,0,4,95
21204131812,42,3,4,0,0,0,0,56
21204131813,57,4,3,0,0,0,0,69
21204131814,43,4,0,0,0,0,0,49
21204131815,35,0,0,0,0,0,0,38
21204131816,70,7,3,3,0,0,0,83
21204131817,29,6,5,0,0,0,0,33
21204131818,51,3,4,0,0,0,0,60
21204131819,59,4,3,0,0,0,0,67
21204131820,50,0,0,0,0,0,0,49
21204131821,71,6,3,5,0,0,0,83
21204131822,70,3,4,3,0,0,0,83
21204131823,58,3,0,0,0,0,0,64
21204131824,59,0,0,0,0,0,0,60
21204131825,56,0,5,3,0,0,0,63
21204131826,26,0,0,0,0,0,0,29
21204145901,78,5,6,0,0,0,0,84
21204145902,34,3,0,0,0,0,0,36
21204145903,41,4,0,0,0,0,0,51
21204145904,41,0,0,4,0,0,0,41
21204145905,75,0,0,0,0,0,0,76
21204145906,63,3,0,0,0,0,0,68
21204145907,50,0,0,0,0,0,0,53
21204145908,51,5,0,0,0,0,0,60
21204145909,60,5,0,0,0,0,0,68
21204145910,48,0,0,0,0,0,0,49
21204145911,78,8,0,0,0,0,0,84
21204145912,53,3,0,0,0,0,0,57
21204145913,42,0,0,0,0,0,0,48
21204145914,41,0,0,0,0,0,0,47
21204145915,37,0,0,0,0,0,0,38
21204145916,28,0,0,0,0,0,0,27
21204145917,65,7,0,0,0,0,0,77
21204145918,47,0,3,0,0,0,0,54
21204145919,60,0,4,0,0,0,0,64
21204145920,70,3,3,0,0,0,0,77
21204145921,22,0,0,0,0,0,0,25
21204145922,42,3,0,0,0,0,0,53
21204145923,75,3,0,0,0,0,0,80
21204146001,66,5,0,0,0,0,0,75
21204146002,68,4,0,5,0,0,0,75
21204146003,55,4,0,4,3,0,0,65
21204146004,84,4,0,0,0,0,0,96
21204146005,31,6,0,0,0,0,0,38
21204146006,35,5,0,0,0,0,0,39
21204146007,50,8,4,3,0,0,0,67
21204146008,63,7,4,0,0,0,0,72
21204146009,58,3,0,0,0,0,0,67
21204146010,54,11,0,0,0,0,0,66
21204146011,54,3,0,0,0,0,0,54
21204146012,51,7,4,0,0,0,0,65
21204146013,71,10,3,0,0,0,0,85
21204146014,54,4,0,0,0,0,0,66
21204146015,61,7,3,0,0,0,0,70
21204146016,30,0,0,0,0,0,0,36
21204146017,49,7,0,0,0,0,0,51
21204146018,62,3,0,4,0,0,0,73
21204146019,74,4,10,6,0,0,3,85
21204146020,50,6,4,0,0,0,0,64
21204146021,87,7,3,3,0,0,0,98
21204146022,42,0,4,0,0,0,0,49
21204146023,36,0,0,0,0,0,0,38
21204146024,65,3,0,4,0,0,0,74
21204146025,53,7,10,5,0,0,0,72
21204146026,49,3,7,0,0,0,0,52
21204146027,88,7,0,0,0,0,0,93
21204146028,30,5,0,0,0,0,0,36
21204146029,65,9,0,3,0,0,0,73
21204146030,43,11,0,0,0,0,0,52
21204146031,45,0,0,3,0,0,0,54
21204146032,35,6,3,0,0,0,0,40
21204146033,45,7,3,0,0,0,0,49
21204146034,52,4,3,5,0,0,0,66
21204146035,54,0,0,0,0,0,3,64
21204156301,14,5,0,0,0,0,0,17
21204156302,37,0,0,0,0,0,0,38
21204156303,57,3,0,0,0,0,0,60
21204156304,52,0,0,0,0,0,0,53
21204156305,45,3,0,0,0,0,0,54
21204156306,57,0,0,0,0,0,0,61
21204156307,40,5,0,0,0,0,0,47
21204156308,38,4,0,0,0,0,0,49
21204156309,42,3,0,5,0,0,0,48
21204156310,60,0,0,0,0,0,0,59
21204156311,15,0,0,0,0,0,0,21
21204156312,40,6,3,0,0,0,0,48
21204156313,57,3,0,0,0,0,0,61
21204156314,24,4,0,0,0,0,0,25
21204156315,58,4,0,0,0,0,0,56
21204156316,61,0,0,0,0,0,0,62
21204156317,0,0,0,0,0,0,0,0
21204156318,41,3,4,0,0,0,0,44
21204156319,37,0,0,0,0,0,0,39
21204156320,54,5,5,0,0,0,0,63
21204156321,0,0,0,0,0,0,0,0
21204156322,35,0,0,0,0,0,0,41
21204156323,44,3,0,0,0,0,0,50
21204156324,90,3,4,0,0,0,0,92
21204156325,43,3,0,0,0,0,0,48
21204156326,47,0,0,0,0,0,0,52
21204156327,47,4,0,0,0,0,0,54
21204156328,63,0,0,0,0,0,0,65
21204156329,50,4,0,3,0,0,0,61
21204156330,43,0,0,4,0,0,0,44
21204156331,43,0,0,0,0,0,0,43
21204156332,33,3,0,0,0,0,0,36
21204156333,39,4,4,0,0,0,0,49
21204156334,30,0,0,0,0,0,0,35
21204156335,31,3,0,0,0,0,0,38
21204156336,22,0,0,0,0,0,0,28
21204156337,69,0,0,0,0,0,0,82
21204156338,38,6,0,0,0,0,0,47
21204156339,12,0,0,0,0,0,0,13
21204156340,57,4,0,0,0,0,0,56
21204156341,47,0,0,0,0,0,0,58
21204156342,27,3,0,0,0,0,0,35
21204156343,41,0,0,0,0,0,0,43
21204156344,46,4,0,0,0,0,0,51
21204156345,44,4,0,0,0,0,0,42
21204156346,20,0,0,0,0,0,0,29
21204156347,25,0,0,0,0,0,0,25
21204156348,20,0,0,0,0,0,0,25
21204156401,68,0,0,4,0,0,0,75
21204156402,53,0,0,0,0,0,0,57
21204156403,13,0,0,0,0,0,0,16
21204156404,44,5,0,3,0,0,0,52
21204156405,6,0,0,0,0,0,0,7
21204156406,52,0,0,0,0,0,0,55
21204156407,36,0,0,0,0,0,0,40
21204156408,61,0,0,0,0,0,0,60
21204156409,12,0,0,0,0,0,0,13
21204156410,47,4,5,0,0,0,0,50
21204156411,0,0,0,0,0,0,0,0
21204156412,81,0,3,0,0,0,0,84
21204156413,43,0,0,0,0,0,0,45
21204156414,50,0,0,0,0,0,0,57
21204156415,180,4,0,0,0,0,0,186
21204156416,74,0,0,0,0,0,0,74
21204156417,67,0,4,0,0,0,0,72
21204156418,4,0,0,0,0,0,0,4
21204156419,63,3,0,0,0,0,0,75
21204156420,49,0,0,0,0,0,0,54
21204156501,50,3,0,0,0,0,0,59
21204156502,23,0,0,0,0,0,0,22
21204156503,47,5,0,0,0,0,0,53
21204156504,27,0,3,0,0,0,0,32
21204156505,31,3,0,0,0,0,0,39
21204156506,53,0,5,0,0,0,0,56
21204156507,70,6,0,0,0,0,0,72
21204156508,63,4,0,0,0,0,0,65
21204156509,52,0,0,0,0,0,0,54
21204156510,31,4,0,0,0,0,0,37
21204156511,47,5,0,0,0,0,0,45
21204156512,41,3,0,0,0,0,0,48
21204156513,72,4,5,0,0,0,0,83
21204156514,44,3,0,0,0,0,0,55
21204156515,67,3,0,0,0,0,0,73
21204156516,67,3,0,0,0,0,0,74
21204156517,40,0,0,3,0,0,0,41
21204156518,0,0,0,0,0,0,0,0
21204156519,51,3,0,3,0,0,0,61
21204156520,25,0,6,0,0,0,0,31
21204156521,44,3,0,0,0,0,0,49
21204156522,41,3,5,0,0,0,0,51
21204156523,53,0,0,6,0,0,0,62
21204156524,30,0,0,0,0,0,0,33
21204156525,30,6,0,0,0,0,0,40
21204156526,54,5,0,0,0,0,0,53
21204156527,60,8,3,0,0,0,0,69
21204156528,40,0,6,0,0,0,0,46
21204156529,27,0,0,5,0,0,0,33
21204156530,51,7,0,0,0,0,0,58
21204156531,0,0,0,0,0,0,0,0
21204156532,52,5,3,3,0,0,0,62
21204156533,47,0,0,0,0,0,0,47
21204156534,57,0,0,0,0,0,0,68
21204156535,30,0,0,0,0,0,0,34
21204156536,39,6,0,5,0,0,0,51
21204156537,72,0,0,0,0,0,0,75
21204156538,64,3,5,0,0,0,4,80
21204156539,36,3,0,3,0,0,0,45
21204156601,79,0,0,0,0,0,0,88
21204156602,90,3,8,4,0,0,0,101
21204156603,101,4,0,0,0,0,0,107
21204156604,128,5,0,3,0,0,0,133
21204156605,101,3,3,6,0,0,0,107
21204156606,65,0,3,0,0,0,0,69
21204156607,60,0,0,0,0,0,0,65
21204156608,83,7,3,0,0,0,0,93
21204156609,38,0,0,0,0,0,0,39
21204156610,50,0,0,0,0,0,0,51
21204156611,130,5,6,0,0,0,0,146
21204156612,63,6,10,0,0,0,0,78
21204156613,96,0,3,0,0,0,0,101
21204156614,67,3,0,0,0,0,0,78
21204156615,80,0,4,0,0,0,0,87
21204156616,17,7,0,0,0,0,0,24
21204156617,161,10,4,0,0,0,0,170
21204156618,141,5,7,0,0,0,0,153
21204156619,64,5,0,0,0,0,0,72
21204156620,132,3,5,0,0,0,0,138
21204156621,44,0,6,0,0,0,0,47
21204156622,129,6,0,6,0,0,0,143
21204156623,94,8,0,0,0,0,0,105
21204156624,85,7,0,3,0,0,0,94
21204156625,50,6,0,0,0,0,0,55
21204156626,101,7,3,0,0,0,0,105
21204156627,47,5,0,0,0,0,0,49
21204156628,120,3,0,0,0,0,0,129
21205131901,52,3,0,0,0,0,0,58
21205131902,66,0,0,0,0,0,0,70
21205131903,56,3,0,0,0,0,0,62
21205131904,74,0,3,0,0,0,0,80
21205131905,84,4,0,0,0,0,0,95
21205131906,70,5,0,0,0,0,0,73
21205131907,43,3,0,0,0,0,0,42
21205131908,70,6,4,0,0,0,0,73
21205131909,67,0,0,0,0,0,0,68
21205131910,41,3,0,0,0,0,0,44
21205131912,54,0,5,0,0,0,0,58
21205131913,49,0,0,0,0,0,0,53
21205131914,100,5,0,0,0,0,0,108
21205131915,92,8,8,0,0,0,0,101
21205131916,53,0,0,0,0,0,0,58
21205131917,51,0,0,0,0,0,0,54
21205131918,47,0,0,0,0,0,0,48
21205131919,41,5,3,0,0,0,0,44
21205131922,45,0,0,0,0,0,0,44
21205131923,48,0,0,0,0,0,0,54
21205131924,57,5,0,0,0,0,0,59
21205131925,38,0,0,3,0,0,0,45
21205131926,43,0,0,0,0,0,0,39
21205131927,54,4,0,3,0,0,0,65
21205131928,47,0,0,0,0,0,0,51
21205131929,74,0,3,0,0,0,0,81
21205131930,54,0,4,0,0,0,0,56
21205131932,39,4,0,0,0,0,0,39
21205131933,71,3,0,0,0,0,0,76
21205131934,41,3,0,0,0,0,0,44
21205131935,62,6,0,0,0,0,0,68
21205131936,52,3,0,0,0,0,0,60
21205131937,45,0,0,0,0,0,0,46
21205131938,0,0,0,0,0,0,0,0
21205131939,43,4,0,0,0,0,0,48
21205131940,50,6,0,0,0,0,0,53
21205131941,44,3,0,0,0,0,0,55
21205131942,46,3,3,0,0,0,0,54
21205131943,43,0,0,0,0,0,0,43
21205131944,32,0,0,0,0,0,0,35
21205131945,8,0,0,0,0,0,0,8
21205131946,30,0,0,0,0,0,0,33
21205131947,37,0,0,0,0,0,0,33
21205132101,88,4,0,0,0,0,0,93
21205132102,49,0,0,0,0,0,0,54
21205132103,72,5,0,0,0,0,0,76
21205132104,56,0,0,0,0,0,0,56
21205132105,84,0,0,0,0,0,0,80
21205132106,32,0,0,0,0,0,0,32
21205132107,49,4,4,0,0,0,0,56
21205132108,53,3,0,0,0,0,0,50
21205132109,76,3,3,0,0,0,0,76
21205132110,43,5,0,0,0,0,0,49
21205132111,59,0,0,0,0,0,0,61
21205132112,67,4,0,0,0,0,0,67
21205132113,67,0,0,0,0,0,0,73
21205132114,85,3,0,0,0,0,0,89
21205132115,60,0,0,0,0,0,0,65
21205132116,47,3,0,0,0,0,0,48
21205132117,86,0,0,0,0,0,0,92
21205132118,57,0,0,0,0,0,0,62
21205132119,50,0,0,0,0,0,0,50
21205132120,62,0,0,3,0,0,0,65
21205132121,84,7,0,0,0,0,0,90
21205132122,59,5,0,0,0,0,0,62
21205132123,43,0,0,0,0,0,0,43
21205132124,60,0,0,0,0,0,0,59
21205132125,73,4,0,0,0,0,0,77
21205132126,33,3,0,0,0,0,0,43
21205132127,76,0,0,3,0,0,0,81
21205132128,44,4,0,0,0,0,0,47
21205132129,53,0,0,0,0,0,0,54
21205132130,72,5,0,3,0,0,0,74
21205132131,80,0,4,0,0,0,0,85
21205132132,69,4,0,0,0,0,0,73
21205132133,35,0,0,0,0,0,0,36
21205132134,56,0,0,0,0,0,0,52
21205132135,40,0,0,0,0,0,0,40
21205132136,25,5,0,0,0,0,0,30
21205132137,59,0,0,0,0,0,0,61
21205132138,45,0,0,0,0,0,0,45
21205132139,31,0,0,0,0,0,0,32
21205132140,38,4,0,0,0,0,0,40
21205132141,75,0,0,0,0,0,0,75
21205132142,67,0,0,0,0,0,0,70
21205132143,29,7,0,0,0,0,0,38
21205132144,38,0,0,0,0,0,0,38
21205132145,54,4,0,0,0,0,0,53
21205132146,63,3,0,0,0,0,0,67
21205132147,63,0,0,0,0,0,0,71
21205132148,46,3,0,0,0,0,0,47
21205132149,41,0,0,0,0,0,0,38
21205132150,39,0,0,0,0,0,0,41
21205132151,55,0,0,0,0,0,0,55
21205132152,41,0,0,6,0,0,0,51
21205132153,51,4,0,0,0,0,0,51
21205132154,41,3,0,0,0,0,0,42
21205132201,69,5,0,0,0,0,0,72
21205132202,67,0,6,0,0,0,0,69
21205132203,54,4,0,0,0,0,0,58
21205132204,57,0,0,0,0,0,0,61
21205132205,44,0,0,0,0,0,0,44
21205132206,51,0,0,0,0,0,0,55
21205132207,53,3,0,0,0,0,0,59
21205132208,48,4,0,0,0,0,0,57
21205132209,27,0,0,0,0,0,0,28
21205132210,54,0,0,0,0,0,0,58
21205132211,35,0,0,0,0,0,0,39
21205132212,61,0,0,0,0,0,0,68
21205132213,66,5,0,0,0,0,0,64
21205132215,70,0,0,0,0,0,0,73
21205132216,36,4,0,0,0,0,0,43
21205132217,36,4,0,4,0,0,0,38
21205132218,39,0,0,0,0,0,0,44
21205132219,59,4,0,4,0,0,0,65
21205132220,57,3,0,0,0,0,0,59
21205132221,76,5,0,0,0,0,0,77
21205132222,50,0,0,0,0,0,0,51
21205132223,58,0,3,0,0,0,0,63
21205132224,58,3,0,0,0,0,0,59
21205132225,100,4,0,0,0,0,0,102
21205132226,24,0,0,0,0,0,0,28
21205132227,67,0,0,0,0,0,0,67
21205132228,53,3,0,0,0,0,0,56
21205132229,61,0,0,4,0,0,0,64
21205132230,56,0,0,0,0,0,0,60
21205132231,58,0,0,0,0,0,0,57
21205132232,74,3,0,0,0,0,0,78
21205132233,86,0,0,0,0,0,0,91
21205132234,53,4,0,0,0,0,0,60
21205132235,38,3,0,0,0,0,0,39
21205132236,56,0,0,0,0,0,0,54
21205132237,20,0,0,0,0,0,0,27
21205132238,41,0,0,0,0,0,0,41
21205132239,91,5,0,0,0,0,0,96
21205132240,55,6,0,0,0,0,0,56
21205132241,55,0,0,0,0,0,0,55
21205132242,33,0,0,0,0,0,0,40
21205132243,68,3,3,0,0,0,0,75
21205132244,69,0,0,0,0,0,0,66
21205132245,27,0,0,0,0,0,0,32
21205132246,73,3,0,0,0,0,0,81
21205132247,0,0,0,0,0,0,0,0
21205132248,29,0,0,0,0,0,0,33
21205132249,43,0,0,0,0,0,0,41
21205132250,43,0,0,0,0,0,0,47
21205132251,39,0,0,0,0,0,0,41
21205132252,52,4,0,0,0,0,0,59
21205132253,50,8,0,0,0,0,0,62
21205132254,66,0,0,0,0,0,0,63
21205132301,66,4,0,0,0,0,0,69
21205132302,73,4,0,0,0,0,0,72
21205132303,40,0,0,0,0,0,0,44
21205132304,34,3,0,0,0,0,0,38
21205132305,56,0,0,0,0,0,0,52
21205132306,61,0,0,0,0,0,0,65
21205132307,65,0,0,0,0,0,0,69
21205132308,80,3,0,0,0,0,0,87
21205132309,68,0,3,0,0,0,0,68
21205132310,97,4,0,0,0,0,0,102
21205132311,58,3,0,0,0,0,4,61
21205132312,0,0,0,0,0,0,0,0
21205132313,52,3,0,0,0,0,0,52
21205132314,54,0,0,0,0,0,0,62
21205132315,24,0,0,0,0,0,0,24
21205132316,53,4,0,5,0,0,0,62
21205132317,60,6,0,0,0,0,0,61
21205132318,78,0,4,0,0,0,0,84
21205132319,69,0,0,0,0,0,0,65
21205132320,47,0,0,0,0,0,0,52
21205132321,45,3,0,0,0,0,0,51
21205132322,56,0,5,0,0,0,0,59
21205132323,60,0,0,0,0,0,0,65
21205132324,58,4,3,0,0,0,0,63
21205132325,67,0,0,0,0,0,0,73
21205132326,72,0,0,0,0,0,0,71
21205132327,74,0,0,0,0,0,0,78
21205132328,102,7,0,0,0,0,0,111
21205132329,65,5,0,0,0,0,0,66
21205132330,81,0,0,0,0,0,0,84
21205132331,79,3,4,0,0,0,0,86
21205132332,56,0,0,0,0,0,0,57
21205132333,136,0,0,0,0,0,0,137
21205132334,55,0,0,0,0,0,0,57
21205132335,37,5,0,0,0,0,0,38
21205132336,37,0,0,0,0,0,0,35
21205132337,33,0,3,0,0,0,0,39
21205132401,38,0,0,0,0,0,0,42
21205132402,95,6,0,0,0,0,0,99
21205132403,78,0,0,0,0,0,0,80
21205132404,93,3,0,0,0,0,0,96
21205132405,40,0,0,0,0,0,0,45
21205132406,81,0,3,0,0,0,0,84
21205132407,69,7,0,0,0,0,0,74
21205132408,72,0,3,0,0,0,0,74
21205132409,74,0,0,3,0,0,0,83
21205132410,0,0,0,0,0,0,0,0
21205132411,84,4,3,0,0,0,0,92
21205132412,61,0,0,0,0,0,0,61
21205132413,41,0,0,0,0,0,0,48
21205132414,54,0,0,0,0,0,0,62
21205132415,41,0,0,0,0,0,0,41
21205132416,103,5,0,0,0,0,0,108
21205132417,103,4,0,0,0,0,0,105
21205132418,68,0,0,0,0,0,0,67
21205132419,110,6,5,0,0,0,0,120
21205132420,55,0,0,0,0,0,0,54
21205132421,75,3,0,0,0,0,0,74
21205132422,42,0,0,0,0,0,0,46
21205132423,69,0,3,0,0,0,0,75
21205132424,54,8,0,0,0,0,0,60
21205132425,63,4,0,0,0,0,0,69
21205132426,58,7,0,0,0,0,0,67
21205132427,76,7,0,0,0,0,0,82
21205132428,55,0,0,0,0,0,0,62
21205132429,45,0,0,0,0,0,0,46
21205132430,51,0,0,0,0,0,0,51
21205132431,96,4,0,0,0,0,0,96
21205132432,62,9,0,0,0,0,0,63
21205132433,59,0,3,0,0,0,0,64
21205132434,54,5,0,0,0,0,0,58
21205132435,110,4,4,0,0,0,0,114
21205132436,65,6,0,0,0,0,0,70
21205132437,44,4,3,0,0,0,0,53
21205132438,66,3,0,0,0,0,0,69
21205132439,59,0,0,0,0,0,0,59
21205132440,63,7,3,0,0,0,0,71
21205132441,0,0,0,0,0,0,0,0
21205132501,29,0,0,0,0,0,0,29
21205132502,88,0,4,0,0,0,0,91
21205132503,69,0,0,0,0,0,0,74
21205132504,78,9,0,0,0,0,0,81
21205132505,73,6,3,0,0,0,0,76
21205132506,56,0,0,0,0,0,0,60
21205132507,46,0,0,0,0,0,0,52
21205132508,44,0,0,0,0,0,0,49
21205132509,60,0,0,0,0,0,0,65
21205132510,43,0,0,4,0,0,0,42
21205132511,44,3,0,0,0,0,0,45
21205132512,39,5,0,0,0,0,0,46
21205132513,58,0,0,0,0,0,0,56
21205132514,0,0,0,0,0,0,0,0
21205132515,44,3,0,0,0,0,0,49
21205132516,66,4,0,0,0,0,0,70
21205132518,52,6,0,0,0,0,0,57
21205132519,66,3,0,4,0,0,0,75
21205132520,53,4,0,0,0,0,0,58
21205132521,0,0,0,0,0,0,0,0
21205132522,53,4,0,0,0,0,0,59
21205132523,77,3,0,0,0,0,0,80
21205132525,72,5,4,3,0,0,0,76
21205132526,53,5,0,0,0,0,0,51
21205132527,69,0,0,0,0,0,0,79
21205132528,75,0,4,0,0,0,0,83
21205132529,81,8,0,0,0,0,0,89
21205132530,56,0,0,0,0,0,0,63
21205132531,30,3,4,0,0,0,0,34
21205132532,41,0,0,0,0,0,0,45
21205132533,13,0,0,0,0,0,0,13
21205132534,56,0,4,0,0,0,0,57
21205132535,36,0,0,0,0,0,0,41
21205132536,46,0,0,0,0,0,0,46
21205132537,68,0,3,0,0,0,0,71
21205132538,49,0,0,0,0,0,0,53
21205132539,31,0,0,0,0,0,0,31
21205132540,37,0,0,7,0,0,0,43
21205132541,74,4,3,0,0,0,0,83
21205132542,47,0,0,0,0,0,0,49
21205132543,0,0,0,0,0,0,0,0
21205132544,107,8,0,0,0,0,0,115
21205132545,63,5,5,0,0,0,0,74
21205132547,81,8,6,0,0,0,0,91
21205132548,109,3,0,3,0,0,0,116
21205132549,87,5,0,0,0,0,0,84
21205132550,93,8,3,0,0,0,0,100
21205132601,34,3,0,0,0,0,0,41
21205132602,63,4,0,0,0,0,0,64
21205132603,33,0,0,0,0,0,0,35
21205132604,0,0,0,0,0,0,0,0
21205132605,102,4,0,0,0,0,0,112
21205132606,55,0,0,0,0,0,0,59
21205132607,47,3,0,0,0,0,0,50
21205132608,47,0,6,0,0,0,0,52
21205132609,92,3,0,0,0,0,0,92
21205132610,36,0,0,0,0,0,0,40
21205132611,65,4,0,0,0,0,0,66
21205132612,54,0,0,0,0,0,0,60
21205132613,39,0,0,0,0,0,0,46
21205132614,41,0,0,0,0,0,0,48
21205132615,55,3,0,0,0,0,0,60
21205132616,71,5,0,0,0,0,0,75
21205132617,57,5,0,0,0,0,0,61
21205132618,67,0,0,0,0,0,0,72
21205132619,84,5,0,0,0,0,0,85
21205132620,58,0,0,0,0,0,0,66
21205132621,60,3,0,0,0,0,0,62
21205132622,78,0,0,3,0,0,0,85
21205132623,40,0,0,0,0,0,0,40
21205132624,51,0,0,0,0,0,0,53
21205132625,38,4,0,0,0,0,0,39
21205132626,70,0,0,0,0,0,0,78
21205132627,66,4,0,0,0,0,0,73
21205132628,22,0,0,0,0,0,0,27
21205132629,96,8,3,0,0,0,0,109
21205132630,65,6,0,0,0,0,0,69
21205132632,30,5,3,0,0,0,0,34
21205132633,47,3,0,0,0,0,0,49
21205132634,21,0,0,0,0,0,0,21
21205132635,46,3,0,0,0,0,0,50
21205132636,83,3,5,0,0,0,0,92
21205132637,77,8,0,0,0,0,0,86
21205132638,90,3,0,0,0,0,0,95
21205132639,63,10,0,0,0,0,0,79
21205132640,0,0,0,0,0,0,0,0
21205132641,5,0,0,0,0,0,0,5
21205132642,43,0,0,0,0,0,0,45
21205132643,51,3,0,0,0,0,0,51
21205132644,32,0,0,0,0,0,0,36
21205132645,0,0,0,0,0,0,0,0
