SA1_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
21103126628,5,5,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,9,9,5,0,4,0,32,0,0,0,0,6,0,0,0,6,0,3,0,0,0,0,0,0,4,3,0,6,0,5,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,6,0,0,0,0,7,0,6,3,10,0,0,0,0,20,0,0,0,0,0,0,0,0,9,3,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,9,8,21,17,21
21103126629,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,5,0,0,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,9,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,19,9,3
21103126630,6,4,4,0,0,0,21,0,0,6,4,6,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,19,20,11,12,6,5,0,80,0,0,6,0,0,0,0,0,4,0,0,5,0,0,0,0,0,11,0,0,3,5,3,0,0,0,27,0,11,3,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,6,4,5,0,0,17,0,0,3,3,0,3,0,0,18,0,5,7,3,9,7,0,0,36,0,6,5,4,6,4,0,0,21,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,10,3,45,45,24
21103126631,4,6,0,0,0,0,21,0,0,4,5,5,0,0,0,13,0,4,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,4,25,30,18,5,8,5,3,100,0,0,4,5,0,0,0,0,9,4,0,0,0,0,0,0,0,9,4,8,3,0,0,3,0,3,31,0,0,3,5,7,0,0,0,16,0,0,0,0,0,0,0,0,5,0,5,3,4,3,0,0,0,19,0,0,3,5,3,0,0,0,21,0,24,9,7,0,5,0,0,46,0,5,8,9,5,0,0,0,22,5,4,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,6,3,0,5,10,3,18,14,49,60,33
21103126632,16,8,8,8,5,0,42,0,3,3,3,3,0,0,3,22,0,6,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,4,9,34,52,22,27,17,9,10,172,0,0,0,0,0,5,6,0,12,0,5,15,0,0,0,0,0,24,0,5,19,9,8,6,5,0,55,0,3,0,0,0,9,0,0,21,0,0,0,0,0,0,0,0,0,0,8,11,8,4,6,0,0,38,3,8,4,3,6,3,0,0,29,0,12,25,10,12,10,4,0,79,3,5,3,3,12,3,4,3,39,0,10,5,0,0,0,0,0,14,0,0,3,3,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,14,0,3,0,0,0,3,0,4,18,11,68,94,42
21103126633,8,0,0,0,0,0,11,0,0,3,3,0,0,0,0,14,0,4,0,0,0,0,4,0,6,0,5,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,4,0,5,3,21,22,15,7,11,10,0,85,0,0,0,0,4,0,0,0,3,4,0,0,3,0,0,0,0,11,0,5,5,8,5,6,3,0,21,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,6,6,6,0,0,0,0,17,0,3,0,4,0,5,0,0,14,0,7,9,0,0,0,0,0,13,0,0,9,4,4,0,3,0,21,0,4,0,0,0,0,4,0,8,0,5,5,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,4,0,8,9,31,37,25
21103126634,6,0,0,0,0,0,12,5,4,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,7,9,39,17,10,0,3,0,0,75,0,4,0,0,0,0,0,0,5,0,10,6,0,0,0,0,0,20,6,11,5,0,5,4,0,0,25,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,5,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,10,0,14,10,0,0,0,0,0,27,5,3,3,0,0,0,0,0,14,0,9,0,5,0,0,0,0,13,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,5,0,0,0,0,21,8,79,36,18
21103126635,6,4,3,3,3,0,48,3,10,10,5,7,0,0,0,30,0,9,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,13,13,66,44,20,14,11,3,3,183,3,7,4,0,0,0,0,0,12,3,9,12,3,4,0,0,0,30,6,9,13,10,0,3,0,0,35,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,5,6,11,0,3,6,0,0,32,0,7,6,0,0,0,0,0,16,6,31,15,11,5,5,4,0,76,5,16,18,6,10,0,3,0,52,6,10,4,4,0,0,0,0,22,0,10,4,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,6,11,4,3,0,3,0,3,27,28,127,81,47
21103126636,5,0,4,0,0,0,32,3,7,3,0,3,0,0,0,23,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,15,10,57,25,9,13,4,10,0,130,0,7,0,0,0,0,0,0,7,0,18,8,4,6,0,0,0,23,3,11,9,5,4,7,0,0,39,0,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7,4,6,5,6,0,0,0,0,27,0,6,0,0,0,0,0,0,13,3,26,10,9,4,4,0,0,55,3,13,4,3,4,0,0,0,33,0,4,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,5,0,3,3,22,15,113,51,30
21103126637,9,4,4,4,0,0,43,0,14,11,7,0,4,0,0,31,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,14,8,72,36,15,11,15,8,5,168,0,10,0,0,3,0,0,0,16,0,6,13,0,0,0,0,0,28,0,15,7,3,9,0,3,0,42,0,9,3,0,5,0,0,0,12,0,6,0,0,0,0,0,0,3,0,13,3,4,3,4,0,0,27,0,9,7,0,3,5,7,0,22,3,31,18,6,3,3,0,0,73,0,11,11,7,4,9,0,0,41,0,6,4,0,0,0,0,0,17,0,5,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,7,0,0,0,0,0,25,11,135,77,30
21103126639,6,4,0,0,0,0,14,0,7,3,8,0,6,0,0,20,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,24,26,5,9,3,0,89,0,0,0,0,5,0,0,0,3,0,0,4,3,0,0,0,0,14,4,0,0,4,4,0,6,4,29,0,0,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,22,0,0,4,4,0,3,4,0,15,0,3,14,12,4,0,0,0,28,0,6,5,8,0,8,0,0,25,0,6,3,0,0,0,0,0,8,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,47,44
21103126640,4,0,0,9,0,0,29,0,3,5,8,5,3,0,0,23,0,0,4,0,0,0,0,0,3,3,0,6,6,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,14,11,16,36,21,13,23,4,0,127,0,4,7,0,0,0,0,0,12,0,0,9,0,0,0,0,0,13,0,3,4,4,4,3,3,0,25,0,3,0,0,3,4,0,0,15,0,0,0,0,0,0,0,0,0,3,6,4,3,0,0,6,0,26,0,3,9,3,0,0,0,0,20,3,11,12,8,3,8,0,0,52,0,8,5,8,3,6,0,0,25,0,0,4,0,0,0,0,0,6,3,4,8,6,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,9,0,5,9,0,3,3,0,31,21,42,68,42
21103126641,14,9,3,0,4,0,34,0,3,8,9,0,0,0,0,20,0,0,3,0,0,0,0,0,8,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,22,40,34,12,13,3,5,139,0,3,0,0,0,0,0,0,14,4,7,5,0,0,0,0,0,19,3,3,8,4,5,0,8,6,32,0,4,4,4,3,0,0,0,23,0,0,0,3,0,0,0,0,8,6,3,4,7,0,7,0,0,32,0,0,3,7,4,3,0,0,21,0,15,16,22,5,3,4,0,60,0,4,17,8,8,0,0,0,35,0,0,3,0,0,0,0,0,11,0,4,6,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,0,15,17,43,76,66
21103126642,9,6,6,0,0,0,28,0,4,5,3,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,27,24,10,10,6,0,96,3,0,5,0,0,0,0,0,6,0,0,8,5,0,0,0,0,10,0,3,10,11,3,0,3,0,27,3,3,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,22,0,0,9,4,5,4,4,0,21,4,7,10,14,6,3,0,0,47,0,4,3,3,0,0,0,0,14,0,0,7,0,0,0,0,0,3,4,0,7,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,12,23,56,42
21103126643,13,7,8,4,0,0,44,0,11,12,7,5,0,0,0,38,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,0,0,15,13,33,53,39,23,13,4,4,180,0,3,5,4,0,0,0,0,8,0,0,3,6,0,0,0,0,12,4,0,12,6,0,0,5,0,36,0,4,3,3,6,0,0,0,16,0,0,0,0,0,0,0,0,5,4,16,9,10,3,0,0,0,38,0,5,11,11,0,5,3,0,33,10,18,17,19,14,5,0,0,76,0,10,13,11,4,0,4,0,53,0,5,13,0,0,0,0,0,18,0,7,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,3,5,16,4,8,3,0,0,45,19,77,110,72
21103126644,3,9,5,3,0,0,25,4,11,6,3,8,6,0,0,35,0,8,0,0,0,0,0,0,13,3,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,11,44,29,28,20,19,9,0,161,0,4,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,15,0,6,4,8,3,4,3,0,35,0,9,3,4,0,0,0,0,18,0,0,3,0,0,0,0,0,9,3,13,10,4,3,4,0,0,33,0,13,4,8,9,3,0,0,26,4,13,17,12,10,3,0,0,54,3,18,10,3,14,10,0,0,51,5,18,4,0,0,3,0,0,31,3,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,4,0,0,0,4,0,21,18,90,60,51
21103126645,8,8,0,4,3,0,25,0,0,5,3,0,5,0,0,13,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,12,26,22,17,11,3,0,99,0,0,0,3,0,0,0,0,8,0,0,4,3,0,0,0,0,5,0,0,4,8,8,4,3,0,25,0,5,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,4,5,3,5,9,3,8,0,0,23,0,3,0,3,5,0,0,0,19,0,0,17,13,4,0,5,0,42,0,0,4,5,4,12,0,0,22,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,7,17,45,50
21103126646,12,4,3,7,0,0,34,4,0,5,12,0,4,0,0,21,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,8,7,25,26,35,22,22,6,0,144,0,4,0,4,0,8,0,0,21,0,0,4,5,0,0,0,0,8,0,6,5,8,5,10,5,0,43,0,3,3,0,0,0,0,0,13,0,0,0,3,0,0,0,0,3,0,7,8,12,3,3,0,0,35,0,4,0,7,4,5,0,0,26,0,18,18,12,7,12,0,0,63,4,7,5,12,3,5,0,0,32,0,3,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,12,16,41,51,67
21103126647,0,0,6,0,0,0,16,0,0,0,4,0,0,0,0,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,4,8,11,17,18,8,5,0,69,0,0,0,7,4,0,0,0,7,4,0,0,0,0,0,0,0,7,0,0,4,4,4,3,0,0,18,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,16,3,0,3,4,4,0,0,0,15,0,3,3,6,11,5,3,0,36,0,0,0,4,0,0,0,0,10,3,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,7,12,14,31,36
21103126648,14,7,4,0,0,0,30,0,0,3,3,5,0,0,0,12,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,14,7,14,29,19,22,0,0,0,95,0,0,7,0,0,4,0,0,11,0,0,10,0,0,0,0,0,14,0,4,8,3,11,0,0,0,35,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,13,0,0,6,0,4,0,0,0,10,0,9,18,11,9,0,0,0,50,3,3,4,4,5,0,0,0,21,0,0,4,0,0,0,0,0,10,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,0,0,0,25,11,30,61,38
21103126649,9,0,0,0,0,0,26,0,9,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,3,0,0,0,0,0,7,4,25,28,17,11,8,6,0,98,0,0,0,0,0,4,0,0,7,0,0,4,0,0,0,0,0,7,0,3,5,5,0,0,3,0,21,0,0,0,0,3,0,0,0,8,0,3,0,4,0,0,0,0,4,0,7,6,10,6,0,0,0,19,0,5,0,6,0,0,0,0,16,0,16,17,10,3,3,0,0,45,3,10,6,5,3,3,0,0,26,0,0,3,0,0,0,0,0,11,0,8,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,3,0,13,3,55,53,31
21103126650,7,7,3,0,0,0,28,0,10,9,4,0,0,0,0,25,0,4,7,0,0,0,0,0,16,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,4,5,0,4,0,13,15,49,33,15,18,6,3,0,135,0,3,0,3,0,0,0,0,5,0,9,9,0,0,0,0,0,14,0,6,11,4,5,0,3,0,27,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,11,7,0,6,0,0,0,21,0,10,4,6,0,0,0,0,18,0,18,11,7,5,0,0,0,43,5,13,5,4,10,3,0,0,43,0,13,9,0,0,0,0,0,24,3,6,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,8,5,4,4,0,26,20,88,64,29
21103126651,4,3,3,0,0,0,26,0,0,3,3,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,32,21,12,15,13,6,0,106,0,8,0,0,0,0,0,0,8,0,5,7,0,0,0,0,0,17,0,0,5,4,0,3,0,0,19,3,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,7,5,6,0,3,0,0,30,0,7,0,8,0,7,0,0,26,0,6,6,6,10,8,6,0,45,0,7,3,3,0,4,0,0,23,0,3,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,3,0,0,15,16,61,36,28
21103126652,11,4,0,0,0,0,24,0,0,7,0,0,0,0,0,15,0,4,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,8,8,39,24,16,9,10,4,4,108,0,4,0,4,0,0,0,0,9,0,3,9,0,0,0,0,0,10,0,9,6,6,7,4,0,0,29,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,5,3,6,0,3,0,0,17,0,8,3,4,0,5,0,0,14,0,14,15,4,0,0,0,0,37,0,7,7,0,0,0,0,0,26,0,11,0,0,0,0,0,0,8,3,7,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,4,4,16,13,70,40,30
21103126653,8,4,6,0,0,0,46,4,19,11,0,3,0,3,0,39,0,4,3,3,0,0,0,0,8,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,6,0,0,0,7,9,70,45,16,15,11,6,0,169,0,9,3,0,0,0,0,0,15,0,17,7,0,0,0,0,0,23,0,14,12,0,0,3,0,0,31,0,5,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,0,29,0,6,9,4,0,0,0,0,20,0,25,19,12,11,0,0,0,72,4,26,13,3,3,0,3,0,47,4,11,3,3,0,0,0,0,13,0,8,5,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,3,10,0,0,0,0,0,0,20,12,132,77,35
21103126701,13,7,7,6,4,0,37,0,5,4,4,5,0,0,0,13,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,12,7,27,41,26,18,7,4,4,134,0,0,7,3,0,0,0,0,9,0,11,3,0,0,0,0,0,18,0,5,4,4,5,3,0,0,24,0,3,0,8,0,0,0,0,13,0,0,0,3,0,0,0,0,5,0,3,10,8,4,0,0,0,31,0,0,3,3,0,0,3,0,22,0,8,23,10,7,3,4,0,55,0,4,3,10,5,5,0,0,23,0,3,8,0,0,0,0,0,14,0,0,3,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,4,7,0,5,0,0,25,16,54,78,50
21103126702,8,12,5,7,0,0,44,0,3,7,7,7,0,0,0,30,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,4,5,20,25,49,36,9,13,0,160,0,0,0,4,4,0,0,0,13,0,3,4,0,3,0,0,0,13,0,4,6,12,11,8,10,0,44,0,0,7,9,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,4,11,3,4,0,0,28,0,0,4,13,3,5,5,0,35,0,5,6,21,20,5,8,4,77,0,8,9,9,16,3,3,0,48,5,6,0,0,5,0,0,0,14,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,4,9,0,3,0,0,0,9,5,0,3,0,0,0,4,0,12,16,32,45,88
