demand_definition,radius_m,facilities_p,candidate_id,candidate_index,lga,suitability_score
population,1500,31,CAND_129898,378,BOROONDARA,0.2358474004577134
population,1500,31,CAND_1176097,433,WHITEHORSE,0.3097236850682368
population,1500,31,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,31,CAND_18212,490,MONASH,0.3385710129708419
population,1500,32,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,1500,32,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
population,1500,32,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,32,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,32,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,32,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,32,CAND_1502640,119,PORT PHILLIP,0.4274006362317519
population,1500,32,CAND_2300652,144,MELBOURNE,0.7056731081194106
population,1500,32,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,32,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,32,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,1500,32,CAND_966540,226,YARRA,0.5017871697917363
population,1500,32,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,32,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,32,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,32,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,32,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,32,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,32,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,32,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,32,CAND_735618,291,GLEN EIRA,0.1758790872574194
population,1500,32,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,32,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,32,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,32,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,32,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,32,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,32,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,32,CAND_129898,378,BOROONDARA,0.2358474004577134
population,1500,32,CAND_1176097,433,WHITEHORSE,0.3097236850682368
population,1500,32,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,32,CAND_18212,490,MONASH,0.3385710129708419
population,1500,33,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,1500,33,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
population,1500,33,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,33,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,33,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,33,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,33,CAND_1502640,119,PORT PHILLIP,0.4274006362317519
population,1500,33,CAND_2300652,144,MELBOURNE,0.7056731081194106
population,1500,33,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,33,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,33,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,1500,33,CAND_966540,226,YARRA,0.5017871697917363
population,1500,33,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,33,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,33,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,33,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,33,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,33,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,33,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,33,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,33,CAND_735618,291,GLEN EIRA,0.1758790872574194
population,1500,33,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,33,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,33,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,33,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,33,CAND_2097824,350,BANYULE,0.3614789866135998
population,1500,33,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,33,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,33,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,33,CAND_129898,378,BOROONDARA,0.2358474004577134
population,1500,33,CAND_1176097,433,WHITEHORSE,0.3097236850682368
population,1500,33,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,33,CAND_18212,490,MONASH,0.3385710129708419
population,1500,34,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,1500,34,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
population,1500,34,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,34,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,34,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,34,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,34,CAND_1502640,119,PORT PHILLIP,0.4274006362317519
population,1500,34,CAND_2300652,144,MELBOURNE,0.7056731081194106
population,1500,34,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,34,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,34,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,1500,34,CAND_966540,226,YARRA,0.5017871697917363
population,1500,34,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,34,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,34,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,34,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,34,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,34,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,34,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,34,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,34,CAND_735618,291,GLEN EIRA,0.1758790872574194
population,1500,34,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,34,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,34,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,34,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,34,CAND_2097824,350,BANYULE,0.3614789866135998
population,1500,34,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,34,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,34,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,34,CAND_129898,378,BOROONDARA,0.2358474004577134
population,1500,34,CAND_2599775,402,MONASH,0.20364251562110153
population,1500,34,CAND_1176097,433,WHITEHORSE,0.3097236850682368
population,1500,34,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,34,CAND_18212,490,MONASH,0.3385710129708419
population,1500,35,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,1500,35,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
population,1500,35,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,35,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,35,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,35,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,35,CAND_1502640,119,PORT PHILLIP,0.4274006362317519
population,1500,35,CAND_2300652,144,MELBOURNE,0.7056731081194106
population,1500,35,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,35,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,35,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,1500,35,CAND_966540,226,YARRA,0.5017871697917363
population,1500,35,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,35,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,35,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,35,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,35,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,35,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,35,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,35,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,35,CAND_735618,291,GLEN EIRA,0.1758790872574194
population,1500,35,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,35,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,35,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,35,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,35,CAND_2097824,350,BANYULE,0.3614789866135998
population,1500,35,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,35,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,35,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,35,CAND_129898,378,BOROONDARA,0.2358474004577134
population,1500,35,CAND_283884,385,MONASH,0.24958253348403048
population,1500,35,CAND_2599775,402,MONASH,0.20364251562110153
population,1500,35,CAND_1176097,433,WHITEHORSE,0.3097236850682368
population,1500,35,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,35,CAND_18212,490,MONASH,0.3385710129708419
population,1500,36,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,1500,36,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
population,1500,36,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,36,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,36,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,36,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,36,CAND_1502640,119,PORT PHILLIP,0.4274006362317519
population,1500,36,CAND_2300652,144,MELBOURNE,0.7056731081194106
population,1500,36,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,36,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,36,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,1500,36,CAND_966540,226,YARRA,0.5017871697917363
population,1500,36,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,36,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,36,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,36,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,36,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,36,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,36,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,36,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,36,CAND_735618,291,GLEN EIRA,0.1758790872574194
population,1500,36,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,36,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,36,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,36,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,36,CAND_2097824,350,BANYULE,0.3614789866135998
population,1500,36,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,36,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,36,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,36,CAND_129898,378,BOROONDARA,0.2358474004577134
population,1500,36,CAND_283884,385,MONASH,0.24958253348403048
population,1500,36,CAND_2599775,402,MONASH,0.20364251562110153
population,1500,36,CAND_1217023,409,WHITEHORSE,0.5554994911692368
population,1500,36,CAND_1176097,433,WHITEHORSE,0.3097236850682368
population,1500,36,CAND_643155,463,WHITEHORSE,0.3402571077446111
population,1500,36,CAND_18212,490,MONASH,0.3385710129708419
population,1500,37,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,1500,37,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
population,1500,37,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,37,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,37,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,37,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,37,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
population,1500,37,CAND_961717,141,MELBOURNE,0.7795599077108085
population,1500,37,CAND_3344162,155,MELBOURNE,0.7113095353529799
population,1500,37,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,37,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,37,CAND_81208,198,MELBOURNE,0.45871168409034013
population,1500,37,CAND_966540,226,YARRA,0.5017871697917363
population,1500,37,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,37,CAND_2501808,238,STONNINGTON,0.5830731903693931
population,1500,37,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,37,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,37,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,37,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,37,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,37,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,37,CAND_735618,291,GLEN EIRA,0.1758790872574194
population,1500,37,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,37,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,37,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,37,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,37,CAND_2097824,350,BANYULE,0.3614789866135998
population,1500,37,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,37,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,37,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,37,CAND_129898,378,BOROONDARA,0.2358474004577134
population,1500,37,CAND_283884,385,MONASH,0.24958253348403048
population,1500,37,CAND_2599775,402,MONASH,0.20364251562110153
population,1500,37,CAND_1217023,409,WHITEHORSE,0.5554994911692368
population,1500,37,CAND_1176097,433,WHITEHORSE,0.3097236850682368
population,1500,37,CAND_643155,463,WHITEHORSE,0.3402571077446111
population,1500,37,CAND_18212,490,MONASH,0.3385710129708419
population,1500,38,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,1500,38,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
population,1500,38,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,38,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,38,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,38,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,38,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
population,1500,38,CAND_961717,141,MELBOURNE,0.7795599077108085
population,1500,38,CAND_3344162,155,MELBOURNE,0.7113095353529799
population,1500,38,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,38,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,38,CAND_81208,198,MELBOURNE,0.45871168409034013
population,1500,38,CAND_966540,226,YARRA,0.5017871697917363
population,1500,38,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,38,CAND_2501808,238,STONNINGTON,0.5830731903693931
population,1500,38,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,38,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,38,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,38,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,38,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,38,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,38,CAND_735618,291,GLEN EIRA,0.1758790872574194
population,1500,38,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,38,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,38,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,38,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,38,CAND_2097824,350,BANYULE,0.3614789866135998
population,1500,38,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,38,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,38,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,38,CAND_129898,378,BOROONDARA,0.2358474004577134
population,1500,38,CAND_283884,385,MONASH,0.24958253348403048
population,1500,38,CAND_2599775,402,MONASH,0.20364251562110153
population,1500,38,CAND_1217023,409,WHITEHORSE,0.5554994911692368
population,1500,38,CAND_1176097,433,WHITEHORSE,0.3097236850682368
population,1500,38,CAND_643155,463,WHITEHORSE,0.3402571077446111
population,1500,38,CAND_18212,490,MONASH,0.3385710129708419
population,1500,38,CAND_1823223,525,WHITEHORSE,0.23270117179012934
population,1500,39,CAND_2050931,25,MARIBYRNONG,0.35565330571889714
population,1500,39,CAND_638773,46,MARIBYRNONG,0.3979586095184606
population,1500,39,CAND_2372638,55,MARIBYRNONG,0.5379899728673293
population,1500,39,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,39,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,39,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,39,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,39,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
population,1500,39,CAND_961717,141,MELBOURNE,0.7795599077108085
population,1500,39,CAND_3344162,155,MELBOURNE,0.7113095353529799
population,1500,39,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,39,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,39,CAND_81208,198,MELBOURNE,0.45871168409034013
population,1500,39,CAND_966540,226,YARRA,0.5017871697917363
population,1500,39,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,39,CAND_2501808,238,STONNINGTON,0.5830731903693931
population,1500,39,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,39,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,39,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,39,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,39,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,39,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,39,CAND_735618,291,GLEN EIRA,0.1758790872574194
population,1500,39,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,39,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,39,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,39,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,39,CAND_2097824,350,BANYULE,0.3614789866135998
population,1500,39,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,39,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,39,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,39,CAND_129898,378,BOROONDARA,0.2358474004577134
population,1500,39,CAND_283884,385,MONASH,0.24958253348403048
population,1500,39,CAND_2599775,402,MONASH,0.20364251562110153
