POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
206041124,12,7,18,34,60,64,8,28,0,243,13,9,12,14,45,51,12,20,0,175,0,0,3,3,33,32,6,19,0,103,3,0,3,0,18,25,4,13,0,75,0,0,0,0,0,6,0,3,0,15,0,0,0,0,0,0,0,3,0,6,0,8,0,5,0,3,0,3,9,30,170,421,334,269,398,376,75,154,44,2243,0,4,0,0,0,0,0,0,0,5,7,27,0,0,0,0,0,0,0,38,8,51,0,0,0,0,0,0,0,63,11,46,7,0,0,0,0,0,0,68,8,74,18,0,6,0,0,0,4,105,11,85,84,16,5,9,0,7,4,210,14,47,116,44,14,23,3,4,0,270,19,43,107,91,60,70,5,8,5,406,20,30,63,91,165,203,11,16,7,606,14,10,33,59,176,185,15,23,6,520,17,14,28,38,183,107,19,23,4,442,14,9,11,24,98,86,16,23,0,274
206041125,8,8,7,15,32,21,10,9,0,106,0,5,3,5,11,21,3,3,3,66,0,3,3,0,8,10,0,6,0,26,5,0,0,0,6,5,5,6,0,31,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,6,9,137,340,253,150,199,175,33,54,19,1362,0,5,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,9,4,21,0,5,0,0,0,0,0,30,3,28,3,3,0,0,0,0,0,34,4,42,17,0,4,3,0,0,0,73,10,47,46,9,3,4,0,0,0,110,7,26,59,26,22,15,3,0,0,155,18,25,53,42,72,65,7,4,3,287,16,18,41,57,244,194,13,13,3,588,8,5,16,31,159,145,25,16,0,408,8,8,10,15,97,79,13,20,0,247,0,0,0,5,49,59,10,21,0,150
206041127,0,0,0,3,5,4,0,6,0,19,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,7,7,13,19,17,3,15,10,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,5,0,4,4,0,9,0,0,0,0,17,0,4,4,8,27,16,3,0,0,63,3,0,4,4,33,23,9,12,0,87,9,0,5,4,36,27,3,16,6,101,3,0,3,3,32,33,13,13,0,92,0,0,5,0,15,27,3,11,0,59
206041503,23,28,34,23,130,109,29,36,6,426,13,8,21,18,169,101,22,39,5,393,15,7,9,13,96,56,15,17,5,228,16,10,7,13,131,95,23,37,0,329,3,3,3,0,10,14,0,3,0,34,0,0,0,0,11,6,5,12,0,45,4,5,0,0,5,0,0,0,15,28,776,1337,882,332,972,576,135,178,99,5289,16,6,7,3,10,3,0,0,3,54,8,17,9,0,3,0,0,4,0,33,14,77,13,4,4,0,0,0,0,114,16,98,19,6,14,6,0,0,5,160,14,100,66,13,12,6,0,0,7,220,38,116,144,32,28,9,4,5,4,377,45,94,239,95,124,35,7,4,8,642,56,94,230,149,535,198,29,32,17,1339,83,97,221,238,1183,565,74,66,21,2546,83,63,122,164,1328,683,108,102,20,2668,112,46,87,156,1369,750,137,127,9,2803,81,28,47,77,916,605,145,176,12,2087
206041504,5,0,9,6,36,13,4,9,4,82,0,3,4,4,52,28,0,13,0,102,0,0,3,5,29,13,0,0,0,50,7,3,4,5,32,20,3,4,0,77,0,0,0,0,3,4,0,4,0,8,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,3,11,182,500,290,122,267,128,15,49,28,1593,0,7,5,3,0,6,0,0,0,19,6,27,0,5,3,0,0,0,0,36,6,38,10,0,0,0,0,0,0,54,8,55,18,0,4,0,0,0,0,90,10,62,37,0,5,0,0,0,0,120,10,81,87,9,7,6,0,0,4,213,12,33,130,35,64,27,6,0,4,315,17,38,92,78,244,88,5,11,10,583,37,26,69,59,482,191,22,11,3,905,22,13,44,47,442,198,25,23,9,819,35,12,33,24,389,185,26,42,0,750,14,6,16,17,189,106,25,31,0,406
206041505,33,21,25,39,93,75,20,23,9,335,20,6,9,19,94,85,18,16,0,282,15,3,6,8,52,64,12,28,0,184,32,5,10,19,78,178,38,56,3,406,6,0,3,4,8,16,15,22,0,68,5,0,4,0,8,18,3,7,0,49,4,4,3,0,0,0,4,0,15,26,523,835,592,285,669,682,154,185,92,4024,22,10,12,0,12,4,0,3,7,69,19,58,8,0,3,4,0,0,0,97,40,143,20,9,12,5,0,0,0,221,28,198,66,3,12,6,0,0,3,320,39,244,152,27,12,14,0,3,4,493,57,285,368,71,53,36,3,6,7,899,83,203,465,181,324,110,6,11,12,1401,110,137,415,311,1060,417,47,47,17,2550,142,101,302,342,1998,1024,128,105,24,4167,120,84,186,212,1773,972,184,160,24,3719,92,43,86,145,1199,885,186,180,14,2831,71,22,43,75,612,588,109,150,11,1683
206041506,5,6,10,14,28,33,7,8,0,96,6,0,3,5,12,21,6,5,0,65,0,0,3,0,10,22,6,8,0,45,8,0,0,4,9,32,10,11,0,75,0,0,0,3,0,3,0,5,0,15,0,0,0,5,0,3,3,13,0,29,0,3,0,4,0,0,0,0,0,11,100,212,188,112,137,160,38,66,13,1030,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,13,0,22,0,0,0,3,0,0,0,30,3,21,6,0,0,0,0,0,0,34,3,22,16,3,0,0,0,0,0,47,3,26,46,12,8,0,0,0,0,97,4,20,48,14,18,9,0,3,3,121,5,14,49,26,66,38,10,0,0,214,11,11,40,49,139,95,9,10,3,360,9,7,11,28,125,84,11,12,0,288,4,4,13,9,60,62,13,21,0,179,8,4,4,3,17,32,5,15,0,93
206041507,0,0,0,0,3,5,0,0,0,10,0,0,0,0,9,10,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,12,13,18,0,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,10,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
206041508,119,66,60,47,75,112,24,10,6,524,121,52,44,40,98,147,15,26,3,554,30,18,17,11,23,70,9,7,0,182,29,19,12,8,50,82,13,12,4,224,3,0,5,0,6,5,0,0,0,20,9,0,0,0,0,0,0,6,0,15,7,7,0,5,0,0,0,0,3,23,1340,824,529,342,465,555,75,79,47,4258,5,0,0,0,4,0,0,0,0,9,0,5,0,0,0,0,0,0,0,6,3,9,4,0,4,0,0,0,0,20,5,13,11,0,0,0,0,0,0,32,7,24,18,0,0,0,0,3,0,51,10,39,33,12,10,4,0,0,0,104,18,18,56,17,17,12,0,0,7,146,16,19,44,34,113,60,5,6,4,298,31,19,46,44,269,158,25,19,7,618,30,17,26,24,216,162,32,20,4,529,19,9,18,15,139,153,33,27,0,412,9,0,12,11,66,92,22,28,3,236
206041509,6,3,8,6,29,24,10,5,0,94,6,0,5,0,7,6,9,6,0,36,8,0,0,0,8,9,4,0,0,33,9,3,0,3,13,12,18,17,3,66,0,0,0,0,0,0,4,3,0,11,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,104,155,105,62,115,75,47,46,15,716,0,0,0,0,4,0,0,0,0,8,3,6,3,0,0,0,0,0,0,12,3,10,3,0,3,0,0,0,0,25,3,13,10,8,0,0,0,0,0,33,0,26,13,8,4,4,0,0,0,48,9,20,37,17,12,0,0,0,0,90,6,13,31,29,33,18,3,5,0,136,4,18,23,39,118,63,0,3,3,278,3,7,18,25,170,89,15,9,0,345,15,0,13,20,150,89,19,10,3,313,6,3,4,9,106,66,14,12,0,225,7,0,0,8,64,50,17,16,0,176
206041510,8,0,0,3,16,36,0,11,0,74,9,4,0,4,19,31,14,10,0,87,4,0,7,0,8,24,16,8,0,67,4,0,0,0,3,34,20,20,0,81,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,64,75,58,29,69,160,53,77,7,596,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,7,0,8,4,0,0,0,0,0,0,21,0,4,12,0,0,0,0,0,0,16,3,15,17,11,0,4,0,0,0,50,7,7,31,12,23,12,0,4,0,100,0,4,16,20,44,25,0,4,4,112,3,3,11,15,49,38,10,3,0,133,0,3,0,7,67,32,6,10,0,126,7,0,0,0,41,27,6,7,0,93,4,0,4,0,18,23,3,4,0,53
206051128,9,8,17,5,21,29,4,11,0,104,7,4,5,0,16,19,6,7,0,70,0,5,5,6,10,11,0,4,0,28,8,3,0,0,9,13,6,5,0,41,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,6,0,4,0,9,0,0,0,0,0,0,0,0,6,12,150,327,218,95,160,119,40,48,16,1175,0,6,5,0,0,0,0,0,0,13,0,15,0,0,0,3,0,0,0,30,5,39,7,5,4,4,0,0,0,55,7,35,17,0,4,0,0,0,0,63,0,34,23,0,6,0,0,0,0,71,0,39,48,17,7,5,4,0,0,124,7,25,45,27,27,16,6,0,3,157,10,28,55,42,109,63,5,5,5,317,15,19,39,39,175,109,16,8,4,426,8,7,16,20,147,98,15,18,0,326,8,5,9,10,77,58,19,22,0,208,4,0,10,4,46,46,11,16,0,133
206051129,0,0,3,7,4,0,6,0,0,16,0,0,3,0,0,3,0,0,3,13,0,4,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,47,144,89,46,33,23,9,9,5,402,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,9,0,6,6,3,0,0,0,0,0,9,0,7,7,0,0,0,0,0,0,17,0,3,9,6,0,0,0,0,0,19,0,6,0,9,12,0,0,3,0,32,0,0,4,3,8,6,0,0,0,28,0,3,4,4,8,8,0,3,0,19,0,6,6,0,0,0,6,0,0,22,0,0,0,0,5,5,0,4,0,7
206051130,3,4,4,4,12,11,0,0,0,43,3,4,5,0,9,10,0,5,0,30,0,0,0,4,0,5,0,0,0,12,0,0,0,0,3,4,0,5,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,194,146,63,94,58,16,19,8,671,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,12,6,9,0,0,0,0,0,0,0,12,0,9,5,0,6,0,0,0,0,20,0,9,3,0,0,0,0,0,0,15,0,15,10,0,3,0,0,0,0,32,4,5,19,0,3,4,0,0,0,38,0,5,11,9,9,11,0,0,0,53,0,6,18,6,24,22,0,0,0,80,4,4,8,4,31,16,3,0,0,74,0,12,0,6,9,17,0,11,0,58,0,0,0,0,9,9,5,6,0,35
206051134,3,0,3,0,13,16,4,0,0,43,3,0,0,3,3,13,3,11,0,45,4,0,0,0,0,17,9,4,0,30,4,0,0,0,4,10,5,11,0,31,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,52,182,90,43,60,79,19,34,6,567,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,11,0,22,7,0,0,0,0,0,0,25,3,11,7,0,0,0,0,0,0,24,3,3,9,10,6,4,0,0,0,38,3,6,9,5,11,9,3,4,0,52,0,6,9,4,17,8,4,0,0,45,0,0,9,0,15,3,3,4,0,38,0,3,0,0,3,5,4,0,0,24,0,0,0,0,0,0,0,0,0,5
206051511,6,8,9,5,25,19,17,10,0,91,3,0,0,3,11,16,10,11,0,62,0,0,0,3,10,3,5,9,3,31,9,0,0,5,12,31,14,21,0,89,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,7,0,0,0,18,0,0,0,0,0,4,0,0,0,10,89,108,103,56,143,146,65,71,25,809,5,8,0,0,0,0,0,0,0,13,3,7,4,0,0,0,0,0,0,16,0,18,9,0,0,0,0,0,0,30,3,35,3,3,0,0,0,0,0,50,3,24,35,6,6,5,0,0,0,73,5,42,74,15,12,9,4,3,4,171,7,25,85,34,50,19,5,4,3,230,23,14,82,64,187,134,10,19,7,530,17,26,57,71,380,297,48,52,5,950,12,18,23,27,257,244,46,72,7,704,19,3,6,20,147,172,42,71,4,492,6,7,10,6,71,97,41,46,0,278
206051512,6,6,15,19,56,31,4,9,3,154,4,6,9,15,26,36,4,6,0,102,10,0,0,4,14,20,7,5,0,56,6,3,0,5,4,30,9,14,0,72,0,0,0,0,0,3,0,0,0,9,0,0,5,0,0,0,0,0,0,14,0,0,0,0,5,4,0,3,0,13,151,343,274,171,278,209,43,75,20,1564,0,4,3,4,0,0,0,0,0,12,4,17,6,0,0,0,0,0,0,26,5,31,5,0,0,0,0,0,0,40,6,45,8,0,3,0,0,0,0,64,8,35,21,3,3,0,0,0,0,82,7,34,67,15,8,4,3,0,0,143,9,30,80,27,49,20,6,0,0,214,12,19,63,62,172,93,15,11,0,452,28,28,45,57,300,223,29,14,0,727,11,12,21,32,205,185,20,24,0,506,8,16,13,20,99,173,22,27,0,380,4,3,6,4,49,98,19,24,0,214
206051513,6,3,6,11,14,11,0,0,3,58,0,3,0,0,8,5,0,7,0,24,0,4,3,6,3,8,0,5,0,23,0,6,0,0,5,7,4,3,0,30,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,7,0,4,0,6,0,0,0,0,0,7,59,167,134,82,102,58,10,30,7,633,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,12,0,10,4,0,0,0,0,0,0,11,0,15,3,0,0,0,0,0,0,20,0,18,8,0,0,0,0,0,0,27,0,22,15,3,3,3,0,0,0,47,0,3,21,10,9,7,0,0,0,58,5,13,23,11,26,26,0,0,0,103,0,7,12,19,59,31,3,3,0,144,0,4,3,10,53,27,8,8,0,115,6,3,4,3,52,25,3,13,0,104,0,0,0,0,21,7,6,0,0,45
206051514,3,9,15,0,25,6,9,0,3,80,0,0,8,6,9,8,5,0,0,44,3,0,5,0,3,3,0,4,0,15,0,3,0,0,3,7,3,0,0,27,0,5,0,4,0,0,0,0,0,8,0,0,12,0,4,3,0,0,0,17,0,0,0,0,0,3,0,0,0,9,164,295,269,121,158,88,26,26,19,1183,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,11,4,13,5,0,4,0,0,0,0,30,0,22,12,0,5,0,0,0,0,35,0,24,27,5,5,0,0,0,0,63,0,6,34,9,4,8,3,0,0,65,7,8,24,16,40,21,0,0,0,113,7,11,23,18,106,49,13,8,0,231,3,0,5,9,76,43,4,13,0,159,0,0,3,4,48,30,10,5,0,105,0,0,5,0,25,18,7,13,0,70
206061135,0,9,4,6,20,15,0,0,0,58,5,12,7,5,8,3,0,3,0,44,0,3,0,0,8,7,0,0,0,18,3,5,0,0,4,3,5,0,0,16,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,71,303,203,88,128,61,11,16,9,891,0,4,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,11,0,11,5,0,0,0,0,0,0,14,6,19,0,0,0,0,0,0,0,31,0,15,8,6,0,0,0,0,0,30,0,16,26,3,0,0,0,0,0,52,0,12,22,9,10,3,0,0,0,60,4,9,22,14,28,8,0,0,0,84,3,9,23,16,48,31,5,0,0,132,0,3,4,9,39,30,4,3,0,96,3,7,4,5,37,25,6,6,0,90,0,3,3,0,8,14,0,0,0,36
206061136,3,9,15,13,26,34,0,3,4,114,10,4,8,6,22,20,7,13,3,82,4,0,5,7,15,24,13,5,0,72,10,3,5,6,6,45,20,21,0,113,0,3,0,0,0,0,0,7,0,12,3,0,0,0,0,4,0,0,0,11,0,0,0,5,0,0,0,0,0,4,205,503,309,145,192,206,57,71,20,1703,0,4,0,0,0,0,0,0,0,7,4,8,0,0,0,0,0,0,0,16,4,18,4,0,0,0,0,0,0,29,3,25,9,5,0,0,0,0,0,34,7,35,12,0,6,6,0,0,0,55,5,39,33,3,6,3,0,0,4,94,4,18,44,26,12,16,0,0,0,128,4,21,29,31,53,51,0,0,0,194,3,9,31,28,70,50,9,3,0,199,7,6,10,18,66,39,8,4,0,164,0,8,4,10,34,40,3,3,0,108,5,0,0,0,10,17,3,0,0,34
206061138,5,0,6,3,9,8,5,6,0,42,3,4,3,9,4,4,3,0,0,31,0,0,0,0,0,3,0,3,0,7,0,0,4,3,0,3,0,0,0,14,0,8,0,0,0,4,0,0,0,8,0,0,5,0,0,4,0,0,0,9,0,3,0,0,0,0,0,0,0,8,57,167,114,63,70,54,8,15,5,555,0,0,0,0,0,5,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,13,0,7,5,0,0,0,0,0,0,12,0,10,4,0,0,0,0,0,0,20,0,18,10,0,0,0,0,0,0,34,0,10,16,4,3,3,0,0,0,41,0,6,9,12,11,4,0,0,0,56,0,9,9,8,30,20,0,0,0,70,0,5,9,13,16,15,0,0,0,69,3,0,8,3,21,12,6,4,0,57,0,0,3,4,11,4,0,8,0,26
206061515,5,5,9,3,7,12,0,0,0,48,0,0,0,3,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,5,0,15,0,0,0,0,0,0,0,0,0,0,66,214,152,80,67,61,11,18,5,675,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,14,0,17,5,0,4,0,0,0,0,25,0,19,10,0,3,0,0,0,0,32,0,11,18,6,0,0,0,0,0,42,0,8,18,10,14,0,0,0,0,51,4,9,14,13,19,26,3,0,0,79,6,18,16,11,77,41,8,3,0,169,0,0,6,9,55,38,0,3,0,117,0,3,5,0,19,25,8,5,0,72,0,4,0,6,11,11,0,6,0,32
206061516,5,5,0,0,10,10,3,5,0,34,0,0,0,0,5,3,0,4,3,18,0,0,4,5,5,5,0,0,0,19,0,0,0,0,3,3,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,84,206,139,40,69,69,10,18,15,660,6,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,11,3,0,0,0,0,0,0,12,4,10,8,0,0,0,0,0,0,25,5,23,4,4,0,0,0,0,0,42,4,14,25,6,4,0,0,0,0,49,3,16,15,8,9,10,0,0,0,58,4,3,18,13,40,8,0,0,0,88,0,6,8,16,59,21,5,5,4,115,4,4,7,7,33,18,0,0,0,80,0,0,0,10,21,29,0,0,0,65,0,0,4,0,13,8,0,3,0,29
206071139,0,8,3,9,20,23,0,4,0,69,4,0,0,0,10,8,5,4,0,39,0,0,0,0,10,9,0,5,0,19,3,0,0,4,8,15,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,88,195,121,58,99,79,23,11,8,694,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,7,3,12,0,0,0,0,0,0,0,14,6,18,4,0,0,0,0,0,0,25,5,32,15,3,0,0,0,0,0,50,0,28,44,11,6,0,0,0,0,90,11,21,46,27,31,10,0,3,0,152,10,16,31,40,137,42,10,3,3,293,6,12,25,35,158,72,16,14,0,342,13,7,11,16,93,81,21,14,0,262,9,5,6,9,44,49,12,15,0,139,4,3,0,7,32,24,6,8,0,84
206071140,0,0,0,3,3,6,0,0,0,18,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3,35,97,79,38,30,34,3,8,5,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,9,0,11,7,0,3,0,0,0,0,19,0,3,4,0,0,0,0,0,0,11,0,4,0,0,3,3,0,0,0,15,0,0,8,4,6,3,0,0,0,21,0,3,4,5,9,5,0,0,0,33,0,3,0,0,8,3,0,0,0,19,0,3,0,0,3,3,5,0,0,13,0,0,3,0,0,0,0,0,0,11
