POW_SA2_CODE_2021,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
211031267,0,0,0,4,0,0,0,0,10,13,8,36,10,29,11,7,6,13,11,132,4,9,3,0,5,0,0,0,0,23,6,13,7,10,4,7,0,3,0,42,6,15,3,28,13,12,0,12,0,83,6,24,12,46,15,11,0,8,0,125,11,30,15,43,24,12,8,11,3,153,17,54,40,82,37,20,0,16,0,261,29,108,49,112,48,20,4,31,7,404,23,176,62,155,71,12,15,42,3,568,41,366,100,125,62,15,21,31,14,789,40,369,70,59,47,8,22,22,4,636,37,354,46,43,33,8,9,18,3,550,44,300,25,22,9,6,0,12,0,423,104,446,31,36,22,3,4,6,3,657,30,74,10,9,5,5,0,0,0,119,27,130,0,6,0,5,0,0,3,177,3,15,4,5,6,0,0,4,10,48,421,2485,479,770,405,136,89,220,50,5049
211031268,0,0,0,0,0,0,0,0,0,0,0,5,0,9,7,0,0,3,0,20,0,0,0,0,0,0,0,0,0,9,3,4,0,3,0,0,0,0,0,20,0,10,3,6,0,3,0,3,0,33,8,6,6,11,3,4,0,0,0,43,0,9,7,20,10,0,0,3,0,50,11,10,3,25,16,3,6,3,5,86,11,26,10,46,13,0,0,5,0,112,7,28,26,38,8,3,0,3,4,122,13,46,25,46,8,3,0,4,0,140,13,40,20,16,10,4,0,5,3,107,15,52,19,8,4,3,0,0,0,101,14,34,10,10,5,0,0,0,0,73,23,58,6,0,4,3,0,0,5,105,9,11,3,0,0,0,0,0,0,29,14,27,0,0,0,0,0,0,4,41,0,4,0,0,0,0,0,0,3,8,144,359,150,238,80,41,13,28,17,1073
211031450,0,0,0,0,0,0,0,0,4,4,12,16,3,18,9,10,5,3,9,91,11,0,0,0,0,4,0,0,0,14,4,12,0,9,7,0,0,3,0,31,0,17,10,15,12,8,0,5,0,71,0,13,17,26,17,10,6,5,3,104,8,22,11,35,19,6,11,12,0,113,15,28,26,70,34,19,6,17,0,219,16,41,44,104,41,21,10,17,3,301,35,58,85,107,56,28,20,17,15,414,46,97,104,90,56,25,29,21,6,471,47,96,74,48,51,14,26,11,0,366,44,103,64,41,33,12,9,8,0,315,34,78,32,29,16,5,6,6,4,198,63,104,39,46,15,13,0,3,3,303,14,20,0,3,3,5,0,0,4,56,15,40,8,0,4,8,0,0,0,77,3,5,6,13,5,0,0,0,9,45,360,727,536,628,359,187,109,141,49,3099
211031451,0,0,0,0,0,0,0,0,3,5,7,9,5,7,7,4,5,3,3,47,0,3,5,0,3,7,0,0,0,14,0,7,0,0,0,0,0,5,0,30,3,12,4,14,8,10,0,11,0,63,3,11,3,14,4,12,6,10,0,70,7,20,4,31,17,25,3,20,0,126,15,23,14,77,18,18,0,23,0,195,17,36,27,92,20,26,6,14,0,246,17,30,46,103,39,17,8,11,0,271,27,69,51,78,37,15,7,13,8,303,37,83,54,42,24,11,7,18,3,281,33,86,21,22,21,8,3,4,7,197,13,41,18,14,13,0,0,6,0,110,43,111,19,11,10,9,3,0,0,202,18,18,4,0,3,0,0,0,0,47,18,35,0,0,0,0,0,0,3,66,3,3,0,9,0,3,0,0,5,26,255,593,283,506,218,154,39,137,35,2224
211031452,0,0,0,0,0,0,0,0,3,3,3,11,5,0,7,0,7,7,10,44,4,0,0,0,4,0,0,0,0,10,0,0,0,4,0,0,0,0,0,11,0,3,0,0,0,4,0,0,0,21,4,3,3,6,10,0,0,3,0,28,11,7,3,5,8,0,4,5,0,50,4,8,10,16,7,10,8,7,0,70,5,11,19,16,17,6,15,19,0,114,14,28,59,21,38,6,37,34,0,245,40,48,85,23,52,14,40,22,0,331,42,70,70,8,34,14,7,15,4,264,34,60,57,7,19,12,13,6,8,202,28,50,30,0,15,5,4,0,0,135,82,70,23,0,8,6,4,4,5,209,19,8,3,0,3,3,0,0,0,37,55,14,12,0,7,0,0,0,0,93,3,3,5,6,0,0,0,4,5,19,364,389,382,105,216,80,141,135,24,1831
211041269,0,3,0,3,0,0,0,0,6,15,13,23,7,14,13,16,0,0,20,102,4,4,0,0,0,4,0,0,0,16,0,7,5,10,4,8,0,3,0,39,5,15,7,24,7,31,0,6,0,99,10,10,13,39,5,33,3,13,3,127,10,19,12,37,9,38,6,12,4,146,16,26,29,72,28,54,4,19,0,244,21,54,36,112,49,52,3,20,3,349,43,84,42,124,58,29,6,17,10,412,47,152,54,106,62,23,0,21,12,481,41,171,40,63,39,8,6,3,8,373,32,209,34,32,16,8,4,8,9,346,28,155,25,16,15,5,3,0,3,255,87,239,25,9,9,7,0,0,10,399,30,52,9,7,10,4,0,0,0,105,57,97,0,0,4,12,0,0,3,179,0,4,0,0,0,0,0,0,10,32,434,1314,339,659,325,315,28,121,65,3598
211041270,0,0,0,0,0,0,0,0,0,9,29,21,13,10,18,14,9,4,11,139,10,3,0,3,5,3,0,0,0,30,6,18,0,14,7,9,0,5,0,51,6,22,5,22,9,8,0,6,0,91,6,30,12,34,20,12,4,12,3,136,7,39,13,33,30,14,9,19,4,170,22,68,33,72,62,27,15,28,3,342,36,101,39,69,60,30,31,21,0,401,44,133,79,100,124,37,54,28,6,606,65,251,106,98,150,47,31,26,13,792,84,235,101,72,101,36,11,14,11,653,98,224,85,51,63,26,6,9,8,581,84,236,56,21,34,9,9,8,11,462,216,347,56,28,55,18,5,11,5,741,69,61,10,5,12,8,4,0,5,170,104,86,10,4,10,9,0,3,5,228,5,7,0,5,7,3,0,0,7,40,873,1860,612,645,743,291,192,197,82,5498
211041271,0,0,0,0,0,0,0,0,8,15,19,10,14,14,19,9,12,16,18,139,5,6,3,0,4,0,3,0,4,26,6,3,4,6,0,5,0,4,0,30,5,11,7,12,12,25,3,17,8,100,6,25,15,21,20,21,16,16,0,139,15,20,19,28,31,34,6,13,4,164,17,44,30,58,44,49,25,31,0,299,22,54,57,88,58,64,37,31,7,426,48,76,68,118,99,62,42,35,9,550,87,161,131,89,126,62,60,38,5,751,90,160,88,60,97,52,23,9,11,589,79,195,68,84,66,29,9,6,3,541,81,146,64,42,27,21,7,9,5,396,219,248,66,71,48,22,0,5,8,684,61,24,7,3,6,5,4,0,0,108,106,40,14,3,11,6,0,0,3,187,0,9,7,0,7,6,0,3,16,55,845,1219,649,686,663,455,239,218,67,5049
211041272,0,0,0,0,0,0,0,0,0,3,7,12,3,7,9,5,3,4,3,47,3,0,0,0,3,0,0,0,3,19,7,15,3,0,8,5,3,0,0,31,6,15,3,9,6,0,0,7,0,41,3,14,9,9,14,3,0,0,0,51,13,19,11,17,18,3,0,4,4,80,7,32,13,27,16,11,9,7,3,132,15,44,30,44,32,7,5,14,0,186,12,57,48,75,44,11,10,9,3,271,36,81,69,59,56,13,16,25,6,352,29,100,57,33,23,13,9,8,3,269,29,85,33,18,19,7,6,3,3,197,16,64,32,6,11,0,0,4,0,137,69,128,46,12,19,4,0,6,0,276,20,23,4,0,0,0,0,0,0,52,36,26,5,0,0,0,0,3,0,76,0,0,5,0,0,0,0,0,6,10,299,686,360,313,263,76,62,81,36,2178
211041273,0,0,0,0,0,0,0,0,0,6,6,13,3,12,9,8,3,4,7,57,4,0,0,7,0,0,0,0,0,15,0,9,0,4,5,0,0,0,0,23,4,7,3,11,12,25,7,7,0,67,3,4,8,21,3,13,0,8,0,63,4,26,6,24,16,24,10,7,5,119,4,28,25,37,10,33,5,13,0,160,11,42,21,64,24,25,13,22,0,214,13,43,30,73,20,13,9,16,6,218,17,67,27,66,24,24,9,12,4,242,19,101,10,30,7,9,0,3,0,187,20,83,13,25,10,7,3,5,0,173,10,56,5,21,5,5,0,0,0,98,38,125,10,34,3,0,0,0,0,214,11,22,0,3,0,0,0,0,0,47,10,34,0,0,4,0,0,0,0,45,0,0,0,0,0,0,0,0,0,8,183,643,163,408,151,184,50,93,32,1905
211051274,0,0,0,0,0,0,0,0,0,3,5,9,4,9,10,6,0,0,4,49,0,6,0,4,3,0,0,0,0,16,4,10,6,5,6,0,0,3,0,31,9,12,0,7,0,8,4,7,0,42,3,8,8,16,14,0,0,9,0,74,0,14,13,29,3,13,0,8,0,85,18,26,10,38,11,10,0,4,0,124,8,42,22,30,20,20,3,12,0,162,19,42,46,35,28,8,4,15,3,197,24,81,43,26,28,7,5,6,3,229,18,50,39,17,19,4,5,7,0,155,14,64,30,8,8,7,4,7,0,146,20,67,23,5,9,0,0,0,0,119,47,91,22,12,3,10,8,0,5,197,20,14,0,0,0,0,4,0,0,43,20,25,5,0,0,7,0,0,0,56,0,9,7,4,0,0,0,0,4,25,233,556,289,232,166,88,43,85,29,1717
211051275,0,0,0,0,0,4,0,0,5,13,10,8,10,10,13,12,0,6,15,83,3,0,3,0,0,4,0,0,0,12,3,0,0,7,4,3,0,3,6,26,3,4,10,18,12,29,0,13,3,83,10,7,12,14,14,35,0,15,0,106,9,10,11,27,14,37,3,21,0,128,14,20,28,36,21,48,9,21,0,190,15,16,33,45,25,50,3,25,3,215,29,37,53,53,34,36,9,18,8,284,43,54,69,44,45,30,10,23,4,317,32,62,60,23,30,22,8,4,3,250,31,66,44,21,17,8,6,5,8,206,33,41,21,8,12,4,6,0,0,128,57,86,36,10,9,6,0,3,0,209,32,14,3,3,0,0,0,0,0,55,15,23,5,0,3,0,0,3,0,55,3,16,8,0,0,4,0,3,9,43,329,461,393,317,240,327,53,151,44,2317
211051276,0,0,0,0,0,0,0,0,0,6,17,12,17,29,7,3,0,11,6,115,15,5,4,5,4,4,0,3,0,32,0,9,0,7,5,0,0,4,0,28,8,19,4,18,9,13,0,10,0,85,17,10,11,21,7,10,0,18,0,97,20,25,29,38,16,14,0,31,0,176,19,34,63,87,41,25,9,38,0,316,32,42,56,114,54,34,10,32,5,375,66,64,92,97,45,26,8,31,4,433,76,100,128,56,34,21,21,45,4,490,57,87,96,30,25,19,16,9,0,350,59,86,70,24,15,7,12,15,5,278,35,72,39,9,11,8,0,6,3,184,82,88,27,21,22,7,4,0,0,252,22,16,9,0,3,0,0,0,0,55,23,37,7,0,0,5,0,3,0,74,7,5,6,6,7,0,0,4,6,39,535,693,640,537,301,182,82,253,32,3265
211051277,0,0,0,0,0,0,0,0,3,9,15,12,10,9,14,8,14,14,10,105,3,0,4,3,3,0,0,0,4,20,3,4,0,0,5,5,0,6,0,19,3,6,0,4,0,8,0,0,0,27,6,12,4,10,5,4,0,0,3,42,3,3,10,15,10,11,4,7,4,71,9,11,17,26,22,13,11,11,0,125,18,20,33,40,20,9,23,35,4,197,20,23,87,35,39,17,59,78,6,362,51,49,124,28,66,21,56,81,4,474,42,59,107,12,33,7,29,41,4,346,44,79,88,12,35,6,12,34,5,321,52,67,51,11,14,0,7,10,4,214,108,96,57,18,10,9,0,4,4,300,38,6,7,0,0,0,0,0,0,53,52,16,5,0,6,0,5,0,0,85,3,4,7,3,3,0,3,3,5,30,456,460,594,213,275,104,225,309,51,2689
211051278,4,4,7,0,5,0,0,3,9,26,29,33,22,37,26,11,13,21,22,212,9,9,5,5,7,3,0,5,3,40,4,3,3,10,8,7,0,11,0,48,9,13,12,24,13,27,4,20,0,126,10,12,24,44,25,29,0,30,3,186,11,30,32,50,40,27,6,25,4,220,26,46,62,103,47,47,16,41,4,391,42,93,119,127,66,49,23,57,0,579,63,111,180,153,107,60,42,65,7,792,122,185,230,137,132,46,47,72,20,999,99,238,188,74,124,21,65,32,13,851,103,254,158,74,80,24,37,25,15,782,103,228,106,52,46,10,20,7,9,582,183,304,144,58,60,14,30,14,3,807,55,51,33,4,6,6,4,0,4,166,81,71,36,3,15,4,0,3,4,215,9,7,20,15,10,3,0,5,19,91,940,1649,1346,946,790,389,292,408,114,6877
211051279,0,0,0,0,0,0,0,0,0,4,6,5,9,0,0,3,0,12,12,56,6,3,3,0,0,0,0,0,0,18,0,4,3,6,5,3,0,3,0,23,0,5,0,6,3,0,0,7,0,29,4,6,8,17,10,4,0,10,0,61,9,7,14,17,7,3,0,12,0,66,9,4,7,10,11,9,4,23,0,85,19,18,35,17,17,13,8,27,0,145,29,26,52,13,17,12,9,44,11,219,38,23,42,10,23,6,20,23,0,192,29,37,33,3,16,6,17,13,3,155,26,42,27,3,11,10,11,6,0,129,30,21,16,0,3,0,6,0,0,85,28,34,11,0,8,3,0,3,3,101,9,4,4,0,0,0,0,0,0,24,13,16,4,0,3,0,0,0,0,37,7,0,3,0,6,0,0,0,6,21,267,263,264,108,140,66,69,177,25,1390
211051280,0,0,0,0,0,0,0,0,0,3,4,3,5,14,4,0,0,0,0,44,0,3,0,0,5,0,0,0,0,9,0,0,0,3,0,0,0,0,0,15,0,5,0,9,0,0,0,5,0,17,0,12,3,7,3,5,0,3,0,30,0,13,4,20,7,0,0,4,0,44,4,10,11,31,13,0,0,7,0,72,8,16,17,48,10,0,0,14,0,109,9,13,24,45,8,0,7,10,0,117,8,41,35,40,17,4,4,8,0,161,7,38,50,13,10,3,4,0,3,127,16,32,24,3,7,0,3,6,0,99,9,12,17,0,3,4,4,6,0,55,27,27,24,5,6,3,0,0,0,90,11,4,0,0,3,0,0,0,0,20,7,6,6,0,3,0,0,5,0,26,3,5,0,3,0,0,0,0,4,12,102,230,211,230,88,25,28,58,18,993
211051281,0,0,0,0,0,0,0,0,0,3,5,19,8,28,5,11,4,6,12,87,0,0,0,0,0,0,0,0,3,8,0,12,3,7,0,5,0,9,0,39,3,28,8,17,7,10,4,10,0,87,5,18,13,21,9,4,0,17,0,94,9,27,15,47,18,12,0,12,0,137,14,31,28,89,34,14,0,14,0,231,13,44,33,97,44,16,5,17,0,267,30,64,58,97,39,24,3,19,4,346,25,105,47,70,46,10,8,17,4,333,28,115,46,49,32,11,5,8,5,292,36,141,26,30,15,11,9,8,4,279,16,92,28,16,10,5,5,5,4,173,38,168,30,15,5,9,5,7,0,281,19,28,8,4,4,0,4,3,0,66,18,29,6,0,3,0,0,0,0,62,3,5,5,6,0,0,0,0,6,32,261,921,348,575,277,124,44,146,40,2733
211051282,0,0,0,0,0,0,0,0,3,3,5,0,4,3,0,7,0,4,7,34,5,4,0,0,0,0,0,0,0,15,5,8,0,5,0,0,0,3,0,27,9,10,4,14,5,4,0,7,0,56,10,9,0,9,9,7,0,10,0,59,12,21,18,13,8,7,0,7,0,89,17,27,28,28,12,12,0,5,0,135,16,26,27,19,7,9,7,15,3,127,26,26,41,16,12,4,0,16,0,154,38,48,48,13,20,12,3,16,0,196,19,48,28,7,4,4,0,6,3,116,25,46,15,12,4,0,4,3,3,118,16,32,14,0,0,0,3,3,0,71,30,54,14,0,6,0,4,4,0,113,18,14,3,0,0,6,0,0,0,40,12,23,0,0,3,0,0,0,0,42,6,8,0,6,0,0,0,0,6,18,272,384,248,151,111,73,19,102,16,1376
211051283,0,0,0,0,0,0,0,0,0,4,3,6,3,12,7,6,3,7,3,53,0,4,0,3,0,0,0,0,0,14,0,4,0,9,6,3,0,0,0,20,3,10,11,19,4,6,0,15,0,65,4,10,4,21,8,8,0,14,0,64,0,11,14,30,6,4,0,12,5,85,9,28,16,29,15,9,5,6,0,126,5,29,29,33,7,8,0,23,0,135,18,38,46,40,28,9,6,9,0,204,18,54,51,40,25,7,8,17,0,230,15,57,35,21,14,5,5,4,4,162,18,53,23,12,3,5,5,5,0,123,17,48,16,4,4,6,6,0,0,97,33,61,29,12,6,0,4,6,4,145,4,7,4,4,0,0,0,0,0,21,9,9,4,0,0,0,0,6,0,23,0,0,4,3,4,0,0,0,0,17,160,438,282,278,134,69,32,121,25,1535
211051284,0,0,0,0,0,0,0,0,0,3,3,7,3,7,3,0,0,5,6,30,4,4,0,5,4,0,0,0,0,14,0,5,0,5,0,0,0,3,0,20,5,10,5,17,6,0,0,3,0,56,4,15,8,24,8,0,0,4,0,59,4,10,0,22,5,4,4,5,0,53,16,17,13,52,14,6,0,9,0,117,11,38,19,39,16,3,0,4,0,123,12,35,17,41,16,10,0,4,0,131,24,57,34,40,22,4,4,10,0,188,6,51,28,18,11,0,5,0,3,128,14,67,17,10,10,3,0,0,3,129,5,44,10,6,4,4,0,4,4,79,23,59,11,5,0,3,0,0,0,107,11,17,0,0,0,0,0,0,0,26,12,27,3,0,7,0,0,0,4,47,3,3,0,0,0,0,0,5,0,14,148,450,172,283,119,54,9,41,19,1295
211051285,0,0,0,0,0,0,0,0,0,3,18,0,6,10,7,5,0,4,3,49,4,0,0,0,0,0,0,0,0,9,6,4,5,7,0,0,0,3,0,21,3,0,7,7,10,0,5,8,0,42,4,0,7,0,8,3,0,9,0,37,6,0,6,16,15,6,4,10,0,64,10,6,18,8,8,14,9,15,3,96,24,7,30,11,13,8,4,17,0,112,31,16,35,11,16,18,9,23,0,160,30,22,42,10,25,7,4,24,3,167,20,21,44,3,9,3,5,9,0,127,33,36,24,0,8,8,4,0,0,121,17,15,19,3,0,5,0,0,4,57,30,31,23,0,6,3,0,0,0,94,10,4,0,0,6,0,0,0,0,21,13,23,0,0,4,0,0,4,0,38,7,0,7,4,0,3,0,0,0,18,245,193,271,87,131,82,40,132,18,1197
211051286,0,0,0,0,0,0,0,0,8,7,14,8,14,11,9,4,4,15,10,92,3,3,3,3,7,0,0,0,3,22,3,0,3,6,4,8,0,6,4,28,5,15,11,14,13,4,5,11,0,79,10,8,12,26,13,4,5,11,3,93,12,14,28,36,11,9,0,12,0,129,22,23,25,75,26,17,10,30,0,223,30,32,44,71,33,15,15,30,8,269,37,46,64,67,37,19,21,37,4,321,45,83,69,43,26,5,21,18,0,309,37,99,46,19,24,10,17,13,0,266,36,81,30,12,19,3,11,10,0,214,19,51,20,13,6,0,8,0,0,137,46,59,28,19,6,6,4,7,0,175,22,14,4,0,0,0,0,0,0,41,11,22,5,0,7,3,0,0,0,45,3,3,7,3,3,3,3,0,11,41,349,561,409,414,239,111,120,180,39,2412
212011289,4,0,0,0,0,0,0,0,3,7,11,8,13,8,15,8,3,8,9,81,3,6,6,0,3,0,0,0,0,20,6,4,3,13,6,3,0,7,0,44,7,13,4,18,5,7,0,17,0,83,4,16,14,22,20,12,0,14,0,101,9,17,22,38,23,14,5,17,0,135,20,26,26,58,32,18,0,24,0,205,22,32,42,57,38,23,0,13,4,240,29,49,74,61,30,19,10,27,3,301,40,65,83,31,38,9,9,21,4,298,34,77,52,20,19,8,4,14,3,229,31,66,67,11,22,3,4,9,3,207,24,51,23,12,8,4,0,8,5,142,51,83,36,25,12,8,5,7,0,230,17,14,7,0,5,0,0,0,0,48,24,35,5,0,6,5,0,0,0,79,0,5,7,4,4,0,0,0,6,27,338,562,484,376,263,128,51,163,32,2393
212011546,0,0,4,0,0,0,0,0,0,5,17,11,11,18,8,11,6,9,10,100,8,4,0,0,3,0,0,0,0,19,6,4,4,7,5,13,0,6,0,49,5,11,7,35,7,20,5,18,3,105,6,23,16,23,8,15,5,11,0,108,6,19,26,44,18,25,4,6,0,155,12,26,34,65,33,21,6,19,0,215,25,53,44,119,45,27,10,18,0,339,24,77,72,117,46,24,15,18,4,410,44,139,80,81,76,24,20,22,5,493,30,199,71,31,62,21,10,8,6,444,48,207,61,14,45,10,5,4,0,390,46,147,40,11,24,8,0,8,9,287,77,213,59,25,30,4,5,6,0,421,25,30,16,0,0,3,0,0,0,81,37,44,12,0,4,0,0,5,0,107,4,3,8,5,0,3,0,0,8,34,406,1201,547,589,415,213,91,160,51,3663
212011547,0,0,0,0,0,0,0,0,7,7,24,8,7,5,9,5,0,10,16,78,15,0,4,0,3,0,0,0,0,19,0,4,4,0,7,0,0,4,0,28,0,9,9,5,8,0,0,6,3,41,6,8,11,13,9,8,4,0,4,66,13,8,7,16,12,3,0,18,4,92,18,11,27,26,13,8,0,23,5,133,18,20,41,35,17,6,4,24,0,165,29,24,52,29,23,4,7,39,13,209,34,38,62,25,21,0,22,25,3,233,33,51,50,14,11,0,15,11,0,187,28,48,37,9,11,0,13,8,7,162,20,34,13,0,7,0,7,9,0,94,52,42,39,9,3,0,9,5,0,154,13,11,3,0,4,0,0,0,0,32,16,21,9,0,0,0,3,6,0,49,3,7,5,0,0,0,3,3,9,33,305,328,366,181,156,43,81,169,50,1684
212011548,0,0,0,0,0,0,0,0,0,0,15,9,3,17,6,6,9,8,11,85,7,0,0,4,3,4,4,0,3,25,3,0,4,0,0,0,0,9,3,22,9,5,8,11,3,8,0,13,0,51,8,3,8,9,10,6,3,4,0,56,18,8,7,15,12,11,5,17,3,89,15,15,18,24,10,24,6,25,0,138,22,19,17,52,25,16,13,27,0,192,23,23,43,48,24,19,20,24,3,221,36,47,65,32,20,8,29,31,3,280,30,69,34,16,20,4,15,15,3,198,27,62,42,6,10,9,25,15,4,190,19,41,27,4,11,7,7,4,0,112,46,74,25,0,7,4,9,5,5,174,13,7,4,0,0,0,0,0,0,28,21,10,18,0,0,0,0,0,5,59,3,0,6,7,0,3,0,4,6,23,291,378,325,232,159,117,135,182,42,1853
212011549,0,0,0,0,0,0,0,0,3,8,0,7,6,8,0,9,0,3,6,42,0,0,0,0,0,0,0,0,0,8,0,4,0,8,0,8,0,4,0,23,0,0,0,13,0,7,0,7,0,28,8,8,4,15,4,3,5,11,0,56,0,10,4,23,5,0,0,10,0,56,7,19,11,53,14,14,4,9,0,135,9,9,9,76,7,8,8,16,0,134,10,32,24,64,18,12,8,13,4,180,24,14,28,42,14,8,14,10,6,154,15,40,23,17,9,0,3,4,0,114,17,32,12,12,7,6,7,0,0,90,10,32,6,10,4,0,0,0,0,62,9,35,10,0,0,4,0,3,0,70,3,0,6,0,0,0,0,0,0,10,10,16,0,0,3,0,0,0,0,30,0,0,0,0,0,0,0,0,3,9,127,251,139,333,94,78,42,88,19,1174
212011550,0,0,0,0,0,0,0,0,4,3,7,7,3,4,7,5,11,3,8,58,6,4,0,4,8,0,0,3,0,14,0,0,0,5,0,3,0,5,0,11,0,8,8,10,3,8,0,0,0,36,3,3,5,0,9,9,0,0,0,34,3,3,6,15,4,6,4,5,0,53,6,7,7,25,8,15,6,13,0,100,4,24,14,41,21,21,17,26,0,158,22,43,44,42,12,27,21,30,3,238,29,40,59,21,29,23,51,23,0,281,27,64,49,17,26,8,34,15,3,241,25,75,38,4,18,8,33,10,0,206,21,62,7,10,8,5,16,0,5,132,33,113,16,5,8,7,7,3,0,187,16,6,4,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,29,0,5,5,0,0,0,3,0,7,18,207,473,271,192,156,131,193,130,19,1765
