POW_SA2_CODE_2021,TYP_lthc_arth_A_15_24,TYP_ltch_arth_A_25_34,TYP_lthc_arth_A_35_34,TYP_lthc_arth_A_45_54,TYP_lthc_arth_A_55_64,TYP_lthc_arth_A_65_74,TYP_lthc_arth_A_75ov,TYP_lthc_arth_A_tot,TYP_lthc_asth_A_15_24,TYP_lthc_asth_A_25_34,TYP_lthc_asth_A_35_34,TYP_lthc_asth_A_45_54,TYP_lthc_asth_A_55_64,TYP_lthc_asth_A_65_74,TYP_lthc_asth_A_75ov,TYP_lthc_asth_A_tot,TYP_lthc_canc_A_15_24,TYP_lthc_canc_A_25_34,TYP_lthc_canc_A_35_34,TYP_lthc_canc_A_45_54,TYP_lthc_canc_A_55_64,TYP_lthc_canc_A_65_74,TYP_lthc_canc_A_75ov,TYP_lthc_canc_A_tot,TYP_lthc_demen_A_15_24,TYP_lthc_demen_A_25_34,TYP_lthc_demen_A_35_34,TYP_lthc_demen_A_45_54,TYP_lthc_demen_A_55_64,TYP_lthc_demen_A_65_74,TYP_lthc_demen_A_75ov,TYP_lthc_demen_A_tot,TYP_lthc_diab_A_15_24,TYP_lthc_diab_A_25_34,TYP_lthc_diab_A_35_34,TYP_lthc_diab_A_45_54,TYP_lthc_diab_A_55_64,TYP_lthc_diab_A_65_74,TYP_lthc_diab_A_75ov,TYP_lthc_diab_A_tot,TYP_lthc_hear_A_15_24,TYP_lthc_hear_A_25_34,TYP_lthc_hear_A_35_34,TYP_lthc_hear_A_45_54,TYP_lthc_hear_A_55_64,TYP_lthc_hear_A_65_74,TYP_lthc_hear_A_75ov,TYP_lthc_hear_A_tot,TYP_lthc_kidn_A_15_24,TYP_lthc_kidn_A_25_34,TYP_lthc_kidn_A_35_34,TYP_lthc_kidn_A_45_54,TYP_lthc_kidn_A_55_64,TYP_lthc_kidn_A_65_74,TYP_lthc_kidn_A_75ov,TYP_lthc_kidn_A_tot,TYP_lthc_lung_A_15_24,TYP_lthc_lung_A_25_34,TYP_lthc_lung_A_35_34,TYP_lthc_lung_A_45_54,TYP_lthc_lung_A_55_64,TYP_lthc_lung_A_65_74,TYP_lthc_lung_A_75ov,TYP_lthc_lung_A_tot,TYP_lthc_ment_A_15_24,TYP_lthc_ment_A_25_34,TYP_lthc_ment_A_35_34,TYP_lthc_ment_A_45_54,TYP_lthc_ment_A_55_64,TYP_lthc_ment_A_65_74,TYP_lthc_ment_A_75ov,TYP_lthc_ment_A_tot,TYP_lthc_stro_A_15_24,TYP_lthc_stro_A_25_34,TYP_lthc_stro_A_35_34,TYP_lthc_stro_A_45_54,TYP_lthc_stro_A_55_64,TYP_lthc_stro_A_65_74,TYP_lthc_stro_A_75ov,TYP_lthc_stro_A_tot,TYP_lthc_AO_lthc_A_15_24,TYP_lthc_AO_lthc_A_25_34,TYP_lthc_AO_lthc_A_35_34,TYP_lthc_AO_lthc_A_45_54,TYP_lthc_AO_lthc_A_55_64,TYP_lthc_AO_lthc_A_65_74,TYP_lthc_AO_lthc_A_75ov,TYP_lthc_AO_lthc_A_tot,TYP_lthc_NO_lthc_A_15_24,TYP_lthc_NO_lthc_A_25_34,TYP_lthc_NO_lthc_A_35_34,TYP_lthc_NO_lthc_A_45_54,TYP_lthc_NO_lthc_A_55_64,TYP_lthc_NO_lthc_A_65_74,TYP_lthc_NO_lthc_A_75ov,TYP_lthc_NO_lthc_A_tot,TYP_lthc_NS_A_15_24,TYP_lthc_NS_A_25_34,TYP_lthc_NS_A_35_34,TYP_lthc_NS_A_45_54,TYP_lthc_NS_A_55_64,TYP_lthc_NS_A_65_74,TYP_lthc_NS_A_75ov,TYP_lthc_NS_A_tot,TYP_lthc_Tot_A_15_24,TYP_lthc_Tot_A_25_34,TYP_lthc_Tot_A_35_34,TYP_lthc_Tot_A_45_54,TYP_lthc_Tot_A_55_64,TYP_lthc_Tot_A_65_74,TYP_lthc_Tot_A_75ov,TYP_lthc_Tot_A_tot,CNT_lthc_NONE_A_15_24,CNT_lthc_NONE_A_25_34,CNT_lthc_NONE_A_35_34,CNT_lthc_NONE_A_45_54,CNT_lthc_NONE_A_55_64,CNT_lthc_NONE_A_65_74,CNT_lthc_NONE_A_75ov,CNT_lthc_NONE_A_tot,CNT_lthc_ONE_A_15_24,CNT_lthc_ONE_A_25_34,CNT_lthc_ONE_A_35_34,CNT_lthc_ONE_A_45_54,CNT_lthc_ONE_A_55_64,CNT_lthc_ONE_A_65_74,CNT_lthc_ONE_A_75ov,CNT_lthc_ONE_A_tot,CNT_lthc_TWO_A_15_24,CNT_lthc_TWO_A_25_34,CNT_lthc_TWO_A_35_34,CNT_lthc_TWO_A_45_54,CNT_lthc_TWO_A_55_64,CNT_lthc_TWO_A_65_74,CNT_lthc_TWO_A_75ov,CNT_lthc_TWO_A_tot,CNT_lthc_THREEmo_A_15_24,CNT_lthc_THREEmo_A_25_34,CNT_lthc_THREEmo_A_35_34,CNT_lthc_THREEmo_A_45_54,CNT_lthc_THREEmo_A_55_64,CNT_lthc_THREEmo_A_65_74,CNT_lthc_THREEmo_A_75ov,CNT_lthc_THREEmo_A_tot,CNT_lthc_ONEmo_Tot_A_15_24,CNT_lthc_ONEmo_Tot_A_25_34,CNT_lthc_ONEmo_Tot_A_35_34,CNT_lthc_ONEmo_Tot_A_45_54,CNT_lthc_ONEmo_Tot_A_55_64,CNT_lthc_ONEmo_Tot_A_65_74,CNT_lthc_ONEmo_Tot_A_75ov,CNT_lthc_ONEmo_Tot_A_tot,CNT_lthc_NS_A_15_24,CNT_lthc_NS_Tot_A_25_34,CNT_lthc_NS_Tot_A_35_34,CNT_lthc_NS_Tot_A_45_54,CNT_lthc_NS_Tot_A_55_64,CNT_lthc_NS_Tot_A_65_74,CNT_lthc_NS_Tot_A_75ov,CNT_lthc_NS_Tot_A_tot,CNT_lthc_Tot_A_15_24,CNT_lthc_Tot_A_25_34,CNT_lthc_Tot_A_35_34,CNT_lthc_Tot_A_45_54,CNT_lthc_Tot_A_55_64,CNT_lthc_Tot_A_65_74,CNT_lthc_Tot_A_75ov,CNT_lthc_Tot_A_tot
213051362,6,10,35,54,76,23,4,214,153,131,86,79,68,8,0,519,10,4,10,17,24,6,0,65,0,0,0,0,0,0,0,4,10,10,30,48,55,17,0,178,0,5,6,18,26,7,0,62,0,8,0,0,6,0,0,14,0,4,3,4,11,5,0,26,140,124,94,77,39,8,0,485,0,0,0,3,4,0,0,8,63,71,58,69,65,14,0,335,1154,856,722,476,266,68,7,3544,47,26,23,23,21,3,0,139,1520,1154,982,746,530,124,14,5076,1189,886,757,513,298,75,7,3716,260,200,152,140,132,36,8,927,34,37,37,51,59,10,0,234,0,5,10,14,18,4,0,58,291,241,202,212,215,49,7,1218,47,26,23,23,21,3,0,139,1520,1154,982,746,530,124,14,5076
213051363,4,56,97,264,351,80,13,865,163,354,444,360,217,37,0,1572,4,15,41,88,108,33,6,293,0,0,0,0,0,0,0,4,4,48,155,280,357,90,0,942,4,19,50,100,226,63,11,473,0,11,19,22,38,5,0,100,0,4,18,33,49,18,0,125,144,304,283,270,173,18,0,1188,0,0,3,22,23,3,0,57,57,175,250,309,268,50,4,1113,1645,4049,4173,3320,1977,287,21,15468,66,129,148,176,121,28,0,663,2032,4988,5431,4865,3399,596,50,21361,1686,4164,4365,3523,2142,317,21,16217,242,599,762,938,838,180,15,3572,43,94,134,189,227,46,6,742,0,10,22,40,80,19,0,176,282,698,917,1161,1140,245,26,4481,66,129,148,176,121,28,0,663,2032,4988,5431,4865,3399,596,50,21361
213051368,6,46,86,155,238,96,10,635,137,322,290,232,138,38,0,1151,5,12,30,52,83,33,3,216,0,0,0,0,0,0,0,0,16,22,83,125,140,61,12,460,4,16,17,48,69,40,4,189,5,8,15,10,4,4,3,46,0,7,8,12,21,13,5,61,146,328,273,223,126,18,0,1109,0,3,8,5,10,3,6,29,66,187,197,238,193,43,3,918,1135,2319,2347,1692,956,200,23,8666,51,69,84,99,60,6,0,373,1501,3126,3196,2627,1720,450,47,12674,1167,2431,2460,1836,1048,221,26,9195,247,507,536,547,433,147,13,2432,28,105,105,118,142,59,7,556,0,20,20,28,35,13,0,121,276,624,657,693,609,217,22,3103,51,69,84,99,60,6,0,373,1501,3126,3196,2627,1720,450,47,12674
213051464,0,3,16,21,16,13,0,72,12,32,33,27,11,6,0,127,0,0,5,16,5,4,0,33,0,0,0,0,0,0,0,0,0,0,15,22,17,11,0,73,0,0,5,3,13,8,0,31,0,0,3,0,0,0,0,6,0,0,0,0,5,5,0,7,7,23,19,22,16,0,0,86,0,0,0,0,0,6,0,3,8,16,22,25,20,11,0,97,165,324,469,287,115,32,0,1390,6,8,15,9,7,0,0,47,206,395,589,400,199,76,4,1866,169,331,483,299,128,33,3,1455,23,55,80,64,52,19,0,293,0,0,7,23,12,12,0,45,0,0,0,6,7,4,0,19,23,55,91,91,65,36,0,360,6,8,15,9,7,0,0,47,206,395,589,400,199,76,4,1866
213051466,0,5,10,22,25,0,0,64,14,35,44,16,16,0,0,133,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,5,33,18,14,3,0,77,0,0,6,5,4,0,0,18,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,20,44,29,25,11,0,0,139,0,0,0,3,0,0,0,3,5,30,41,23,14,0,0,121,217,353,589,220,73,21,0,1471,9,11,14,12,4,4,0,51,261,461,748,325,139,34,0,1961,216,371,621,235,79,20,0,1541,26,65,100,65,38,7,0,302,9,11,13,14,8,0,0,58,0,0,5,0,7,0,0,9,32,80,116,86,53,10,0,366,9,11,14,12,4,4,0,51,261,461,748,325,139,34,0,1961
213051467,0,5,17,30,69,16,4,141,30,68,60,46,42,10,0,259,0,0,15,4,18,10,0,46,0,0,0,0,0,0,0,0,5,5,18,37,33,9,0,113,0,0,6,14,21,6,0,50,0,0,0,4,4,5,0,13,0,0,3,0,5,5,0,16,25,55,57,50,47,6,0,231,0,0,0,0,0,0,0,3,21,30,39,47,43,8,0,191,273,495,433,323,213,44,0,1779,17,13,19,20,6,5,0,71,353,639,623,516,412,87,10,2634,284,510,457,352,237,46,0,1896,46,96,123,101,112,25,5,502,4,15,26,26,40,8,3,130,0,0,0,13,17,5,0,37,51,116,146,142,169,37,6,668,17,13,19,20,6,5,0,71,353,639,623,516,412,87,10,2634
213051468,0,4,11,32,41,9,0,98,33,54,60,43,22,11,0,212,0,3,5,10,12,6,0,32,0,0,0,0,0,0,0,0,3,5,8,25,31,12,0,85,0,0,0,10,15,7,0,37,0,0,0,0,5,0,0,9,0,0,0,4,0,3,0,7,34,56,46,42,23,0,0,198,0,0,0,0,0,0,0,11,16,29,27,38,22,8,0,140,240,435,411,236,129,35,9,1498,16,17,11,7,10,9,0,58,326,567,549,384,252,69,15,2159,252,452,426,254,140,32,13,1569,52,87,96,93,62,16,0,404,10,15,15,27,30,3,0,101,0,0,0,7,9,5,0,24,54,105,112,123,103,29,0,528,16,17,11,7,10,9,0,58,326,567,549,384,252,69,15,2159
213051579,0,4,8,17,14,4,0,44,9,27,34,21,9,6,0,108,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,8,11,13,5,0,0,38,0,0,0,3,4,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,28,30,16,8,0,0,87,0,0,0,0,0,0,0,0,5,9,22,22,12,0,0,76,62,218,272,116,53,11,0,726,6,0,5,8,0,0,0,12,80,282,358,190,93,15,0,1026,59,223,288,124,56,14,0,772,15,47,50,45,24,5,0,185,0,10,10,13,11,0,0,46,0,0,5,5,0,0,0,8,15,54,62,60,32,7,0,238,6,0,5,8,0,0,0,12,80,282,358,190,93,15,0,1026
213051580,0,9,31,52,61,21,0,168,119,94,81,71,49,6,0,422,0,4,11,15,15,3,0,50,0,0,0,0,0,0,0,0,13,13,27,51,50,23,0,177,0,4,3,20,15,4,0,49,5,6,4,0,5,5,0,16,3,0,6,4,0,4,0,13,119,95,71,55,25,5,0,371,0,0,0,0,9,0,0,9,67,52,68,68,38,7,5,299,1153,943,927,543,288,40,0,3884,40,21,29,33,19,0,4,145,1478,1179,1186,828,473,91,5,5240,1202,972,977,583,300,44,0,4079,208,154,145,163,101,31,4,801,29,30,39,40,36,15,0,179,3,3,0,7,18,3,0,36,237,185,180,207,147,50,5,1019,40,21,29,33,19,0,4,145,1478,1179,1186,828,473,91,5,5240
213051581,0,5,12,11,14,0,0,45,11,34,31,19,13,4,0,115,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,14,8,8,4,0,36,0,0,0,0,6,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,11,18,19,13,7,0,0,67,0,0,0,0,0,0,0,0,4,17,22,18,15,3,0,78,141,236,298,154,68,11,0,898,0,4,5,4,0,0,0,18,169,302,388,217,113,17,3,1205,143,243,308,165,73,9,0,941,17,44,65,41,31,4,3,207,5,11,6,6,5,4,0,31,0,0,4,0,0,0,0,9,23,53,72,49,40,9,3,244,0,4,5,4,0,0,0,18,169,302,388,217,113,17,3,1205
213051582,0,4,3,4,5,0,0,16,10,12,17,7,7,0,0,47,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,6,7,3,4,0,25,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,12,10,10,0,0,0,40,0,0,3,0,0,0,0,0,4,9,16,0,3,0,0,31,168,241,232,63,13,0,0,724,4,3,4,0,0,0,0,10,193,276,286,88,26,7,0,878,171,246,247,62,16,0,0,743,13,33,31,13,6,4,0,102,0,0,4,3,3,6,0,13,0,0,0,3,0,0,0,3,20,31,37,21,11,5,0,122,4,3,4,0,0,0,0,10,193,276,286,88,26,7,0,878
213051583,4,13,27,32,39,14,0,121,59,77,72,50,26,6,0,289,5,5,9,11,18,4,0,44,0,0,0,0,0,0,0,0,0,12,38,41,38,11,0,145,0,3,4,4,12,7,0,30,0,0,0,0,3,0,0,11,0,0,0,0,3,9,0,12,43,75,65,41,20,0,0,251,0,0,4,0,0,0,0,7,27,45,66,50,30,13,0,225,584,912,884,356,129,19,0,2878,16,17,28,20,7,3,0,89,719,1109,1137,542,270,50,4,3834,598,943,925,380,150,21,4,3014,102,125,155,107,70,17,0,584,5,20,22,28,30,7,0,113,0,4,8,7,12,6,0,36,107,150,186,139,107,31,0,729,16,17,28,20,7,3,0,89,719,1109,1137,542,270,50,4,3834
213051584,0,0,8,0,6,0,0,16,6,10,3,4,0,0,0,23,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,14,8,3,0,0,29,0,0,4,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,19,0,0,0,0,0,0,0,0,5,3,8,6,3,0,0,25,85,188,135,41,23,6,0,474,0,0,5,0,0,0,0,13,107,206,178,59,35,5,0,590,87,190,140,41,22,4,0,490,11,11,30,16,6,0,0,75,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,4,11,11,32,14,13,0,0,84,0,0,5,0,0,0,0,13,107,206,178,59,35,5,0,590
213051585,0,0,11,13,6,3,3,38,13,19,21,30,9,0,0,94,0,3,3,0,12,0,0,16,0,0,0,0,0,0,0,0,0,3,6,19,15,5,0,48,0,0,0,8,10,0,0,19,0,0,3,0,0,0,0,9,0,0,0,4,0,0,0,6,14,26,21,5,5,0,0,71,0,0,0,0,0,0,0,4,4,11,21,14,3,4,4,61,139,286,286,115,54,4,6,878,3,10,12,7,3,0,0,32,167,345,359,179,106,14,6,1182,142,289,295,120,61,3,4,920,25,41,46,38,33,3,0,184,0,3,9,13,5,0,0,35,0,0,0,4,0,0,0,10,25,50,51,50,43,8,3,231,3,10,12,7,3,0,0,32,167,345,359,179,106,14,6,1182
213051586,5,17,56,120,137,33,0,368,99,250,250,193,96,15,0,913,0,10,10,35,54,19,4,121,0,0,0,0,0,0,0,9,11,41,103,154,166,39,0,506,0,12,20,41,84,29,0,193,0,10,19,9,14,3,0,50,3,0,9,11,24,4,0,53,70,137,154,151,60,6,0,580,0,5,9,9,10,3,0,37,34,88,157,134,129,15,5,557,1214,3088,2682,1741,937,118,4,9784,43,65,92,103,50,11,0,366,1428,3626,3422,2519,1557,235,7,12792,1234,3151,2789,1837,1007,128,3,10138,134,361,474,472,386,65,0,1889,24,39,46,90,86,23,0,311,4,9,12,23,23,13,0,86,157,411,539,584,495,96,5,2289,43,65,92,103,50,11,0,366,1428,3626,3422,2519,1557,235,7,12792
213051587,0,0,6,15,13,3,0,36,24,24,19,17,0,0,0,85,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,19,13,14,0,0,53,0,0,5,9,10,0,0,21,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,10,9,15,16,3,0,0,61,0,0,0,0,0,0,0,0,7,7,20,12,14,3,0,64,167,399,367,160,59,6,0,1167,5,10,4,6,4,0,0,40,215,459,448,231,100,17,0,1464,172,408,382,167,68,13,0,1204,29,36,51,43,17,7,0,176,5,9,5,12,14,0,0,39,0,0,0,5,0,0,0,5,29,40,54,56,29,4,0,217,5,10,4,6,4,0,0,40,215,459,448,231,100,17,0,1464
213051588,0,4,12,24,29,5,0,68,16,51,53,39,24,8,5,189,0,0,8,3,8,0,0,22,0,0,0,0,0,0,0,0,4,4,23,30,25,7,0,91,0,0,8,10,10,3,3,36,0,0,4,0,6,0,0,5,0,0,0,0,0,0,0,4,11,42,43,18,5,4,0,124,0,0,0,0,4,0,0,7,11,31,35,30,21,5,0,140,177,500,554,277,105,13,0,1633,0,12,17,11,4,0,0,53,215,616,714,408,200,41,8,2193,184,514,578,291,114,22,0,1701,24,79,95,76,57,13,4,355,0,16,18,19,20,5,3,76,0,0,4,4,0,3,0,10,28,87,120,105,81,19,3,446,0,12,17,11,4,0,0,53,215,616,714,408,200,41,8,2193
213051589,0,0,11,3,11,0,0,24,8,9,14,17,4,0,0,49,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,17,9,0,0,40,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,12,10,14,10,3,0,0,54,0,0,0,0,0,0,0,4,4,6,8,11,4,0,0,35,112,186,180,66,33,8,0,587,3,3,0,5,0,0,0,12,144,211,227,119,65,14,0,786,117,185,188,74,41,8,0,606,25,23,37,33,18,4,0,141,0,0,10,3,4,0,0,21,0,0,4,0,0,0,0,3,27,23,44,43,28,3,0,166,3,3,0,5,0,0,0,12,144,211,227,119,65,14,0,786
213051590,0,8,11,16,19,8,0,66,50,37,28,15,11,3,0,141,0,5,0,0,4,4,0,15,0,0,0,0,0,0,0,0,0,3,14,13,14,3,0,50,0,0,0,7,7,4,0,20,0,0,4,4,0,0,0,5,0,0,0,0,3,0,0,0,45,27,32,28,9,0,0,144,0,0,0,0,3,0,0,7,19,19,33,18,17,3,0,118,322,285,301,140,70,15,0,1124,7,15,10,8,3,0,0,42,422,384,400,221,134,38,3,1594,332,296,320,151,81,23,0,1203,73,50,60,42,33,14,0,273,10,13,7,10,12,3,0,64,0,0,3,10,0,0,0,14,85,61,71,65,51,16,0,352,7,15,10,8,3,0,0,42,422,384,400,221,134,38,3,1594
214011370,9,52,88,197,251,90,22,719,216,306,311,262,156,36,6,1289,5,10,27,53,102,28,9,241,0,0,0,0,0,0,0,5,14,24,65,146,170,43,16,483,3,11,17,64,112,43,14,273,0,0,7,9,13,0,0,33,4,3,6,27,30,10,0,84,216,316,303,267,119,8,3,1234,0,0,6,6,18,9,3,47,98,150,191,222,172,37,8,881,1804,2413,2136,1825,1142,243,22,9587,100,90,104,105,81,18,6,501,2366,3224,3065,2844,2050,478,78,14105,1865,2504,2260,1960,1257,270,27,10135,346,523,584,582,517,124,23,2703,57,90,103,152,144,57,19,621,0,10,14,52,52,15,7,148,403,624,703,785,712,198,50,3472,100,90,104,105,81,18,6,501,2366,3224,3065,2844,2050,478,78,14105
214011371,14,62,115,274,428,156,20,1059,259,477,380,350,250,72,9,1803,5,18,34,101,139,62,6,372,0,0,0,0,4,0,3,4,16,45,82,172,198,65,18,597,6,10,17,75,122,68,17,315,7,6,10,25,27,12,7,94,0,9,8,36,47,33,4,138,367,571,483,407,272,32,3,2134,0,4,7,12,10,4,4,47,157,285,307,336,291,78,8,1454,2016,2721,2529,2280,1430,311,33,11316,100,88,102,129,87,20,7,529,2782,3970,3749,3687,2730,699,83,17699,2104,2858,2720,2465,1574,349,35,12110,499,847,736,814,749,207,19,3868,81,153,181,219,238,78,13,968,3,19,10,61,84,41,13,229,582,1014,932,1094,1072,331,38,5068,100,88,102,129,87,20,7,529,2782,3970,3749,3687,2730,699,83,17699
214011372,8,3,26,72,103,32,5,248,91,105,85,73,64,14,0,431,0,5,4,14,20,7,0,56,0,0,0,0,0,0,0,0,6,9,15,41,51,10,0,128,4,4,7,14,27,10,0,59,0,0,0,3,10,0,0,15,0,0,0,6,7,5,0,22,126,127,79,88,64,8,0,499,0,0,0,0,3,0,0,11,42,55,46,66,53,7,0,266,513,583,478,433,282,61,4,2355,25,24,23,19,24,0,0,129,758,850,706,706,579,125,12,3741,539,603,496,458,310,67,4,2487,165,180,140,165,159,39,7,844,31,34,37,38,63,14,0,226,0,3,4,19,18,5,0,59,202,219,180,225,245,60,6,1126,25,24,23,19,24,0,0,129,758,850,706,706,579,125,12,3741
214011373,3,3,13,40,71,28,9,175,48,44,75,63,36,12,4,280,0,0,12,7,27,16,7,74,0,0,0,0,0,0,0,0,8,5,11,20,32,9,0,81,0,0,3,11,18,8,8,64,0,0,6,5,12,7,3,26,0,0,0,5,10,5,4,22,52,49,70,73,49,6,4,299,0,0,0,0,5,3,3,16,14,22,53,62,59,21,3,225,291,327,399,416,281,72,6,1796,14,10,22,19,18,5,0,89,401,449,615,639,530,151,27,2809,300,336,428,446,316,87,8,1925,78,81,142,128,138,53,8,620,8,13,19,36,42,9,5,138,3,0,0,11,11,4,7,40,88,93,166,172,189,66,17,797,14,10,22,19,18,5,0,89,401,449,615,639,530,151,27,2809
214011374,8,13,34,85,93,52,3,290,77,120,138,116,84,23,0,555,4,4,13,28,43,18,5,109,0,0,0,0,0,0,0,0,3,17,23,37,60,20,6,164,3,3,4,22,24,21,5,83,0,3,0,11,6,4,0,23,0,4,5,4,18,3,0,34,112,130,129,113,75,18,0,580,0,0,7,6,10,3,0,24,63,68,94,82,67,23,0,398,583,834,789,692,449,104,9,3447,46,31,35,50,40,13,0,208,839,1145,1154,1114,811,232,20,5306,628,858,846,738,479,114,9,3674,135,209,210,253,210,64,11,1083,33,37,56,50,67,34,4,285,0,0,8,21,25,5,6,61,168,250,273,323,293,109,12,1429,46,31,35,50,40,13,0,208,839,1145,1154,1114,811,232,20,5306
214011375,6,21,42,116,161,80,6,437,85,161,148,127,85,36,0,655,0,7,21,27,36,39,8,145,0,0,0,0,0,0,0,6,9,7,30,63,94,52,4,250,4,3,10,31,66,41,14,168,0,9,7,16,6,5,0,43,0,5,9,9,31,14,0,58,111,182,169,136,101,14,0,712,0,0,4,3,13,3,4,30,53,83,105,110,82,31,0,466,689,972,1012,909,617,166,19,4390,29,40,48,71,38,7,0,237,947,1399,1492,1437,1113,375,46,6799,721,1026,1079,975,654,178,20,4645,171,274,300,292,294,110,15,1455,31,49,53,85,87,55,7,364,0,8,11,18,34,24,3,99,199,332,362,399,422,183,25,1918,29,40,48,71,38,7,0,237,947,1399,1492,1437,1113,375,46,6799
214011376,0,5,13,25,33,26,0,102,21,31,27,31,26,10,0,152,0,3,5,3,17,0,0,32,0,0,0,0,0,0,0,0,0,4,8,10,15,14,0,48,0,0,0,7,11,9,5,31,0,0,0,0,0,0,0,6,0,0,0,7,8,3,0,8,25,21,32,45,20,6,0,145,0,0,0,3,3,0,0,8,11,23,28,36,28,6,0,125,175,205,250,223,147,33,3,1039,6,10,6,15,5,7,0,50,235,281,344,358,265,90,7,1581,176,224,268,250,161,37,3,1118,40,41,53,67,80,29,4,323,6,11,18,18,14,11,0,75,0,0,0,6,9,3,0,18,49,55,70,96,99,42,7,418,6,10,6,15,5,7,0,50,235,281,344,358,265,90,7,1581
214021377,8,14,19,60,74,43,12,232,67,54,63,69,52,16,4,321,0,3,3,17,29,22,9,89,0,0,0,0,0,0,0,0,8,9,10,40,38,14,5,115,0,7,0,18,36,21,9,93,4,6,0,5,7,0,0,23,0,0,0,11,8,7,0,25,89,80,60,71,55,14,0,375,0,0,0,0,6,0,0,10,34,29,40,50,51,14,6,223,506,484,442,490,366,105,17,2418,22,17,20,22,15,6,3,110,692,660,618,764,653,213,51,3648,522,506,471,522,401,111,17,2541,118,117,106,161,183,55,19,757,29,15,21,50,42,24,9,193,0,8,3,6,11,10,6,44,146,135,128,221,236,93,34,989,22,17,20,22,15,6,3,110,692,660,618,764,653,213,51,3648
214021378,5,9,14,48,75,51,13,209,64,66,64,52,43,24,5,308,0,9,4,19,42,22,12,103,0,0,0,0,0,0,0,0,0,3,0,21,18,19,3,72,0,0,0,11,17,28,10,69,0,0,0,4,3,0,4,18,0,0,0,3,8,7,0,24,70,84,63,58,44,18,0,333,0,5,0,5,6,7,0,22,21,29,31,34,46,25,6,198,432,460,434,495,384,141,26,2376,25,22,14,26,15,11,6,120,606,638,592,712,605,287,77,3516,447,480,448,515,398,152,36,2482,115,125,94,137,135,81,24,719,10,17,28,23,42,31,4,158,0,3,0,10,9,7,4,41,130,143,121,175,188,123,33,913,25,22,14,26,15,11,6,120,606,638,592,712,605,287,77,3516
214021379,8,26,53,126,187,91,10,504,157,177,154,182,124,26,6,839,3,8,24,29,70,50,7,194,0,0,0,0,0,0,0,4,12,16,31,52,97,52,8,266,0,5,7,32,72,50,4,179,3,0,7,7,7,9,0,41,0,5,3,11,28,11,5,68,171,214,191,196,133,35,0,925,4,3,3,6,12,7,4,32,66,105,125,159,130,41,3,629,1674,1303,1127,1169,846,195,14,6322,62,49,58,80,70,20,0,340,2091,1801,1650,1853,1512,437,46,9396,1722,1360,1198,1276,919,208,16,6699,259,325,324,368,368,126,21,1799,39,58,66,103,114,56,9,438,3,9,9,22,41,30,4,122,308,391,395,496,524,206,33,2358,62,49,58,80,70,20,0,340,2091,1801,1650,1853,1512,437,46,9396
214021381,0,6,25,51,92,56,20,248,64,52,75,81,69,16,6,367,0,9,6,20,51,20,13,115,0,0,0,0,0,0,3,4,4,4,13,13,20,17,4,89,0,3,4,10,43,22,12,97,0,3,0,7,9,3,0,18,0,0,6,6,8,3,6,30,75,67,76,89,57,13,4,387,0,0,0,0,8,5,3,14,14,40,42,65,69,36,5,268,519,421,639,754,484,140,17,2983,28,14,26,35,22,18,0,146,684,596,873,1056,798,277,69,4344,522,443,679,790,525,163,23,3144,117,115,128,188,178,65,21,818,14,14,33,33,55,19,20,194,3,0,3,12,11,12,4,51,133,134,167,228,250,105,52,1055,28,14,26,35,22,18,0,146,684,596,873,1056,798,277,69,4344
214021382,4,8,20,41,71,43,10,197,39,46,59,64,48,22,0,274,0,4,12,18,36,24,12,96,0,0,0,0,0,0,0,0,0,5,12,10,21,13,6,74,0,0,4,11,24,16,9,65,0,0,0,3,3,0,0,12,0,0,0,3,3,7,0,13,49,51,59,54,38,11,4,268,0,0,0,4,0,7,0,15,8,37,44,50,54,19,8,222,347,300,439,551,289,102,14,2038,33,19,17,41,18,6,0,130,472,433,626,797,531,212,42,3118,354,318,465,582,320,112,16,2171,77,72,119,145,147,64,15,644,8,20,25,25,38,20,7,137,0,0,0,8,6,11,0,28,86,100,143,176,190,94,25,810,33,19,17,41,18,6,0,130,472,433,626,797,531,212,42,3118
