POW_SA2_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
202011020,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,3,3,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,14,8,0,0,5,0,46,3,0,6,3,3,3,0,5,0,24,0,3,6,23,8,82,11,98,0,239,7,10,7,28,15,72,15,60,5,205,7,8,15,39,19,40,19,59,0,203,14,19,47,38,29,30,9,43,0,228,10,23,101,101,74,51,27,105,6,492,29,44,135,122,90,53,62,166,13,710,76,64,200,133,124,55,121,129,11,908,84,108,216,102,149,59,124,101,6,956
202011021,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,0,0,6,5,0,24,0,0,0,0,0,0,0,0,0,3,0,6,0,10,0,10,0,11,0,44,0,11,3,18,4,5,0,6,0,41,0,8,4,13,7,6,0,7,0,41,0,8,6,13,9,3,3,11,0,63,3,14,17,28,14,10,3,15,0,110,8,20,23,41,17,10,3,12,0,139,10,27,49,46,23,9,9,15,0,194,12,29,45,31,25,0,9,15,0,164
202011022,0,0,3,6,0,0,0,4,0,10,0,0,9,3,0,0,0,5,0,15,0,0,6,0,4,0,11,10,0,36,4,0,3,0,3,0,13,3,0,31,0,4,8,0,0,0,8,4,0,18,0,0,4,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,31,10,10,0,38,36,3,140,3,6,0,4,5,3,0,7,4,34,0,5,5,41,5,183,9,91,3,345,7,13,24,37,16,139,16,75,0,321,3,13,14,48,21,83,13,44,0,245,9,13,36,61,31,107,20,53,4,332,26,30,87,115,60,140,30,98,7,589,45,36,112,126,83,145,61,115,7,711,89,61,176,157,100,155,105,123,4,980,125,95,202,108,112,117,121,86,5,979
202011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,9,0,5,0,22,4,0,0,0,4,4,0,5,0,21,0,5,6,3,5,8,0,8,0,22,4,0,11,6,3,5,3,8,0,46,7,4,11,13,10,5,7,5,0,61,9,4,15,23,12,0,8,8,0,67,7,0,28,17,5,15,7,10,0,86,6,21,22,19,7,3,5,3,0,93
202011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,3,0,4,0,0,0,0,0,0,10,9,3,7,11,8,22,0,14,0,70,3,9,3,10,10,12,0,17,0,65,0,9,5,10,6,4,0,12,0,53,3,7,8,14,10,7,0,3,0,59,7,16,25,27,21,19,0,10,3,124,6,17,25,21,27,18,6,9,0,128,17,12,38,41,23,10,4,28,0,174,12,31,31,16,12,10,9,9,3,126
202011025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,3,0,0,6,0,11,3,0,3,0,3,5,0,0,0,24,0,0,0,7,6,54,4,40,0,115,5,3,3,7,9,43,3,21,0,94,0,8,14,12,15,29,5,17,4,109,7,8,21,20,20,29,4,23,0,127,11,15,50,37,29,50,16,53,3,263,16,12,77,73,35,55,21,56,0,347,29,23,118,72,73,67,53,76,5,526,55,39,131,43,65,69,54,48,8,517
202021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,6,0,0,14,4,0,0,0,0,5,0,0,0,19,3,4,6,4,0,0,5,10,0,27,12,0,3,7,5,4,0,7,3,40,11,7,18,4,11,6,5,12,0,62,12,6,30,5,16,8,3,31,4,105,29,10,28,5,20,9,15,100,5,209,48,13,36,4,20,5,39,289,5,461,42,19,33,6,15,8,35,138,5,299
202021027,0,0,0,6,3,0,0,0,0,20,0,3,0,10,6,0,7,3,0,26,3,8,3,5,17,0,9,3,0,48,0,6,5,0,9,0,0,0,0,24,9,13,4,0,9,0,0,0,0,38,0,3,0,0,0,0,0,0,0,15,6,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,23,45,17,29,50,0,13,18,4,208,6,0,0,3,4,0,0,5,0,15,3,7,4,27,5,70,3,61,0,180,4,16,11,22,6,52,4,31,4,151,21,26,21,23,16,35,4,32,0,185,17,36,37,33,28,54,8,53,0,272,25,47,48,58,40,50,16,94,5,388,44,58,75,76,54,62,17,173,4,567,67,54,102,49,59,43,44,306,9,737,75,108,139,45,54,28,73,190,5,722
202021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,12,15,4,0,0,0,0,0,9,0,29,13,4,5,3,6,14,0,19,3,64,18,3,6,8,0,10,0,19,0,68,17,17,9,18,13,8,0,22,0,106,23,12,12,8,7,10,3,15,0,99,27,18,31,13,21,15,11,31,0,167,36,19,28,16,17,17,10,24,0,163,38,36,46,8,15,7,11,26,5,193,55,29,36,8,19,6,17,21,0,193
202021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,14,12,0,3,0,0,0,0,0,0,18,4,3,8,4,0,8,0,12,3,35,3,0,7,9,5,9,0,3,0,39,9,3,3,4,3,12,5,12,3,58,22,0,13,4,7,15,0,20,0,82,6,12,18,23,7,25,3,21,0,108,17,8,34,16,7,13,6,27,4,130,21,18,18,27,15,14,11,21,0,136,25,16,29,4,11,5,21,22,0,131
202021030,0,7,0,7,3,0,0,0,0,21,0,5,0,3,7,0,0,6,0,15,0,5,3,5,7,0,0,0,0,23,3,3,0,0,4,0,0,0,0,12,5,8,0,0,6,0,0,0,0,31,4,10,0,4,8,0,0,0,0,23,4,4,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,25,46,4,46,55,4,0,6,3,183,15,3,4,3,3,0,0,0,0,41,8,4,7,17,5,63,0,62,5,178,12,9,8,41,12,38,4,32,0,157,25,12,21,38,17,24,7,36,0,180,22,11,30,46,22,32,8,31,0,203,40,37,68,68,45,48,13,54,3,374,46,52,47,88,39,46,26,89,4,425,56,56,90,89,56,38,39,122,8,551,76,73,113,87,48,33,48,98,0,582
202021031,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,3,0,0,0,0,8,0,14,0,3,3,0,3,0,3,4,0,18,0,6,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,12,0,12,0,11,15,0,69,3,0,0,0,4,0,0,3,6,15,5,6,3,38,5,45,0,32,0,137,3,12,7,16,7,38,0,29,6,114,4,13,4,20,15,15,0,19,0,95,9,8,19,24,14,29,0,18,0,125,8,28,23,43,23,24,7,23,0,173,23,19,37,41,26,19,3,33,3,207,34,36,57,45,25,21,8,32,3,248,41,53,56,27,18,15,16,32,4,263
202031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,17,5,4,0,0,4,15,0,4,0,34,3,0,7,0,3,8,0,7,0,27,16,3,8,3,7,0,3,9,0,41,17,0,3,5,9,3,4,10,0,49,15,6,23,5,9,4,10,5,0,75,30,0,12,0,6,5,9,18,0,90,43,3,19,7,15,0,13,35,0,144,32,5,25,0,20,6,41,36,3,169
202031033,0,0,0,0,9,0,0,0,0,8,0,5,0,7,8,0,0,7,0,20,0,8,3,0,5,0,5,0,0,25,0,4,0,0,0,0,6,0,0,17,4,5,0,0,6,0,0,3,0,19,4,3,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,22,12,13,31,0,10,11,0,117,44,0,0,0,3,5,0,7,0,65,15,4,0,10,0,25,0,15,3,74,27,0,8,0,8,11,4,17,0,78,38,6,3,7,6,8,8,16,0,95,39,6,11,3,12,13,14,33,0,125,77,10,15,22,20,22,7,27,0,198,81,11,13,14,19,12,19,66,0,239,111,14,27,15,19,15,31,76,9,311,120,25,36,10,21,9,49,54,0,324
203011034,0,0,0,4,0,0,0,0,0,8,0,0,0,3,5,0,0,0,0,13,0,10,0,0,11,0,0,9,0,29,0,11,0,0,8,0,0,0,0,25,5,15,0,3,3,0,0,0,0,33,3,9,0,0,3,0,0,0,0,23,6,10,0,5,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,48,4,25,46,0,4,13,0,171,4,0,0,0,4,0,4,6,0,19,4,0,3,13,0,28,5,22,0,76,3,4,4,11,7,25,0,19,4,65,7,3,8,19,6,16,4,11,0,81,8,6,18,27,8,12,0,12,0,95,10,9,21,45,19,11,6,23,0,147,15,11,26,54,20,9,0,32,0,171,28,17,39,41,9,15,9,39,4,208,28,31,45,24,25,13,7,21,3,192
203011035,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,5,10,0,29,13,0,0,0,3,0,0,0,0,19,6,3,0,3,4,14,0,20,0,58,8,5,7,8,8,8,5,23,0,64,13,4,10,5,12,11,6,15,0,65,24,6,14,8,9,3,0,20,5,85,22,4,26,8,6,6,6,28,0,114,45,9,19,8,13,6,11,36,0,149,39,5,20,3,10,5,13,47,0,146,59,24,27,3,17,7,25,34,5,196
203011036,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,20,19,0,3,0,0,0,0,7,0,29,10,0,5,21,3,10,0,25,0,72,11,4,3,11,7,3,0,17,0,64,23,6,10,12,3,5,0,12,0,74,19,3,17,10,7,3,0,8,0,74,37,13,22,18,16,7,5,18,0,137,36,14,25,26,13,6,4,28,0,152,36,25,35,14,16,8,13,31,0,181,60,12,34,17,13,12,18,20,0,192
203021037,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,8,0,3,16,4,0,0,9,6,0,28,0,3,3,0,0,0,3,6,0,18,0,5,7,0,0,0,3,0,0,14,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,31,9,6,0,15,18,0,91,6,4,3,4,0,6,0,0,3,25,3,12,13,44,8,163,4,87,0,330,15,19,8,40,12,102,10,54,0,260,10,21,15,46,17,55,8,32,0,195,16,24,30,78,34,62,0,44,3,295,21,34,65,106,47,88,14,58,8,432,30,53,87,132,43,68,12,47,0,476,42,51,107,135,68,80,36,41,3,561,57,73,110,115,68,51,32,40,4,553
203021039,3,4,5,33,13,0,0,3,0,68,0,12,11,30,23,0,0,4,0,89,5,32,16,18,46,0,12,10,6,145,7,51,22,21,55,0,3,7,3,177,12,72,20,16,49,0,0,0,0,171,22,96,8,6,27,0,0,0,9,171,46,93,7,3,20,0,0,0,4,175,16,10,0,0,0,0,0,0,0,25,21,4,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,138,391,112,194,249,0,20,66,23,1193,15,5,14,24,9,13,4,14,5,101,5,17,33,174,25,241,10,122,10,636,23,37,45,206,63,211,17,110,5,723,23,53,73,216,92,205,39,141,17,849,42,71,158,203,132,209,52,170,8,1047,70,142,221,348,259,284,85,239,13,1664,124,220,320,384,325,256,171,279,13,2096,255,353,493,398,518,302,321,445,32,3123,360,631,606,322,685,243,360,313,39,3570
203021040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,7,0,24,9,7,3,10,4,3,0,3,0,36,4,10,3,58,4,101,5,81,0,265,9,28,24,74,10,69,7,43,0,248,10,20,21,58,33,53,8,44,0,241,11,19,38,86,36,79,6,49,0,329,25,40,67,143,41,99,9,46,3,482,39,62,94,155,58,91,19,46,0,573,59,95,128,170,89,71,22,55,9,690,81,162,138,113,105,54,23,33,4,716
203021042,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,22,0,7,0,4,3,0,0,0,0,27,3,21,9,32,14,53,4,38,0,177,0,17,15,36,25,50,3,44,3,204,12,11,8,34,31,22,13,34,0,163,11,29,31,44,28,27,6,30,6,212,15,54,42,81,54,44,13,50,4,355,15,65,48,100,69,39,20,47,3,410,46,114,80,154,88,39,36,97,11,662,71,195,94,143,105,17,55,98,13,795
203021043,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,8,0,28,0,9,3,5,3,0,3,10,0,44,4,6,7,29,7,89,10,72,3,227,9,9,21,39,24,59,24,65,0,236,17,0,24,35,31,36,35,35,3,212,20,7,40,51,18,38,28,52,3,267,27,21,68,85,40,52,75,79,3,454,51,35,89,94,60,45,112,126,8,615,54,41,129,104,78,46,192,156,9,822,75,66,161,78,91,32,198,141,19,851
203021044,0,0,5,3,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,12,4,0,0,0,0,36,4,0,0,0,3,8,0,0,0,13,0,3,4,18,8,95,3,43,0,174,0,4,4,20,3,79,0,22,0,139,5,4,11,19,6,42,0,17,0,114,7,4,16,26,10,31,4,19,0,127,6,10,31,46,16,64,6,21,4,208,11,18,31,68,20,50,6,20,0,222,24,18,44,78,22,51,3,27,0,271,43,22,40,41,19,34,7,12,0,229
203021045,0,0,0,3,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,4,8,7,24,5,0,0,7,0,54,0,3,3,3,4,7,6,4,0,29,4,0,5,15,3,77,5,44,3,158,3,5,26,18,18,62,9,29,0,173,6,9,23,26,15,32,11,28,3,157,13,9,32,51,26,46,15,50,3,255,27,27,82,72,46,61,26,69,3,414,27,37,107,79,52,49,30,82,4,481,41,37,173,109,68,51,101,120,6,710,87,59,200,86,67,31,135,109,17,788
203021046,0,0,0,4,3,0,0,0,0,10,0,3,0,8,0,0,0,0,0,10,0,0,0,7,3,0,0,0,0,12,0,0,0,3,4,0,0,0,0,12,0,5,0,3,3,0,0,0,0,12,0,6,0,0,0,0,0,0,0,7,0,5,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,40,12,0,0,6,0,89,6,0,3,0,0,5,0,3,0,17,0,15,3,64,7,43,3,32,0,172,4,17,10,53,16,23,4,17,0,145,5,27,8,45,22,23,5,23,0,155,11,25,26,58,20,22,6,24,0,201,16,42,53,87,32,28,5,53,4,328,30,60,86,102,53,29,20,49,0,445,41,105,108,91,84,61,32,30,5,555,54,133,126,68,83,41,20,53,9,592
203021047,0,0,4,0,3,0,0,5,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,9,0,0,3,0,3,0,0,0,0,9,0,3,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,4,8,16,0,8,12,3,71,6,4,8,5,13,5,0,0,7,52,0,10,6,34,6,27,11,36,4,139,10,7,31,36,17,49,15,46,6,213,11,15,22,57,28,27,29,54,7,242,12,27,45,69,34,48,41,81,5,364,36,47,99,143,86,61,73,129,11,679,53,63,145,142,103,78,138,119,0,851,82,126,223,156,192,97,293,189,18,1360,144,356,309,142,267,131,274,133,20,1774
203021485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,5,0,6,0,12,0,5,0,8,0,6,0,9,0,27,0,0,4,10,3,0,0,14,0,37,0,11,11,16,0,5,0,9,0,57,6,5,9,30,9,6,3,10,0,74,9,14,21,54,8,0,12,18,0,136,3,15,24,51,7,7,7,18,0,133,12,23,34,34,18,9,11,13,0,157
