POW_SA2_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
202011019,20,3,4,3,4,0,4,0,0,30,3,13,3,4,3,5,4,0,37,0,4,5,3,7,5,0,0,31,0,6,6,9,9,5,0,0,27,0,0,0,3,0,4,0,0,11,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,32,29,27,33,28,8,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,6,0,10,6,0,17,0,5,0,5,0,3,0,0,15,0,0,9,4,5,9,0,0,31,0,0,14,8,10,15,4,0,52,0
202011020,40,8,7,3,0,4,3,4,0,31,6,11,8,8,3,10,0,0,51,3,13,11,8,10,5,3,0,53,0,8,10,19,13,9,0,0,61,0,5,16,15,11,14,0,0,59,0,0,9,4,5,4,0,0,27,0,0,3,5,3,5,0,0,20,0,0,0,0,5,0,0,0,6,0,0,3,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,0,3,0,0,0,12,162,75,83,75,72,66,7,3,546,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,3,0,0,0,3,3,0,0,15,5,3,5,0,0,0,0,0,19,3,0,0,0,0,8,0,0,9,0,0,3,0,3,9,5,0,31,0,3,13,7,23,24,4,0,74,0,8,19,21,37,43,11,0,146,3,11,35,29,23,18,12,0,129,0
202011021,6,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,10,0,3,0,0,0,0,0,0,10,0,0,4,3,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,4,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,8,9,16,18,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,7,0,0,3,0,0,9,0,0,0,0,0,4,4,0,9,0
202011022,83,24,33,21,9,15,12,0,0,113,16,41,39,11,23,13,7,0,142,12,23,32,25,31,15,3,0,141,3,25,33,26,29,25,8,0,160,5,16,29,17,32,20,0,0,116,0,3,6,4,15,5,8,0,37,0,0,7,10,9,0,0,0,27,0,0,5,4,0,3,0,0,17,0,0,0,8,5,4,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,0,0,4,0,0,0,0,8,369,190,195,130,164,115,31,9,1204,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,11,4,3,0,0,0,0,0,16,4,0,0,0,0,0,0,0,13,3,7,4,0,0,0,0,0,20,4,6,9,3,0,5,7,0,30,3,5,16,15,11,7,3,0,63,0,12,23,13,23,25,5,0,115,5,10,22,24,37,45,7,0,145,0
202011023,8,0,4,0,0,3,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,9,8,13,7,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,5,0
202011024,4,5,0,0,3,0,0,0,0,7,0,4,3,0,4,4,0,0,19,0,0,6,3,0,4,0,0,19,0,0,6,3,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,40,13,18,11,17,11,0,5,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,4,0,0,0,0,3,0,0,0,9,0
202011025,32,9,13,0,4,3,3,0,0,29,11,13,5,9,0,6,0,0,50,4,16,12,0,5,9,0,0,55,5,11,18,11,8,13,0,0,63,3,11,23,9,15,10,0,0,69,0,0,11,5,8,5,0,0,35,0,0,10,11,11,0,3,0,30,0,3,0,4,0,8,0,0,16,0,0,4,0,5,0,0,0,17,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,125,84,88,66,71,61,10,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,4,6,4,0,18,0,0,4,6,5,7,0,0,19,0,9,10,7,10,13,0,0,53,0,6,3,13,14,10,5,0,54,0
202021026,4,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,8,0,3,0,0,0,0,6,0,8,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,12,3,6,0,34,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,5,0,0,5,0,0,15,0,6,9,6,12,11,0,0,39,0,0,9,10,9,9,0,0,35,0
202021027,33,6,10,9,3,13,16,0,0,52,3,3,11,3,16,10,5,0,50,3,7,9,12,13,11,3,0,64,0,9,4,4,9,7,4,0,42,0,6,4,4,6,5,0,5,29,0,0,0,3,3,3,3,0,13,0,0,4,4,0,5,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,4,116,42,51,44,74,84,25,4,452,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,8,0,0,4,0,0,11,3,0,20,0,3,0,0,3,12,6,0,16,0,6,12,9,9,14,3,0,52,0,5,17,9,24,23,7,0,86,0
202021028,8,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,15,0,0,3,0,9,0,0,0,17,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,8,8,23,16,17,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,11,0,0,3,0,4,3,0,0,10,0,0,3,5,4,0,0,0,11,0,0,0,0,4,8,0,0,17,0
202021029,12,3,4,0,3,4,3,0,0,15,0,3,4,0,4,8,0,0,23,0,0,0,3,3,3,0,0,13,0,3,3,0,3,0,8,0,14,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,13,14,16,11,23,23,13,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,6,0,0,6,0,0,0,0,3,8,0,0,11,0,0,0,6,4,10,0,0,21,0
202021030,24,3,6,0,8,9,14,0,0,32,0,5,8,6,6,11,4,0,47,0,9,6,3,13,13,5,0,45,0,3,9,14,10,12,0,0,47,0,4,3,5,10,7,0,0,40,0,0,3,8,10,10,0,0,25,0,0,3,3,4,0,0,0,13,0,0,3,0,0,0,0,0,13,0,0,6,0,8,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,97,46,54,63,79,67,20,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,5,0,0,0,0,3,0,8,0,0,0,0,0,10,5,0,16,0,0,3,6,3,10,9,0,32,0,4,3,7,13,7,5,0,39,3,0,12,8,11,14,4,0,55,0
202021031,15,5,8,3,8,0,3,0,0,29,3,3,0,3,3,4,3,0,24,4,4,5,0,0,3,4,0,19,0,3,0,0,5,4,0,0,23,0,0,0,4,4,9,0,0,15,0,0,0,0,0,0,0,0,10,0,0,0,0,6,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,5,0,0,0,9,0,0,0,0,0,0,0,0,0,85,34,15,21,33,33,14,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,5,0,0,0,0,0,4,0,0,3,0,3,5,0,0,4,0,0,13,0,0,3,0,3,3,3,0,16,0
202031032,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,8,12,6,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,10,0,0,0,4,4,4,0,0,9,0,4,0,0,6,0,0,0,13,0,9,7,10,9,7,4,0,44,0
202031033,8,0,0,0,3,0,0,0,0,13,5,0,4,4,3,9,0,0,22,0,0,0,0,0,3,4,0,12,0,0,0,5,0,3,3,0,15,0,0,0,0,4,8,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,8,18,14,16,29,9,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8,0,0,0,4,0,6,5,0,14,0,0,0,0,3,0,3,0,10,0,0,4,4,3,7,3,0,19,0,4,5,5,13,11,0,0,34,0,0,11,4,10,19,4,0,53,0
203011034,16,0,7,0,0,0,5,0,0,12,3,8,0,0,0,0,0,0,11,0,0,4,0,3,0,0,0,7,0,0,9,5,3,3,0,0,15,0,0,4,3,0,0,0,0,13,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,46,25,18,21,26,14,0,0,157,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,3,3,0,0,12,0
203011035,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,7,0,3,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,7,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,11,15,12,6,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,3,0,3,0,0,0,13,0,3,3,7,8,7,4,0,33,0
203011036,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,7,0,0,5,0,5,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,3,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,3,6,5,16,19,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0,5,0,0,0,0,6,8,3,0,12,0,3,4,0,7,10,4,0,25,0
203021037,55,13,20,6,10,12,6,0,0,62,6,21,12,5,9,15,3,0,88,3,16,8,15,7,12,3,0,75,0,12,17,15,9,15,4,0,83,4,8,16,7,10,3,0,0,51,0,0,3,10,3,8,0,0,33,0,8,3,3,3,0,0,0,21,0,0,0,0,3,0,0,0,9,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,265,132,92,70,76,92,23,4,761,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,10,0,5,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,14,0,5,6,3,0,0,0,0,12,0,11,11,10,3,5,4,0,37,0,0,10,8,3,15,0,0,34,0
203021039,207,32,68,36,20,26,21,7,0,208,27,98,39,37,42,38,10,0,287,6,56,73,33,41,36,12,0,270,4,63,96,60,47,33,11,0,315,4,31,80,43,41,37,13,0,258,0,16,47,43,29,33,0,0,177,0,4,35,38,24,21,5,0,124,0,0,14,21,19,18,0,0,71,0,3,22,32,29,24,0,0,102,0,0,0,5,3,5,0,0,18,0,0,5,9,9,0,0,0,20,3,3,3,0,6,0,0,0,25,428,504,509,362,345,299,89,9,2550,0,0,0,0,0,3,0,0,7,9,0,0,0,0,0,0,0,10,4,3,0,0,0,0,0,0,17,0,14,9,6,0,3,0,0,39,7,10,10,5,0,9,10,0,52,5,14,20,11,10,13,12,0,89,3,24,29,18,31,53,19,4,180,9,41,58,51,71,88,21,0,350,0,16,66,67,118,97,25,4,390,0
203021040,54,9,21,4,13,16,13,5,0,79,3,27,21,10,19,14,5,0,100,4,27,14,18,18,11,0,0,91,0,9,26,14,16,3,0,0,71,0,5,12,10,17,5,3,0,54,0,0,11,10,11,3,0,0,32,0,0,0,9,0,3,0,0,10,0,0,5,0,0,9,0,0,14,0,0,3,7,3,3,0,0,19,0,0,0,4,0,0,0,0,4,0,0,4,4,5,0,0,0,15,0,4,0,0,0,0,0,0,0,172,122,105,104,106,81,16,4,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,5,0,0,3,0,0,11,0,3,4,0,6,0,0,0,19,0,0,8,0,4,7,0,0,22,0,0,5,3,8,0,0,0,23,0
203021042,22,4,12,0,0,6,0,0,0,25,4,15,4,4,6,9,9,0,44,0,14,9,6,5,0,0,0,33,0,8,8,5,8,7,0,0,37,0,6,0,3,4,5,0,0,19,0,0,4,0,0,10,0,0,12,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,10,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,98,67,44,43,40,40,9,0,348,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,6,0,4,3,0,0,3,5,0,13,0,3,7,0,0,8,4,0,28,0,8,20,3,5,8,0,0,36,0,4,24,7,15,11,4,0,55,0
203021043,36,4,15,3,7,7,4,0,0,38,8,20,9,8,5,3,0,0,56,0,9,14,8,6,0,0,0,45,0,9,12,10,8,4,0,0,49,0,5,5,14,5,3,0,0,30,0,3,3,3,4,3,0,0,21,0,0,0,0,4,0,0,0,9,0,0,0,6,0,0,0,0,10,0,0,0,5,3,5,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,8,5,0,0,0,0,0,0,0,9,158,87,54,68,58,32,3,0,467,0,0,0,3,0,3,0,0,3,5,3,0,0,0,0,0,0,10,4,8,3,0,0,0,0,0,24,3,12,3,3,0,9,0,0,35,0,15,3,0,0,0,0,0,35,0,27,18,16,4,10,0,0,75,6,18,26,20,13,16,0,0,112,10,34,49,27,30,32,15,0,192,6,14,45,41,53,49,3,0,207,0
203021044,42,0,16,0,0,3,4,0,0,31,7,21,11,3,7,11,5,0,64,0,12,15,0,10,11,0,0,49,0,10,7,8,18,6,0,0,51,6,0,6,10,9,8,0,0,37,0,3,4,0,3,4,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,93,49,42,60,56,12,0,477,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,4,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,4,6,0,0,3,0,0,4,6,0,4,0,0,7,0
203021045,32,7,10,3,7,4,9,0,0,46,4,19,8,9,12,10,4,0,61,0,14,15,3,8,4,0,0,49,0,12,13,13,8,11,6,0,51,0,0,11,5,3,4,0,0,31,0,0,6,3,8,0,0,0,18,0,0,8,5,3,0,0,0,18,0,0,4,3,8,4,0,0,16,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,74,72,52,63,51,19,0,476,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,9,0,3,0,3,0,0,0,0,11,0,4,4,0,5,4,6,0,15,0,6,10,4,3,7,0,0,26,0,0,8,4,8,9,4,0,30,4,9,18,12,24,27,6,0,101,0,4,42,24,27,33,12,0,135,0
203021046,23,0,0,4,4,4,8,0,0,23,0,9,4,0,16,5,0,0,33,0,5,8,8,4,0,0,0,29,0,17,21,6,10,9,3,0,61,0,4,14,5,8,13,0,0,41,0,0,4,5,0,3,0,0,15,0,0,4,0,6,0,0,0,13,0,0,0,10,7,6,0,0,18,0,0,3,0,8,3,0,0,19,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,15,0,0,0,0,0,0,0,0,0,66,59,63,58,67,50,9,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,12,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,5,0,0,5,0,5,7,0,0,23,0,0,9,7,7,9,0,0,29,0,0,4,5,3,11,0,0,25,0
203021047,25,8,8,8,6,4,3,3,0,45,4,14,10,8,17,7,4,0,65,3,14,32,12,14,7,0,0,83,0,20,31,19,18,7,6,0,96,0,18,40,34,21,17,3,0,134,0,0,44,31,19,13,0,0,106,0,0,26,13,15,5,0,0,66,0,0,13,12,11,6,0,0,34,0,0,17,35,22,4,0,0,64,0,0,3,0,4,0,0,0,8,0,0,0,7,6,0,0,0,15,0,0,0,0,0,3,0,0,5,74,102,230,185,141,78,33,3,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,3,3,3,0,0,0,0,0,15,3,7,6,3,3,5,3,5,29,3,9,10,3,8,0,4,0,41,0,9,15,27,4,13,9,0,78,5,16,37,23,28,26,4,0,142,4,41,67,44,61,72,16,0,309,0,13,51,63,73,69,18,0,285,0
