POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
213051466,0,3,0,5,0,9,16,0,0,0,0,24,20,0,4,0,0,31,11,0,7,4,0,21,11,0,8,0,0,22,17,8,13,0,0,36,45,7,9,3,0,64,37,19,10,3,0,72,61,25,23,0,0,119,50,11,11,0,0,72,41,30,10,0,0,81,39,14,3,0,0,66,62,30,9,6,0,103,23,17,0,3,0,41,26,15,0,0,0,43,3,0,0,4,0,11,472,184,111,27,6,802,5,0,0,12,0,17,34,0,8,8,0,52,43,3,16,5,0,67,46,8,22,3,0,78,46,6,22,5,0,69,71,9,14,9,0,101,100,8,15,6,0,128,119,9,7,0,0,139,90,9,20,6,0,121,100,7,6,0,0,120,86,10,8,6,0,106,39,4,5,0,0,50,60,8,0,0,0,67,15,3,0,0,0,16,8,0,5,0,0,10,13,0,0,0,0,13,865,86
213051467,0,0,0,3,0,5,20,0,0,0,0,20,24,0,5,0,0,33,20,4,6,0,0,32,27,8,4,0,0,45,42,11,19,0,0,75,45,12,7,8,0,75,77,20,17,5,0,109,80,16,20,3,0,118,66,13,11,0,0,92,74,13,12,0,0,102,45,12,12,0,5,71,72,10,9,0,0,91,6,10,0,0,0,12,16,20,7,0,0,44,13,0,0,0,5,12,628,143,133,17,9,936,4,0,0,3,0,10,47,0,7,0,0,57,77,0,9,0,0,90,68,0,8,0,0,82,92,3,11,0,0,105,155,9,8,0,0,172,187,3,11,4,0,205,206,4,15,0,0,225,185,0,19,0,0,202,148,10,7,0,0,166,142,3,3,0,4,153,77,0,5,0,0,82,100,7,7,0,0,114,12,4,0,0,0,13,10,0,3,3,0,13,18,0,0,0,0,16,1533,45
213051468,8,0,0,7,0,8,20,0,3,0,0,26,13,0,3,3,0,20,15,0,10,0,0,24,23,5,0,0,0,35,55,11,21,5,0,90,56,11,14,7,0,87,85,21,24,3,0,130,115,20,22,0,0,165,86,21,17,3,3,130,80,24,15,0,0,114,43,9,8,0,0,69,119,25,13,0,4,157,27,7,0,0,0,36,16,11,0,0,0,30,8,0,5,0,0,18,777,177,155,32,15,1148,4,0,0,4,0,5,40,0,13,4,0,54,24,3,15,0,0,44,43,4,15,0,0,67,35,0,15,0,0,52,81,5,18,5,3,111,107,3,20,4,0,128,118,9,20,0,0,151,95,0,15,7,0,117,84,4,7,0,0,99,60,0,6,0,0,71,42,0,0,0,0,45,42,3,3,0,0,47,5,5,0,0,0,8,4,0,0,0,0,8,14,0,0,0,0,10,788,49
213051579,0,0,0,8,0,3,5,0,0,0,0,3,3,0,3,0,0,5,0,4,0,0,0,5,0,3,9,0,0,8,12,0,6,0,0,22,10,12,7,0,0,30,23,6,14,0,0,44,28,6,8,0,0,41,41,3,5,0,0,51,32,8,0,0,0,43,17,4,3,0,0,27,43,14,4,0,0,65,7,8,0,0,0,14,4,6,0,0,0,14,5,0,0,0,0,8,248,73,61,12,0,398,0,0,0,6,0,9,8,4,3,0,0,12,10,4,12,0,0,23,14,0,3,0,0,24,20,4,7,0,0,31,57,5,7,0,0,69,68,3,5,0,0,72,57,3,10,0,0,68,74,6,0,0,0,72,75,0,3,0,0,76,66,3,4,0,0,73,24,5,0,0,0,32,51,3,0,0,0,52,7,0,0,0,0,3,0,3,0,0,0,8,3,0,0,0,0,3,518,34
213051580,12,0,0,0,0,16,175,0,0,0,0,180,153,3,0,0,0,163,76,0,10,4,0,89,74,8,4,3,0,92,119,9,12,3,0,146,139,21,11,0,0,169,181,24,16,5,0,229,175,41,13,0,6,243,147,32,16,3,5,201,136,32,11,0,0,179,102,22,6,0,0,127,157,42,12,0,0,204,26,21,4,0,0,48,25,33,12,0,0,71,11,9,5,0,6,26,1708,302,138,25,19,2184,21,0,0,12,0,37,257,0,11,5,0,268,259,6,12,5,0,281,183,4,16,8,0,212,193,6,16,9,0,217,308,9,18,6,0,339,292,21,14,4,0,335,298,14,13,0,0,325,272,17,10,3,0,309,213,18,17,3,0,249,134,15,5,0,0,154,84,8,4,0,0,102,114,16,0,0,0,131,8,8,10,0,0,26,9,13,8,0,0,30,19,0,0,0,0,29,2676,162
213051581,0,0,0,0,0,9,18,0,0,0,0,24,11,0,0,0,0,14,5,0,3,0,0,4,7,0,3,0,0,10,11,8,3,0,0,17,21,7,12,3,0,47,30,0,7,6,0,42,34,11,7,0,0,53,22,8,8,0,0,41,23,11,5,0,0,39,6,8,0,0,4,19,31,13,0,0,0,48,7,5,0,0,0,9,5,11,4,0,0,25,6,0,0,0,0,10,248,85,64,8,3,409,3,0,0,3,0,10,21,0,4,3,0,37,26,0,9,0,0,39,32,5,5,3,0,44,41,0,5,0,0,50,55,3,5,0,0,64,104,0,6,3,0,112,95,0,10,0,0,108,84,5,9,0,0,102,63,0,5,0,0,73,49,0,5,0,0,59,31,0,0,0,0,38,42,4,4,0,0,54,0,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,7,676,34
213051582,0,0,0,0,0,3,20,0,0,0,0,23,12,0,5,0,0,19,11,0,0,0,0,8,14,3,9,0,0,31,22,0,4,0,4,32,33,11,18,0,0,67,40,15,18,0,0,79,36,17,14,3,4,73,36,20,7,0,0,71,13,10,3,0,0,34,8,12,3,0,0,25,21,11,7,0,0,35,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,3,281,114,97,15,11,517,3,0,0,4,0,10,22,0,0,0,0,21,36,5,6,0,0,41,19,0,4,0,0,23,26,0,6,0,0,28,34,0,3,4,0,37,30,0,8,0,0,43,41,0,10,0,0,55,32,0,6,0,0,42,13,4,3,0,0,21,14,0,4,0,0,17,9,0,0,0,0,9,10,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,284,19
213051583,6,0,8,6,0,18,75,0,4,0,0,81,63,0,10,4,0,75,65,5,16,3,0,91,43,3,10,6,0,66,65,13,29,0,0,108,92,24,27,3,4,147,117,38,32,6,3,193,127,46,41,8,0,225,124,14,18,4,0,163,83,26,8,0,0,122,60,24,8,0,0,90,107,32,7,0,0,151,20,9,4,0,0,33,12,17,14,0,0,39,18,0,0,0,3,19,1073,259,230,43,14,1617,7,0,0,8,0,14,88,0,8,7,0,98,121,0,14,0,0,136,117,8,15,5,0,146,120,8,18,3,3,144,221,6,18,4,0,249,239,16,16,3,0,278,230,10,22,4,0,261,215,12,15,0,0,241,189,5,8,0,0,210,148,9,5,0,0,164,84,4,4,0,0,92,123,15,3,0,0,134,6,3,3,0,0,12,3,4,0,0,0,10,21,0,0,0,0,21,1920,94
213051584,0,0,0,0,0,3,11,0,0,0,0,13,0,0,0,0,0,0,4,5,3,0,0,9,11,0,3,0,0,15,9,3,5,0,0,24,23,12,10,0,0,44,48,15,10,0,0,68,38,18,6,0,0,69,24,12,3,0,0,46,29,12,3,0,0,45,20,10,0,0,0,27,29,9,3,0,0,41,11,0,5,0,0,10,11,6,0,0,0,14,0,0,0,0,0,7,265,95,69,7,5,437,3,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,6,5,0,0,0,0,8,8,0,9,0,0,17,11,4,3,0,0,21,9,3,3,4,0,23,10,0,3,0,0,13,9,0,0,0,0,13,11,6,0,0,0,15,4,0,0,0,0,3,3,0,0,0,0,9,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,19
213051585,0,0,0,0,0,4,4,0,3,0,0,7,19,0,3,0,0,27,10,0,0,0,3,11,16,0,6,0,0,29,26,9,10,0,0,45,34,3,14,0,0,51,27,9,9,0,0,50,33,17,16,0,0,66,38,13,8,0,0,56,33,13,4,0,0,48,18,9,3,0,0,22,32,6,5,0,0,40,5,0,0,0,0,7,10,9,0,0,0,20,0,0,0,0,0,4,314,78,97,8,6,500,3,0,0,0,0,5,13,0,4,0,0,24,21,0,6,5,0,28,24,0,8,0,0,34,41,0,13,0,0,51,58,0,9,0,0,71,77,3,5,0,0,84,80,0,7,0,0,95,68,0,7,0,0,79,49,0,3,0,0,51,59,0,5,0,0,61,35,4,0,0,0,37,42,0,0,0,0,47,5,0,0,0,0,5,0,4,0,0,0,10,4,0,0,0,0,4,584,14
213051586,30,9,0,8,0,47,14,0,0,3,0,20,45,3,6,4,0,51,68,6,11,0,0,84,132,14,12,7,0,166,243,34,31,10,0,314,488,33,41,11,4,581,1306,62,37,3,11,1427,1772,88,37,10,8,1913,1342,54,26,0,10,1437,1087,54,23,0,3,1168,633,57,11,0,0,702,741,66,8,4,0,818,138,18,0,0,0,155,154,30,8,3,0,191,83,4,7,0,8,104,8279,530,254,52,59,9173,15,0,0,9,0,28,31,4,4,0,0,44,60,5,4,5,0,79,80,3,6,5,0,97,113,6,3,7,3,128,207,9,11,4,0,228,443,8,8,0,0,466,786,12,8,0,0,806,654,11,3,0,0,674,381,8,7,3,0,402,275,3,4,0,0,282,119,4,4,0,0,127,160,8,0,0,3,173,27,5,0,0,0,26,21,3,0,0,0,26,27,0,0,0,0,31,3415,83
213051587,7,0,3,6,0,5,16,4,0,0,0,16,6,0,3,0,0,9,13,6,0,0,0,18,24,0,8,0,0,30,19,8,13,0,0,43,55,6,7,0,0,66,115,20,17,0,4,148,121,15,8,0,0,149,73,15,5,0,4,98,55,14,12,3,0,84,32,10,3,0,0,46,50,13,3,0,0,70,7,0,0,0,0,7,11,15,0,0,0,23,9,0,0,0,3,12,611,119,84,12,5,830,5,0,0,4,0,9,24,0,4,0,0,24,15,0,3,0,0,24,24,5,5,0,0,38,23,0,9,0,0,29,54,5,8,0,0,64,84,3,6,0,0,99,88,9,3,6,0,101,81,9,3,0,0,93,42,3,8,0,0,51,33,0,5,0,0,33,10,0,4,0,0,13,22,0,4,0,0,29,7,3,0,0,0,12,4,4,5,0,0,11,5,0,0,0,0,7,526,36
213051588,5,0,0,0,0,7,14,0,0,0,0,17,11,0,6,0,0,21,21,3,11,0,0,33,11,6,16,0,3,34,34,8,17,4,0,64,27,10,31,0,0,71,53,23,30,8,0,107,93,23,34,0,4,152,61,18,16,0,0,91,55,17,12,0,0,84,47,9,11,0,0,57,77,15,3,0,0,97,5,4,0,0,0,9,14,10,0,0,0,20,8,0,0,0,4,9,534,137,193,23,8,889,8,0,0,0,0,11,20,0,5,0,0,34,25,5,9,0,0,38,32,0,12,3,0,50,53,6,12,0,0,74,93,7,8,0,0,109,116,3,14,0,0,130,134,9,17,0,0,156,147,8,9,0,0,165,144,6,11,0,0,158,137,8,3,0,0,147,87,3,5,0,0,84,120,3,0,0,0,127,6,0,0,0,0,6,5,0,0,0,0,5,12,0,0,0,3,10,1124,50
213051589,0,0,0,9,0,4,26,0,0,0,0,21,15,0,0,0,0,18,6,0,3,0,0,13,8,0,3,0,0,17,23,0,5,0,0,25,9,5,5,0,0,23,26,9,11,0,0,49,27,14,11,6,0,53,20,11,6,0,0,36,23,5,3,0,0,29,16,3,3,0,0,23,25,6,4,0,0,28,9,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,235,55,58,11,0,367,3,0,0,3,0,5,10,0,0,0,0,14,13,5,0,0,0,17,18,0,4,0,0,22,12,0,0,0,0,17,29,3,8,0,0,44,43,0,9,0,0,58,59,0,5,3,0,72,44,0,4,0,0,59,39,3,3,0,0,41,34,0,0,0,0,34,14,0,0,0,0,15,14,5,4,0,0,15,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,346,18
213051590,3,0,0,0,0,6,40,0,0,0,0,41,41,0,0,0,0,40,30,0,3,0,0,41,20,0,7,0,0,35,30,9,11,3,0,58,31,10,13,0,0,52,43,9,15,3,0,72,42,11,8,0,0,60,25,13,4,0,0,40,25,8,6,0,0,38,20,5,6,0,0,31,28,6,7,0,0,43,3,0,0,0,0,8,8,5,8,0,0,21,8,0,0,0,0,9,407,91,94,10,3,605,9,0,0,0,0,13,62,0,7,0,0,70,87,0,3,0,0,92,74,4,3,4,0,80,65,0,4,0,0,75,98,3,6,0,0,112,109,0,9,0,0,121,105,3,12,0,0,121,91,0,3,0,0,99,73,3,8,0,0,89,40,9,4,0,0,51,24,0,0,0,0,25,20,5,3,0,0,24,0,3,0,0,0,4,0,0,7,0,0,7,9,0,0,0,0,13,871,35
214011370,34,8,14,15,0,71,184,4,7,4,0,201,150,3,6,5,3,165,117,14,17,0,6,152,150,6,25,0,0,193,296,30,33,9,4,367,551,52,52,3,5,660,1043,72,47,9,3,1172,1160,128,83,6,10,1396,920,107,60,5,0,1095,729,122,37,4,3,897,515,94,36,4,3,651,639,198,48,0,3,887,92,73,10,0,0,174,125,121,15,0,0,265,67,22,8,4,5,105,6759,1053,497,68,52,8433,32,0,5,13,0,56,209,0,8,6,0,224,235,0,14,7,0,253,215,4,25,0,0,259,313,13,24,6,3,357,523,23,30,7,0,582,686,21,32,0,7,745,900,32,24,0,4,957,779,35,19,4,0,844,454,21,9,0,0,495,266,37,8,3,0,311,135,23,7,0,0,166,172,42,13,0,0,234,23,20,8,4,0,55,27,28,5,0,0,59,63,7,8,0,4,75,5038,307
214011371,21,4,3,12,0,39,222,0,8,0,0,239,174,6,12,0,0,191,156,7,12,4,5,186,148,15,10,8,3,192,233,18,27,0,4,285,285,30,37,5,0,357,475,38,40,0,13,573,564,56,59,4,4,685,444,43,39,3,5,532,493,57,41,0,5,594,442,33,29,0,4,506,762,75,26,0,4,872,142,28,6,0,0,174,247,69,46,0,5,367,61,9,5,5,15,92,4873,492,407,50,58,5879,38,0,5,10,5,61,352,6,16,8,0,381,401,4,17,3,0,425,404,0,20,8,0,435,493,13,18,4,4,542,873,3,40,5,6,932,1077,24,49,0,3,1161,1430,30,38,3,7,1508,1539,33,46,4,5,1617,1267,11,41,3,5,1325,1180,21,22,0,3,1234,841,15,6,3,3,864,842,32,31,0,0,908,110,7,8,0,0,121,153,16,28,0,0,201,93,4,4,0,3,104,11090,212
214011372,7,0,0,0,0,12,52,0,0,0,0,61,72,3,9,0,0,82,45,3,7,3,0,65,56,0,7,0,0,73,92,3,23,5,0,124,95,12,13,5,0,127,143,7,21,5,0,172,118,27,27,0,0,165,117,17,12,0,0,153,65,14,9,0,0,97,61,8,10,0,0,78,109,14,15,0,0,142,17,5,0,0,0,19,11,11,6,0,0,31,16,3,0,0,3,27,1072,149,169,23,6,1417,8,0,0,4,0,16,100,0,4,0,0,105,135,0,9,0,0,146,119,3,17,6,0,145,135,0,20,5,0,156,239,4,14,7,0,270,279,5,23,0,0,305,298,5,13,0,6,323,240,6,10,4,0,269,178,9,4,0,0,194,121,3,9,0,0,139,76,3,3,0,0,88,96,5,9,0,0,107,13,0,0,0,0,14,10,4,7,0,0,19,19,0,0,0,0,24,2057,65
214011373,10,3,9,5,0,23,66,3,6,3,0,76,30,3,6,0,0,42,22,3,11,0,0,35,14,3,5,5,0,35,39,9,10,9,0,66,36,11,22,8,0,83,54,24,16,5,0,95,72,22,25,6,0,125,62,31,25,0,0,125,49,23,27,3,0,110,45,23,19,0,0,88,82,45,22,0,0,149,13,14,3,0,0,33,37,25,6,0,0,61,6,4,3,0,0,11,637,250,207,31,5,1135,3,0,4,9,0,16,57,6,10,0,0,72,56,6,12,3,0,78,54,3,14,3,0,76,83,0,22,5,0,108,142,9,9,4,0,164,163,11,17,0,0,196,201,11,29,3,0,242,192,13,25,0,0,233,118,10,9,7,0,141,80,16,16,4,0,113,63,4,7,5,0,74,70,11,0,0,0,81,15,10,0,0,0,27,15,10,4,0,0,34,7,0,3,3,0,12,1323,112
214011374,6,0,3,0,0,12,57,0,0,0,0,67,44,0,9,3,0,59,41,6,9,4,0,72,46,9,10,3,0,73,96,5,20,3,0,130,114,15,16,5,0,150,167,41,38,4,0,250,204,48,32,0,0,284,170,35,28,0,0,233,175,48,28,0,0,254,108,32,23,0,5,161,156,40,27,6,0,228,28,12,4,0,0,45,25,33,20,0,0,82,20,4,4,0,3,35,1460,343,274,35,22,2131,11,0,0,5,0,19,91,3,16,10,0,119,107,5,20,3,0,137,115,10,22,8,0,159,141,10,17,10,0,181,231,6,37,8,5,281,324,20,25,3,5,371,419,15,32,0,0,466,372,21,30,0,0,422,254,12,22,5,0,298,230,17,21,3,0,270,125,9,11,0,0,142,198,18,7,3,0,220,14,3,0,0,0,20,18,13,9,0,0,36,28,0,3,0,8,36,2671,155
214011375,6,0,0,9,0,15,81,0,0,5,4,86,61,3,9,6,0,87,58,5,14,3,3,83,80,15,17,4,3,122,140,23,27,5,0,197,238,26,29,3,0,295,419,58,43,0,5,529,591,70,45,3,0,702,423,75,24,7,3,530,358,60,29,0,0,448,193,53,29,0,0,272,267,86,24,3,5,383,47,28,10,0,0,81,51,64,4,0,0,122,43,9,7,0,0,63,3048,578,314,56,26,4023,13,0,0,7,0,21,57,0,5,4,0,64,92,3,19,4,0,113,105,4,7,4,0,120,148,7,17,4,0,177,242,10,24,7,0,283,331,18,32,3,0,385,364,21,29,0,0,415,345,22,14,0,3,386,252,26,6,0,0,286,153,21,17,0,0,186,97,15,9,0,0,115,117,14,13,0,0,146,14,5,0,0,0,25,10,10,5,0,0,21,17,0,3,0,0,21,2344,174
214011376,0,0,0,0,0,0,11,0,0,0,0,13,10,0,4,5,0,23,17,0,6,0,0,21,14,0,5,0,0,21,30,6,3,0,0,41,49,10,11,0,0,65,54,21,13,0,0,89,70,26,22,0,0,124,54,10,19,0,0,89,34,20,12,0,0,58,36,18,12,0,0,67,62,21,11,0,0,90,8,5,0,0,0,16,12,13,8,0,0,35,6,0,0,0,0,12,486,149,124,10,4,776,5,0,0,6,0,11,24,0,6,0,0,36,25,3,8,0,0,34,24,0,9,0,0,38,36,0,10,0,0,50,70,5,17,0,0,93,88,3,12,0,0,103,100,9,16,0,0,124,88,12,15,0,0,117,50,3,11,0,0,55,42,6,7,0,0,51,17,6,9,3,0,34,23,10,4,0,0,35,3,3,0,0,0,12,3,3,3,0,0,16,8,0,0,0,0,10,603,67
214021377,4,0,0,5,3,7,65,0,0,0,4,73,54,0,0,6,4,63,48,7,5,7,4,68,40,5,7,0,0,52,79,15,10,4,3,111,106,18,13,0,0,150,143,26,34,0,3,204,175,24,28,3,4,234,140,36,31,0,3,208,114,45,21,0,3,184,59,35,3,3,0,101,93,36,32,5,0,168,18,16,4,0,0,41,16,29,9,0,0,62,7,6,0,0,0,15,1171,301,214,35,34,1747,6,3,0,5,0,6,91,0,3,0,4,103,87,9,9,9,4,112,82,0,13,0,0,99,98,6,22,5,4,132,178,12,17,4,0,212,212,11,13,6,0,256,221,15,26,8,0,265,183,23,25,0,0,230,113,13,7,0,0,138,95,10,12,0,0,122,47,12,15,3,0,75,60,14,10,3,0,92,13,0,0,0,0,17,5,16,0,0,0,20,11,5,4,0,0,16,1494,147
214021378,0,0,0,6,0,8,44,0,0,0,0,51,40,0,8,0,5,53,25,4,8,8,3,41,40,10,12,3,4,70,74,9,10,3,5,105,97,10,19,5,0,136,162,19,25,8,5,223,207,33,42,5,6,286,135,26,34,5,0,195,118,26,24,5,4,178,76,18,26,0,4,125,92,46,28,3,4,176,12,20,3,0,5,40,43,38,12,9,0,106,13,3,0,0,5,22,1192,265,259,63,43,1814,5,0,4,13,0,27,68,5,0,3,0,76,80,4,5,0,0,90,81,4,13,3,0,101,85,5,14,3,0,111,141,6,17,5,4,172,168,5,13,7,4,199,204,7,16,0,0,233,180,12,19,4,0,219,116,22,11,15,0,159,78,12,7,0,0,98,37,3,4,4,0,49,50,20,10,8,0,89,8,4,3,0,0,14,11,14,8,8,0,46,7,0,0,0,3,13,1318,134
214021379,9,0,4,13,0,27,122,3,0,0,0,132,80,0,12,4,0,99,73,3,13,5,0,96,85,9,12,0,3,105,145,16,26,0,7,201,267,22,38,3,7,339,596,36,35,7,5,677,746,67,61,3,0,885,524,52,41,5,0,623,462,54,29,3,7,553,425,36,15,0,0,477,780,75,39,4,3,903,128,13,4,0,0,148,111,40,16,0,0,170,42,9,12,0,0,63,4601,435,352,49,42,5488,16,4,0,15,0,35,149,0,7,10,0,171,161,0,28,6,0,194,156,7,18,4,0,190,181,14,16,4,0,214,334,20,29,11,4,395,415,26,32,4,4,479,461,22,37,3,0,535,476,33,29,3,0,534,281,19,16,0,0,325,260,19,16,0,0,296,160,12,13,0,0,185,200,22,16,0,0,241,20,3,8,0,0,41,25,11,3,0,0,40,37,3,4,3,0,47,3330,206
214021381,0,3,3,9,0,20,70,8,5,6,0,83,45,5,10,4,0,57,36,6,5,0,0,53,35,7,10,0,0,58,60,20,12,0,0,92,59,23,13,4,3,97,85,30,24,0,6,147,116,27,41,3,0,192,58,26,26,6,0,115,75,49,29,0,0,154,58,46,24,0,0,127,123,77,36,5,6,241,27,32,6,0,0,71,73,94,19,8,0,190,13,9,5,4,0,28,939,464,266,40,12,1720,7,0,3,3,0,19,112,4,17,6,0,132,101,3,25,8,0,139,103,10,23,3,0,139,134,6,17,4,3,164,198,15,29,5,3,253,188,17,27,4,0,246,240,27,32,3,0,300,212,33,40,3,0,279,156,29,19,0,0,200,145,21,22,0,0,197,103,17,20,5,0,145,178,39,28,0,0,249,28,16,5,0,0,43,25,36,9,5,0,76,23,5,0,0,0,35,1953,283
214021382,3,3,3,3,0,12,53,0,0,0,0,61,31,5,4,3,0,42,24,0,4,0,0,31,25,4,6,0,0,43,48,14,17,0,0,83,55,17,20,6,0,94,73,24,27,5,0,127,75,45,37,3,0,157,66,31,31,0,0,126,73,45,34,3,0,159,45,30,23,4,0,96,99,57,29,4,0,188,12,13,9,0,0,41,38,48,6,5,3,98,8,5,3,0,0,18,713,346,268,35,15,1371,5,4,5,7,0,24,73,3,8,9,0,91,56,7,19,5,0,82,45,10,21,6,0,81,81,5,23,6,4,121,142,17,36,8,0,191,150,12,27,4,0,200,177,17,40,4,0,242,125,20,32,5,5,189,80,27,12,0,0,116,73,23,21,4,3,123,58,13,12,0,0,83,83,22,23,6,0,128,9,10,4,0,0,18,16,14,0,3,0,34,11,4,0,5,0,18,1185,204
214021383,9,0,0,7,0,16,45,0,4,0,0,54,46,10,6,7,3,70,50,12,16,3,5,81,70,7,19,7,8,109,125,16,31,0,11,184,149,29,36,9,4,228,251,31,45,0,5,338,218,56,68,3,11,353,177,53,66,7,7,307,120,57,65,0,4,245,79,48,36,0,3,168,120,66,57,0,5,257,22,27,7,0,0,54,39,71,27,9,0,154,16,6,6,0,3,32,1531,486,503,54,79,2647,10,0,3,14,0,25,116,0,9,3,4,129,92,6,11,0,3,109,120,12,16,13,4,166,132,7,20,7,0,171,218,11,41,5,4,283,283,20,39,3,0,346,279,25,28,9,4,345,199,25,31,4,10,265,144,22,29,5,0,199,93,16,21,3,6,128,48,9,7,0,0,68,76,32,28,4,4,137,16,11,4,3,0,33,20,30,10,0,0,58,13,0,0,0,4,23,1852,221
