POW_SA2_CODE_2021,Ag_For_Fish_ATSI,Ag_For_Fish_Non_Indig,Ag_For_Fish_Indig_Status_NS,Ag_For_Fish_Tot,Min_ATSI,Min_Non_Indig,Min_Indig_Status_NS,Min_Total,Mnf_ATSI,Mnf_Non_Indig,Mnf_Indig_Status_NS,Mnf_Tot,EGWWS_ATSI,EGWWS_Non_Indig,EGWWS_Indig_Status_NS,EGWWS_Tot,Const_ATSI,Const_Non_Indig,Const_Indig_Status_NS,Const_Tot,WST_ATSI,WST_Non_Indig,WST_Indig_Status_NS,WST_Tot,RetT_ATSI,RetT_Non_Indig,RetT_Indig_Status_NS,RetT_Tot,AcFd_ATSI,AcFd_Non_Indig,AcFd_Indig_Status_NS,AcFd_Tot,TPW_ATSI,TPW_Non_Indig,TPW_Indig_Status_NS,TPW_Tot,IMT_ATSI,IMT_Non_Indig,IMT_Indig_Status_NS,IMT_Tot,FinIns_ATSI,FinIns_Non_Indig,FinIns_Indig_Status_NS,FinIns_Tot,RHRE_ATSI,RHRE_Non_Indig,RHRE_Indig_Status_NS,RHRE_Tot,ProSTS_ATSI,ProSTS_Non_Indig,ProSTS_Indig_Status_NS,ProSTS_Tot,AdSup_ATSI,AdSup_Non_Indig,AdSup_Indig_Status_NS,AdSup_Tot,PubAS_ATSI,PubAS_Non_Indig,PubAS_Indig_Status_NS,PubAS_Tot,EdTrn_ATSI,EdTrn_Non_Indig,EdTrn_Indig_Status_NS,EdTrn_Tot,HltHC_SA_ATSI,HltHC_SA_Non_Indig,HltHC_SA_Indig_Status_NS,HltHC_SA_Tot,ArtsR_ATSI,ArtsR_Non_Indig,ArtsR_Indig_Status_NS,ArtsR_Tot,OthSvs_ATSI,OthSvs_Non_Indig,OthSvs_Indig_Status_NS,OthSvs_Tot,IDNS_ATSI,IDNS_Non_Indig,IDNS_Indig_Status_NS,IDNS_Tot,Tot_ATSI,Tot_Non_Indig,Tot_Indig_Status_NS,Tot_Tot
217011421,4,260,0,262,0,7,0,7,4,190,0,197,0,29,0,33,5,374,0,381,3,185,0,190,14,627,5,643,15,320,3,337,4,140,0,139,0,62,0,63,0,90,0,90,0,46,0,46,0,223,0,225,3,97,0,103,11,405,4,423,8,549,0,556,26,1137,7,1160,0,42,0,41,0,204,0,206,4,199,9,203,91,5193,30,5315
217011422,0,130,0,134,0,6,0,6,16,863,5,881,3,83,0,83,11,374,0,380,0,122,0,124,4,471,0,481,15,369,0,382,6,395,0,401,0,31,0,31,4,45,0,47,0,62,0,63,0,119,0,124,0,117,0,116,4,319,0,327,8,392,4,407,16,896,8,916,0,69,0,65,4,208,0,207,13,182,0,199,107,5241,20,5369
217011423,7,1318,5,1339,0,16,0,16,0,61,0,61,0,7,0,7,0,127,0,136,3,32,0,32,0,65,0,66,6,130,0,138,0,51,0,50,0,5,0,5,0,19,0,19,0,4,0,4,0,42,0,42,0,27,0,27,0,35,0,35,0,126,0,123,0,176,0,176,0,21,0,21,0,37,0,37,0,83,0,83,21,2377,13,2406
217031471,0,109,0,109,0,0,0,0,0,63,0,69,0,15,0,15,0,92,0,92,0,27,0,27,5,205,0,205,5,97,0,97,0,52,0,52,0,12,0,12,0,33,0,33,0,18,0,18,0,54,0,54,0,27,0,27,0,182,0,182,0,201,0,201,4,276,0,283,0,12,0,12,0,57,0,57,0,56,0,56,15,1579,3,1598
217031472,3,240,6,247,0,3,0,3,12,1444,10,1468,0,74,0,71,3,479,7,487,0,150,0,149,17,798,4,816,10,424,0,439,0,242,0,246,0,86,0,86,0,91,0,91,0,50,0,50,0,210,0,213,3,220,0,228,9,412,4,418,0,556,0,561,17,1245,8,1267,0,57,0,55,0,283,0,284,8,256,5,265,93,7326,36,7453
217031473,6,766,9,780,0,24,0,24,0,120,0,123,0,16,0,16,0,106,0,106,0,21,0,21,0,37,0,38,0,71,0,71,0,48,0,54,0,3,0,3,0,9,0,9,0,0,0,0,0,20,0,20,0,14,0,18,0,25,0,25,0,65,0,65,0,35,0,35,0,17,0,19,0,29,0,31,0,86,6,88,12,1518,14,1549
217031474,4,822,8,830,0,5,0,5,3,104,0,106,0,11,0,11,3,118,0,124,0,63,0,60,5,136,4,144,0,61,0,60,0,136,0,140,0,0,0,3,0,0,0,0,0,0,0,0,0,38,0,38,0,29,0,32,0,24,0,25,0,182,0,178,4,368,3,375,0,14,0,14,0,54,0,54,0,95,0,95,20,2273,21,2313
217031475,10,1273,4,1289,0,57,0,58,0,396,0,402,0,69,0,68,0,211,0,207,0,74,0,69,0,184,0,183,0,190,4,192,0,120,0,122,0,3,0,3,0,8,0,8,0,9,0,9,0,71,0,71,0,48,0,51,0,49,0,49,0,166,0,166,0,203,6,203,3,32,0,38,0,58,0,60,0,145,7,147,21,3382,25,3425
217031476,0,162,3,168,0,7,0,7,0,60,0,63,0,8,0,8,5,165,0,171,0,8,0,8,3,121,0,124,0,355,0,354,0,29,0,29,0,8,0,8,0,10,0,10,0,26,0,26,0,55,0,55,0,73,5,71,0,62,0,58,0,108,0,110,3,115,0,120,0,37,0,38,0,16,0,22,3,53,0,57,16,1474,9,1504
217041477,12,1281,11,1305,0,11,0,11,0,55,0,60,0,16,0,18,7,177,0,182,0,46,0,46,0,85,0,85,0,83,0,87,0,73,0,73,0,4,0,4,0,6,0,6,0,0,0,0,0,46,0,45,0,31,0,29,0,49,0,49,0,110,0,110,12,93,0,103,0,24,0,27,0,57,0,57,0,84,5,90,36,2318,19,2372
217041478,3,742,3,752,0,28,0,28,3,291,0,294,0,25,0,25,0,280,0,280,0,66,0,66,9,252,0,255,4,341,0,344,0,127,0,129,0,13,0,13,0,17,0,17,0,28,0,28,0,83,0,87,3,81,0,88,6,235,0,237,0,188,0,188,3,318,0,319,0,30,0,30,0,91,0,91,0,110,0,110,29,3349,4,3381
217041479,0,104,3,110,0,5,0,5,4,134,0,134,0,154,0,152,6,445,7,455,0,103,0,105,13,723,4,743,6,307,0,317,0,151,0,150,0,15,0,15,0,19,0,21,0,32,0,32,0,132,0,141,0,104,0,108,4,158,0,159,7,950,0,959,12,837,3,852,0,107,0,107,3,144,0,148,6,147,0,156,71,4771,26,4866
217041480,4,205,0,205,0,13,0,13,14,1448,8,1472,0,146,0,146,17,798,3,823,4,274,0,278,28,1563,0,1588,15,1156,4,1178,0,392,0,400,0,116,0,116,0,293,0,293,4,157,0,164,4,634,0,640,6,293,0,299,25,788,0,813,11,758,0,763,39,3089,12,3142,4,116,3,122,8,574,4,588,9,435,5,451,187,13252,42,13485
297979799,0,0,0,0,0,60,0,57,0,0,0,0,0,3,0,3,0,16,0,16,0,3,0,3,0,0,0,0,0,5,0,5,3,74,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,10,0,16,4,187,0,194
299999499,39,2851,27,2922,4,292,5,298,33,2680,16,2727,4,1019,3,1029,546,52868,180,53597,14,1820,3,1844,22,3628,19,3674,20,1680,4,1705,39,7811,30,7884,13,1928,5,1949,10,2008,8,2027,7,1016,0,1024,38,8038,20,8098,109,13445,50,13600,65,3621,11,3695,35,4788,13,4840,131,13259,34,13424,15,1843,8,1863,46,4261,18,4323,98,6750,99,6946,1297,135628,552,137478
