POW_SA2_CODE_2021,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20mo_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20mo_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20mo_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20mo_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20mo_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20mo_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20mo_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20mo_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20mo_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20mo_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20mo_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20mo_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20mo_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20mo_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20mo_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20mo_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20mo_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20mo_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20mo_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20mo_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20mo_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20mo_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20mo_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20mo_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20mo_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20mo_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20mo_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20mo_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20mo_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20mo_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
213041577,16,107,15,0,145,28,37,5,0,67,29,60,0,0,89,6,3,0,0,14,8,26,0,0,37,10,24,4,0,33,13,15,0,0,29,11,14,4,0,28,4,5,0,0,12,121,291,22,0,443,14,9,0,0,20,29,12,0,0,36,45,17,0,0,62,33,7,0,0,36,9,4,0,0,9,3,7,0,0,14,13,0,0,0,15,20,6,0,0,25,3,0,0,0,4,177,55,5,0,236,30,119,15,0,164,58,44,4,0,112,71,76,0,0,151,35,14,0,0,49,14,29,0,0,47,17,24,4,0,46,26,12,0,0,38,34,20,4,0,53,11,3,0,0,16,298,351,31,0,678
213041578,10,16,3,0,32,4,4,0,0,12,12,17,0,0,25,0,3,0,0,0,10,7,0,0,14,5,0,0,0,7,10,3,0,0,16,9,4,0,0,8,9,0,0,0,9,67,57,3,0,129,15,5,0,0,20,22,5,0,0,28,34,10,0,0,47,25,0,0,0,25,8,0,0,0,8,5,0,0,0,5,30,0,0,0,31,16,3,0,0,16,5,0,0,0,5,148,21,0,0,173,23,22,3,0,47,26,9,0,0,37,47,33,0,0,76,21,3,0,0,28,14,7,0,0,20,6,0,0,0,14,40,5,0,0,50,22,5,0,0,29,7,0,0,0,7,221,82,3,0,304
213051361,45,168,46,0,264,30,39,11,0,77,50,97,7,0,149,6,4,0,0,13,15,41,9,0,72,13,25,7,0,46,40,15,0,0,50,13,23,0,0,38,6,8,3,0,15,217,414,86,4,725,19,18,0,0,35,51,8,0,0,68,105,39,0,0,139,51,0,0,0,51,23,9,0,0,33,14,6,0,0,24,39,3,0,0,44,42,11,0,0,50,11,3,0,0,11,349,97,5,0,450,60,186,46,0,297,89,46,13,0,147,149,134,6,0,291,58,4,0,0,66,39,49,9,0,105,25,33,5,0,65,77,17,0,0,97,55,29,0,0,84,11,10,3,0,27,566,513,93,4,1177
213051362,16,52,12,0,74,25,49,6,0,76,10,19,0,0,28,3,11,0,0,12,5,12,0,0,21,3,3,3,0,13,17,5,0,0,20,7,9,0,0,14,3,0,0,0,3,89,155,20,0,258,16,8,6,0,32,66,8,0,0,80,46,3,0,0,51,47,0,0,0,52,11,0,0,0,11,3,0,0,0,6,35,0,0,0,36,25,7,0,0,27,9,0,0,0,9,261,31,5,0,297,34,61,11,0,103,92,61,6,0,150,60,20,6,0,83,52,10,5,0,66,16,12,0,0,31,12,7,3,0,17,51,5,0,0,59,23,15,0,0,40,7,0,0,0,7,352,186,23,0,560
213051363,61,266,71,0,400,51,56,8,0,128,46,68,0,0,120,6,7,0,0,10,21,58,12,0,97,13,40,0,0,57,104,68,5,0,172,18,23,3,0,50,5,15,3,0,26,339,599,107,0,1051,22,14,6,0,33,59,9,0,0,64,85,20,0,0,108,42,5,0,0,44,16,5,0,0,22,14,3,0,0,25,90,4,0,0,93,41,12,0,0,60,8,3,0,6,14,375,73,4,4,461,81,283,79,0,435,111,73,9,0,191,133,85,0,0,226,47,12,0,0,63,37,61,12,0,110,27,43,0,0,72,198,69,5,0,272,64,37,6,0,109,18,19,3,6,39,711,680,113,4,1506
213051368,63,165,33,0,253,58,88,5,0,154,37,81,0,0,120,6,14,0,0,25,14,41,8,0,66,11,32,7,0,48,28,10,0,0,44,9,17,0,0,30,7,8,0,0,16,234,450,57,0,752,31,41,0,0,78,96,26,0,0,129,89,24,0,0,117,54,9,0,0,61,10,5,0,0,17,14,4,0,0,13,28,0,0,0,27,31,10,0,0,42,7,0,0,0,3,358,125,3,0,488,94,201,36,0,333,151,116,4,0,282,125,108,0,0,230,62,20,0,0,81,32,45,8,0,87,26,34,4,0,67,56,11,0,0,71,39,29,0,0,66,11,8,0,0,18,594,578,67,0,1240
213051464,44,38,4,0,85,56,36,6,0,91,22,14,0,0,31,7,0,0,0,12,27,11,0,0,45,17,9,0,0,23,10,5,0,0,20,6,4,0,0,12,5,0,0,0,12,193,125,11,0,330,23,4,0,0,26,78,10,0,0,91,38,0,0,0,38,34,0,0,0,34,22,0,0,0,22,15,0,0,0,15,25,0,0,0,27,23,5,0,0,26,4,0,0,0,3,258,26,0,0,284,67,44,4,0,114,129,50,6,0,183,54,16,0,0,73,44,3,0,0,46,50,13,0,0,63,26,6,0,0,40,35,5,0,0,40,29,6,0,0,36,10,0,0,0,16,454,149,14,0,613
213051466,30,35,4,0,65,63,29,0,0,93,8,12,0,0,19,9,5,0,0,17,12,9,0,0,27,7,8,3,0,20,15,3,0,0,13,7,3,0,0,14,4,3,0,0,9,152,118,9,0,271,18,0,0,0,24,73,4,0,0,78,47,5,0,0,45,47,0,0,0,46,10,0,0,0,11,9,0,0,0,9,25,0,0,0,23,22,4,0,0,24,9,0,0,0,9,254,16,0,0,269,50,36,4,0,83,134,36,0,0,164,50,19,0,0,74,54,9,0,0,61,22,18,0,0,35,13,8,3,0,23,37,4,0,0,40,31,12,0,0,39,11,3,0,0,10,400,138,8,0,540
213051467,9,28,4,0,42,13,28,5,0,42,14,21,0,0,39,8,0,0,0,8,4,7,0,0,16,8,3,0,0,9,9,5,0,0,10,8,11,0,0,21,5,4,0,0,3,80,105,8,0,192,11,4,6,0,19,54,12,0,0,66,36,8,0,0,51,29,0,0,0,35,6,0,0,0,6,10,0,0,0,12,25,0,0,0,25,20,3,0,0,29,0,0,0,0,0,203,31,6,0,233,21,28,3,0,56,72,36,5,0,112,53,33,0,0,88,33,0,0,0,38,11,13,0,0,21,17,4,0,0,19,37,5,0,0,38,31,17,0,0,46,0,4,0,0,8,274,135,11,0,424
213051468,24,35,4,0,64,14,12,0,0,33,23,21,0,0,50,0,6,0,0,3,15,11,0,0,22,0,0,0,0,3,16,15,0,0,27,9,9,0,0,21,4,0,0,0,4,105,115,4,4,225,18,4,0,0,21,49,0,0,0,54,76,18,0,0,90,37,0,0,0,37,15,0,0,0,12,8,0,0,0,11,34,0,0,0,34,32,3,0,0,34,7,0,0,0,9,266,27,0,0,297,37,35,4,0,77,66,19,0,0,84,103,42,0,0,145,38,6,0,0,41,26,12,0,0,35,8,5,0,0,15,47,15,0,0,62,38,10,0,0,48,6,0,0,0,9,371,141,4,0,520
213051579,11,6,3,0,16,26,14,0,0,42,12,9,0,0,16,9,0,0,0,6,9,0,0,0,8,0,0,0,0,0,9,0,0,0,7,0,3,0,0,0,5,0,0,0,5,65,33,10,0,106,4,0,0,0,6,24,4,0,0,31,20,5,0,0,23,18,0,0,0,18,3,0,0,0,3,4,0,0,0,4,20,0,0,0,23,13,0,0,0,14,3,0,0,0,3,109,10,0,0,124,11,4,3,0,23,45,19,0,0,70,31,17,0,0,43,28,0,0,0,26,7,7,0,0,13,4,0,0,0,4,27,3,0,0,28,8,3,0,0,16,7,0,0,0,7,173,46,10,0,228
213051580,28,105,17,0,152,62,59,0,0,123,13,26,4,0,45,4,20,0,0,16,5,23,4,0,34,17,26,0,0,49,15,4,0,0,12,10,5,5,0,18,0,6,0,0,7,149,282,32,0,465,19,13,0,0,33,68,13,7,0,83,44,8,0,0,52,38,8,0,0,43,14,5,0,0,17,10,0,0,0,15,16,0,0,0,16,20,4,0,0,23,12,0,0,0,9,237,53,7,0,288,37,125,17,0,182,129,76,9,0,208,60,41,4,0,98,42,25,0,0,64,21,22,4,0,46,26,26,0,0,63,30,4,0,0,30,26,10,5,0,41,10,11,0,0,24,384,336,33,0,751
213051581,15,16,0,0,34,28,12,0,0,40,4,5,0,0,13,3,0,0,0,3,3,5,0,0,10,0,4,0,0,4,10,5,0,0,11,0,0,0,0,0,0,0,0,0,3,68,50,0,0,119,4,3,0,0,6,33,0,0,0,28,13,3,0,0,18,20,0,0,0,23,5,5,0,0,7,10,0,0,0,10,16,0,0,0,16,5,3,0,0,10,3,0,0,0,3,109,9,0,0,128,19,21,0,0,38,58,12,0,0,70,17,11,0,0,34,24,0,0,0,27,6,5,0,0,12,10,4,0,0,10,29,5,0,0,31,7,3,0,0,13,7,0,0,0,8,177,60,0,0,249
213051582,5,14,0,0,17,8,5,0,0,16,18,20,0,0,35,5,0,0,0,5,12,0,0,0,11,4,5,0,0,5,20,4,0,0,23,5,9,0,0,20,0,0,0,0,0,75,49,0,0,130,8,0,0,0,14,10,0,0,0,10,25,10,0,0,31,21,0,0,0,24,3,0,0,0,6,4,0,0,0,4,57,0,0,0,54,7,0,0,0,7,0,0,0,0,0,134,16,0,0,152,10,12,0,0,29,21,5,0,0,26,37,26,0,0,66,25,0,0,0,26,17,3,0,0,20,6,5,0,0,8,75,6,0,0,84,18,9,0,0,25,0,0,0,0,0,213,64,4,0,285
213051583,22,64,9,0,88,55,35,0,0,90,17,18,0,0,33,10,13,0,0,12,9,15,3,0,27,11,10,0,0,25,37,14,0,0,57,9,11,0,0,18,0,4,0,0,6,174,177,13,0,356,28,11,0,0,34,56,4,0,0,58,44,3,0,0,45,66,0,0,0,70,18,3,0,0,16,14,4,0,0,18,99,0,0,0,99,30,0,0,0,34,7,0,0,0,7,354,29,0,0,384,45,70,9,0,120,111,39,0,0,147,58,22,0,0,85,74,11,0,0,84,25,20,3,0,43,26,15,0,0,40,136,14,0,0,155,36,16,0,0,53,9,4,0,0,11,524,205,13,0,737
213051584,6,10,0,0,16,9,7,0,0,19,17,13,0,0,31,4,0,0,0,4,12,3,0,0,10,0,0,0,0,0,18,6,0,0,26,7,7,0,0,10,0,0,0,0,0,72,39,0,0,114,7,0,0,0,5,10,0,0,0,10,16,3,0,0,20,15,0,0,0,15,4,0,0,0,4,5,0,0,0,5,41,0,0,0,41,8,0,0,0,6,3,0,0,0,3,91,7,0,0,100,11,13,0,0,20,24,7,0,0,25,28,18,0,0,51,10,0,0,0,10,12,3,0,0,15,5,0,0,0,5,52,6,0,0,63,9,6,0,0,17,4,0,0,0,4,168,47,0,0,215
213051585,3,9,3,0,19,4,7,0,0,14,9,5,0,0,17,0,0,0,0,0,0,3,0,0,3,3,0,0,0,7,15,0,0,0,21,9,0,0,0,9,7,0,0,0,7,56,33,3,0,94,14,0,0,0,16,18,3,0,0,23,21,4,0,0,26,36,0,0,0,37,0,3,0,0,3,0,0,0,0,4,41,0,0,0,47,6,0,0,0,6,4,0,0,0,4,145,13,0,0,162,20,11,3,0,36,23,15,0,0,38,29,11,0,0,40,33,0,0,0,35,0,0,0,0,9,5,0,0,0,8,58,6,0,0,65,16,0,0,0,19,5,0,0,0,5,204,50,3,0,262
213051586,33,118,43,0,192,25,27,4,0,49,40,55,0,0,92,4,3,0,0,12,58,28,0,0,91,11,10,0,0,20,74,33,3,0,117,14,11,0,0,23,4,11,0,0,14,267,288,53,0,616,15,17,0,0,28,22,4,0,0,23,53,9,0,0,61,24,0,0,0,24,12,0,0,0,14,12,0,0,0,15,111,3,0,0,114,25,5,0,0,30,13,0,0,0,10,287,37,0,0,322,47,128,45,0,225,47,26,4,0,75,96,62,0,0,154,33,3,0,0,38,78,32,0,0,104,22,12,0,0,35,186,37,8,3,232,38,13,0,0,55,16,14,0,0,25,552,326,60,3,931
213051587,11,18,4,0,30,28,20,0,0,43,6,8,0,0,7,6,0,0,0,3,7,6,0,0,9,7,3,0,0,11,21,8,0,0,35,6,5,0,0,8,5,0,0,0,4,89,67,6,0,158,3,3,0,0,5,23,5,0,0,31,13,0,0,0,16,33,3,0,0,31,3,0,0,0,3,7,0,0,0,7,32,5,0,0,36,4,0,0,0,8,5,0,0,0,5,128,11,0,0,140,14,24,4,0,36,54,18,0,0,76,19,10,0,0,26,34,3,0,0,33,10,6,0,0,19,12,3,0,0,17,54,13,0,0,70,10,9,0,0,14,8,0,0,0,4,216,79,6,0,299
213051588,20,21,0,0,45,17,12,0,0,32,13,18,0,0,27,7,0,0,0,12,8,5,0,0,12,4,0,0,0,7,30,10,0,0,39,5,6,0,0,14,0,0,0,0,0,115,73,0,0,183,11,4,0,0,15,41,0,0,0,41,33,9,0,0,44,52,6,0,0,52,12,0,0,0,13,9,0,0,0,9,95,0,0,0,97,19,4,0,0,20,4,0,0,0,5,270,23,0,0,291,33,24,0,0,59,61,12,0,0,71,45,26,0,0,69,62,7,0,0,64,15,3,0,0,22,13,0,0,0,12,128,7,0,0,133,27,10,0,0,33,7,0,0,0,8,384,99,0,0,478
213051589,7,9,0,0,18,10,6,0,0,14,9,5,0,0,10,0,4,0,0,5,5,0,0,0,10,0,0,0,0,0,10,4,0,0,16,0,0,0,0,3,0,0,0,0,4,43,32,0,0,72,8,0,0,0,11,16,4,0,0,10,16,3,0,0,21,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,17,0,0,0,17,0,0,0,0,0,92,6,0,0,102,11,8,0,0,23,21,7,0,0,29,25,6,0,0,32,11,9,0,0,23,8,0,0,0,10,0,0,0,0,0,36,4,0,0,40,20,0,0,0,21,3,0,0,0,6,138,42,0,0,179
213051590,13,23,4,0,32,20,9,3,0,28,9,11,0,0,18,0,5,0,0,9,7,5,0,0,10,4,4,0,0,9,8,4,0,0,12,0,0,0,0,8,0,3,0,0,3,63,62,5,0,122,0,3,0,0,9,29,4,0,0,30,28,4,0,0,32,27,6,0,0,33,13,0,0,0,10,3,3,0,0,9,27,0,0,0,27,8,3,0,0,11,0,4,0,0,3,138,22,0,0,162,15,21,4,0,39,53,8,3,0,63,35,15,0,0,50,34,12,0,0,37,13,6,0,0,23,4,6,0,0,15,35,4,0,0,39,15,8,0,0,14,0,3,0,0,8,199,85,5,0,290
214011370,62,461,91,5,611,27,56,9,0,99,82,186,8,3,278,6,11,3,0,21,24,102,17,0,144,24,51,4,0,83,30,17,3,0,52,19,35,3,0,63,0,18,0,0,24,282,933,143,7,1366,46,52,5,0,106,90,18,3,0,111,213,47,0,0,258,41,7,0,0,49,35,10,0,0,44,16,8,0,0,23,41,5,0,0,48,78,16,0,0,92,10,4,0,0,13,566,162,8,3,741,109,512,96,5,715,111,81,13,0,207,293,230,8,6,535,53,15,3,0,71,61,105,17,0,189,37,60,4,0,102,72,20,3,0,98,101,48,3,0,156,7,20,0,0,35,846,1094,151,11,2103
214011371,42,131,26,0,195,65,144,13,0,227,28,76,3,0,109,9,18,0,0,29,22,32,0,0,50,20,35,9,0,58,10,3,0,0,12,12,13,0,0,24,10,4,0,0,12,197,458,49,0,708,57,43,5,0,105,192,65,5,0,260,125,45,0,0,170,106,7,0,0,116,26,9,0,0,38,21,3,0,0,24,21,0,0,0,21,49,4,0,0,51,8,0,0,0,13,616,184,3,0,807,98,176,29,0,304,258,209,14,0,483,152,117,3,0,276,116,30,0,0,146,42,40,0,0,86,34,39,9,0,75,30,3,0,0,36,60,17,0,0,81,22,4,0,0,26,811,648,50,0,1512
214011372,19,44,4,0,75,17,12,3,0,38,22,30,0,0,51,0,4,0,0,10,11,8,0,0,13,6,0,0,0,9,3,5,0,0,8,7,3,0,0,9,5,0,0,0,5,86,112,16,0,209,22,8,4,0,33,65,7,0,0,78,70,13,0,0,79,48,4,0,0,54,9,0,0,0,9,5,0,0,0,0,15,0,0,0,12,29,9,0,0,32,6,0,0,0,9,276,43,4,0,324,39,59,12,0,111,86,24,3,0,116,92,43,0,0,131,53,6,0,0,63,22,8,0,0,26,7,4,0,0,9,19,3,0,0,24,33,9,0,0,44,6,0,0,0,13,366,157,16,0,534
214011373,44,50,11,0,105,71,22,5,0,101,22,45,0,0,68,3,0,0,0,3,22,22,0,0,43,6,5,0,0,8,7,4,0,0,11,8,3,0,0,10,4,7,0,0,9,186,156,17,0,358,27,10,0,0,39,117,3,0,0,121,87,14,0,0,106,50,0,0,0,50,34,4,0,0,33,8,0,0,0,11,10,0,0,0,10,21,8,0,0,26,4,0,0,0,4,356,40,0,0,398,70,60,11,0,143,188,29,5,0,221,109,54,0,0,172,59,0,0,0,59,49,27,0,0,78,13,3,0,0,17,16,4,0,0,17,24,13,0,0,39,9,7,0,0,12,545,190,14,0,757
214011374,33,60,9,0,96,26,46,3,0,77,58,84,3,0,144,9,4,0,0,16,34,44,0,0,77,13,12,0,0,23,18,9,0,0,27,14,19,0,0,29,4,0,0,0,8,201,271,25,4,494,29,14,0,0,49,106,24,0,0,128,137,22,0,0,153,68,3,0,0,69,47,6,0,0,51,3,3,0,0,6,15,0,0,0,16,53,4,0,0,62,12,0,0,0,12,468,76,0,0,546,59,72,9,0,145,137,68,3,0,210,198,103,3,0,298,82,6,0,0,87,79,51,0,0,131,16,7,0,0,31,29,14,0,0,43,67,21,0,0,91,13,0,0,0,13,668,347,25,4,1045
214011375,47,205,50,0,294,39,49,0,0,86,63,95,3,0,161,8,5,0,0,12,16,51,9,0,75,14,17,3,0,37,20,23,0,0,41,13,23,0,0,31,7,3,0,0,9,229,467,68,0,757,30,14,3,0,51,88,12,0,0,104,149,40,0,0,188,56,13,0,0,63,19,3,0,0,18,12,0,0,0,17,21,0,0,0,21,42,6,0,0,46,7,6,0,0,8,414,88,7,0,510,73,220,49,0,343,126,65,3,0,193,214,131,3,0,345,64,14,0,0,76,37,53,9,0,98,26,23,3,0,51,38,23,0,0,63,53,25,0,0,80,12,3,0,0,18,643,548,68,0,1269
214011376,32,28,5,0,62,31,15,0,0,50,28,10,3,0,40,0,0,0,0,0,13,9,3,0,21,11,0,0,0,11,0,0,0,0,5,10,10,0,0,16,4,0,0,0,5,129,78,13,0,213,13,4,0,0,19,54,10,0,0,60,63,0,0,0,63,32,0,0,0,28,21,0,0,0,24,8,0,0,0,8,15,0,0,0,12,25,0,0,0,28,0,0,0,0,0,224,21,0,0,243,44,35,5,0,82,83,24,0,0,109,84,15,3,0,101,32,0,0,0,31,33,8,3,0,47,22,3,0,0,23,17,5,0,0,20,30,9,0,0,43,3,0,0,0,5,350,100,13,0,462
214021377,36,112,16,0,159,35,39,0,0,77,23,46,0,0,69,3,5,0,0,9,20,39,5,0,64,8,13,0,0,20,11,4,0,0,14,11,13,0,0,20,8,0,0,0,9,152,265,23,0,444,42,21,5,0,60,73,3,0,3,84,87,29,0,0,113,35,4,0,0,39,23,3,0,0,24,10,3,0,0,19,5,0,0,0,5,28,4,0,5,37,10,0,0,0,6,311,69,5,10,396,73,128,19,0,218,115,45,4,3,164,109,71,0,0,183,39,9,0,0,52,39,48,5,0,90,24,19,0,0,42,18,4,0,0,26,42,18,0,5,63,13,0,0,0,12,464,341,29,9,844
214021378,51,98,21,0,171,37,27,4,0,71,29,37,0,0,62,0,8,0,0,6,12,18,0,0,34,10,5,3,0,21,4,0,0,0,3,7,9,0,0,18,8,4,0,0,16,160,195,36,0,396,72,15,0,0,92,91,9,0,0,102,96,26,0,4,127,18,0,0,0,17,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,29,4,0,0,33,5,0,0,0,8,331,61,0,11,396,126,112,21,5,264,131,36,4,0,174,128,56,0,4,187,17,7,0,0,23,29,15,0,0,43,15,5,4,0,26,4,0,0,0,7,36,15,0,0,57,13,3,0,0,19,493,255,31,11,792
214021379,38,140,26,5,213,59,44,8,0,104,61,74,0,0,135,4,14,0,0,21,21,58,3,0,82,9,18,0,0,33,4,11,0,0,18,9,13,0,0,26,8,5,0,0,13,217,376,40,6,639,50,22,0,0,78,128,13,0,0,143,150,35,0,0,191,67,9,0,0,75,29,7,0,0,33,14,5,0,0,26,18,0,0,0,26,57,9,0,0,64,12,4,0,0,16,529,106,4,0,639,91,166,26,5,281,183,57,5,0,247,211,113,0,0,326,73,20,4,0,99,47,64,3,0,118,30,24,0,0,57,28,14,0,0,48,65,20,0,0,86,18,12,0,0,28,744,482,48,8,1282
214021381,86,96,8,0,192,148,106,12,0,267,41,52,0,0,95,14,7,0,0,20,31,46,0,0,79,29,25,0,4,53,0,0,0,0,5,13,11,0,0,23,6,4,0,0,13,367,349,21,4,746,41,17,0,0,63,193,26,0,0,223,111,12,0,0,123,63,0,0,0,65,37,10,0,0,40,24,5,0,0,24,11,3,0,0,13,15,0,0,0,23,10,0,0,0,10,503,71,4,4,587,127,115,8,0,253,344,130,15,0,490,154,69,0,0,220,74,8,0,0,86,62,56,0,0,116,58,26,5,4,84,15,4,0,0,14,31,18,0,0,48,20,4,0,0,18,876,425,31,3,1334
214021382,67,90,12,0,171,85,56,0,0,141,47,48,0,0,94,12,9,0,0,18,31,29,0,0,62,19,17,0,0,36,6,5,0,0,8,8,4,0,0,9,8,0,0,0,10,277,264,14,0,550,48,15,3,0,59,165,12,0,0,178,112,19,0,0,136,69,3,0,0,68,32,6,0,0,35,9,0,0,0,9,0,0,0,0,5,39,9,0,0,46,8,3,0,0,12,474,63,0,0,540,108,105,12,0,230,241,70,5,0,315,160,72,0,0,232,79,6,0,0,83,58,39,0,0,94,35,17,0,0,47,9,7,0,0,16,43,7,0,0,53,15,4,0,0,23,753,326,15,0,1091
214021383,66,141,23,5,232,95,59,5,0,159,61,68,0,0,131,8,8,0,0,15,31,35,5,0,64,25,32,0,0,62,0,6,0,0,6,14,10,0,0,30,4,8,0,0,11,306,361,38,9,713,67,35,3,0,107,167,22,0,0,195,221,47,0,0,277,41,3,0,0,46,29,9,0,0,43,25,3,0,3,26,12,0,0,0,12,52,9,0,0,64,20,0,0,0,20,631,135,0,9,783,140,171,26,5,335,260,80,5,0,350,277,120,0,7,409,46,10,0,0,64,62,41,5,0,108,52,33,0,3,88,12,6,0,0,17,70,22,0,6,97,19,11,0,0,32,939,496,37,20,1494
214021384,38,165,11,0,215,40,43,3,0,92,32,70,0,0,105,8,10,0,0,12,14,40,0,0,63,12,22,0,5,36,15,6,0,0,17,4,14,0,0,19,5,3,0,0,6,162,384,20,9,573,37,34,0,0,75,123,15,0,4,142,133,32,0,4,167,46,8,0,0,56,28,4,0,0,34,12,6,0,0,13,18,5,0,0,24,31,9,0,0,47,12,0,0,0,15,442,113,0,9,571,77,201,9,0,292,164,63,9,4,234,162,104,0,5,270,56,16,0,0,69,44,51,0,0,95,25,27,0,5,50,27,10,0,0,37,37,26,0,0,67,11,8,0,0,15,608,495,17,18,1139
214021385,81,180,25,0,279,46,50,3,0,95,68,124,6,0,196,5,11,3,0,20,21,55,3,0,85,18,19,4,0,40,19,20,0,0,44,11,33,4,0,46,5,13,0,0,17,281,503,38,0,827,66,32,0,0,100,109,10,0,0,119,179,51,0,0,235,87,10,0,0,98,21,7,0,0,32,12,3,0,0,13,24,0,0,0,22,63,10,0,0,76,9,0,0,0,9,571,130,3,0,702,142,216,27,0,387,155,55,4,0,215,246,180,5,0,426,93,20,3,0,116,42,66,3,0,110,30,22,4,0,59,42,23,0,0,66,75,40,4,0,123,15,11,0,0,24,849,637,45,0,1533
