POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
210011226,105,366,190,135,648,747,199,365,49,2813,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,9,33,30,12,42,13,3,17,0,151,0,0,0,0,0,0,0,0,0,0,6,21,21,8,19,25,0,5,0,101,0,8,6,0,9,4,0,0,0,27,96,299,133,57,79,36,3,12,3,718,28,82,35,11,11,5,4,0,0,174,8,8,8,5,14,9,3,4,0,59,6,10,0,0,4,0,0,0,0,20,3,5,6,5,15,7,3,0,0,50,4,10,10,0,9,3,3,4,0,31,5,13,10,5,13,11,0,3,0,54,7,13,10,10,14,6,0,0,0,59,4,3,11,9,17,12,4,7,0,69,13,44,53,22,22,28,10,19,3,206,10,39,34,33,36,22,0,6,3,177,4,12,5,0,0,0,0,0,0,32,17,33,25,12,19,9,3,0,3,126
210011227,160,226,188,148,947,883,309,430,85,3382,0,0,0,0,4,4,0,3,0,14,0,0,0,0,0,0,0,0,0,0,4,9,5,8,30,37,4,10,0,113,0,5,0,0,14,8,0,0,0,22,4,0,5,0,13,8,5,4,0,42,8,30,13,13,25,10,10,0,0,116,89,186,112,47,133,38,10,12,0,634,16,33,18,3,6,6,3,0,0,89,19,24,18,21,77,89,13,23,3,294,0,0,0,0,5,0,0,5,0,6,3,5,3,4,25,19,5,9,0,71,0,0,0,0,9,3,0,0,0,11,0,6,11,5,39,19,11,8,0,103,4,15,10,11,18,5,0,5,0,66,27,30,47,35,230,80,37,26,6,521,0,3,0,0,3,3,0,0,0,21,9,15,30,21,13,12,10,10,4,128,3,15,3,5,5,0,0,0,0,43,6,7,7,6,12,6,0,5,0,42
210011228,331,767,799,596,3305,3980,1047,2151,242,13228,0,0,5,0,4,4,5,0,0,26,0,0,0,0,0,0,0,0,0,0,25,109,111,75,252,167,31,35,4,801,0,0,8,0,16,15,0,6,0,38,22,75,74,59,153,176,27,48,0,631,19,27,57,34,145,127,25,38,0,476,17,80,59,53,82,44,17,13,3,373,26,95,43,18,34,29,5,6,0,261,38,64,105,65,240,160,49,41,11,769,0,11,12,8,40,26,11,9,0,127,0,6,10,3,14,13,4,5,0,56,0,13,11,8,35,23,9,12,0,121,5,17,24,16,51,37,6,16,0,173,20,86,66,33,65,50,6,9,3,336,8,18,21,18,47,29,3,13,0,163,36,64,78,38,93,62,33,51,5,456,9,53,69,35,93,40,10,19,6,333,12,21,3,0,7,0,0,0,0,52,19,29,38,13,33,21,4,9,4,159
210011230,44,152,95,65,187,283,82,159,24,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,8,3,7,0,0,36,0,0,0,0,0,0,0,0,0,0,0,14,5,6,3,16,0,4,0,44,0,8,0,4,3,0,0,0,0,17,12,50,26,10,28,14,3,0,0,144,12,53,10,3,4,13,0,8,0,110,0,3,5,0,0,9,0,0,0,17,0,3,0,0,0,3,0,0,0,9,0,6,11,8,6,25,3,5,0,63,0,5,0,0,4,0,0,0,0,9,0,20,16,6,7,12,0,3,0,71,0,10,12,0,3,5,3,0,0,39,0,0,5,3,4,4,0,0,0,22,24,66,65,32,54,48,23,53,3,372,15,44,61,37,56,48,9,15,0,300,6,3,0,0,0,3,0,0,0,14,12,18,16,7,6,13,0,0,0,68
210011231,23,97,59,48,99,140,45,102,15,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,3,0,0,28,0,0,0,0,0,0,0,0,0,3,4,11,4,4,8,8,0,0,0,33,0,0,6,0,0,0,0,0,0,6,4,19,10,6,9,5,5,4,0,67,4,32,15,0,4,6,0,3,0,63,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,7,3,0,3,11,5,0,0,26,0,0,0,0,4,3,0,0,0,8,7,19,15,13,0,17,0,3,0,77,0,7,3,0,0,0,0,0,0,18,0,13,9,9,8,0,0,3,0,39,19,48,57,35,59,41,17,32,0,315,4,32,14,13,5,8,0,0,0,76,0,6,0,0,0,0,0,0,0,5,11,22,3,3,8,4,0,0,0,47
210011533,31,111,99,41,97,133,33,88,17,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,3,11,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,0,5,0,32,22,6,4,4,0,0,0,82,6,35,5,0,6,8,0,0,0,63,0,4,8,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,5,4,0,3,0,5,3,0,0,3,21,0,0,0,0,0,0,0,0,0,4,5,6,10,0,8,15,0,4,0,50,0,12,28,11,5,4,0,5,0,72,0,4,6,0,6,9,0,10,0,35,7,26,33,9,17,7,5,8,0,120,9,72,89,67,67,28,8,15,7,366,0,0,0,0,0,0,0,0,0,0,3,20,5,5,4,5,0,0,0,35
210011534,41,130,103,75,166,200,64,160,24,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,4,0,0,3,0,22,0,0,0,0,0,0,0,0,0,4,0,9,4,8,0,9,0,0,0,28,0,3,0,0,4,4,0,0,0,11,3,43,29,21,21,9,5,5,5,142,8,19,19,6,8,4,0,3,0,65,0,5,3,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,6,10,5,0,0,0,25,3,9,8,8,5,8,10,0,0,39,3,17,4,3,11,9,8,6,0,59,0,19,11,4,10,4,0,0,0,64,0,9,14,4,10,5,0,0,0,34,21,67,58,21,51,65,22,49,5,352,25,97,112,80,78,53,3,19,6,469,5,0,0,0,0,0,0,0,0,14,6,15,16,4,12,0,5,0,0,61
210021232,67,290,141,116,322,502,153,291,33,1922,0,5,3,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,34,5,6,6,8,5,0,0,64,0,0,0,0,0,3,0,0,0,4,4,24,18,10,17,22,4,7,0,105,0,3,0,3,6,0,0,0,0,14,16,124,59,27,29,24,4,11,3,295,25,121,36,7,16,15,6,5,6,226,9,3,8,3,3,6,0,0,0,32,4,5,0,0,8,3,0,0,0,19,7,7,35,13,53,34,0,0,0,153,4,9,9,0,8,8,0,5,0,42,6,33,25,20,32,27,8,11,3,159,9,22,7,3,7,3,4,0,0,51,6,17,23,10,21,30,3,10,0,126,20,101,78,49,59,50,26,44,11,430,34,109,141,90,87,46,17,19,7,548,6,21,9,10,0,3,0,5,0,50,15,35,39,9,15,11,0,7,0,127
210021233,24,52,24,27,59,95,32,72,8,398,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,7,0,6,0,3,0,0,0,20,13,19,4,0,10,0,0,0,0,47,0,0,0,0,0,0,0,0,0,5,0,4,5,0,6,9,0,0,0,27,0,0,0,0,0,0,0,3,0,15,3,5,0,0,0,0,0,0,0,6,0,6,10,4,3,0,5,3,0,27,0,7,0,0,0,4,0,0,0,19,3,11,5,0,6,5,0,0,0,27,5,21,20,13,19,22,9,17,0,127,5,12,5,4,4,4,0,0,0,35,0,8,0,3,6,0,0,0,0,17,0,6,6,0,0,0,0,0,0,14
210021234,13,53,30,19,61,98,19,66,3,368,0,4,0,0,3,4,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,12,4,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,10,3,3,4,5,0,0,0,31,0,0,0,0,0,0,0,0,0,4,5,46,19,7,5,6,4,3,0,100,3,20,9,0,0,6,0,4,0,35,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,10,4,0,5,0,0,0,30,0,8,5,0,0,0,0,0,0,13,0,4,3,0,4,3,0,0,0,20,3,18,13,12,14,4,4,4,3,81,0,8,8,8,17,5,0,0,0,58,0,0,0,0,0,0,0,0,0,6,4,3,0,3,0,0,0,3,0,19
210021235,55,138,102,55,177,265,77,222,39,1138,5,24,24,14,15,22,0,17,3,123,0,0,0,0,0,0,0,0,0,0,0,16,16,0,9,4,0,7,0,50,0,0,0,0,0,3,0,0,0,6,7,13,10,5,6,9,0,0,0,55,0,5,0,3,0,7,0,0,4,15,8,52,32,9,8,5,3,3,0,128,15,42,11,9,9,7,3,4,0,94,0,11,7,4,6,4,0,7,0,42,0,0,3,3,0,3,0,0,0,16,3,5,5,7,3,4,0,4,0,29,0,3,3,0,5,3,0,0,0,19,8,17,13,9,4,7,3,15,0,74,5,18,9,3,5,0,3,0,0,48,0,7,15,4,6,6,4,4,0,45,3,42,29,19,15,11,8,18,0,157,10,27,28,12,23,26,8,10,0,132,0,4,10,8,9,5,0,4,0,39,14,15,8,7,7,6,4,0,0,57
210031236,104,364,303,204,756,891,250,476,75,3414,0,3,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,48,39,32,64,52,7,22,0,273,0,3,0,0,0,0,0,0,0,8,6,9,15,12,12,22,0,3,0,81,4,14,18,6,31,27,6,3,0,111,22,113,82,30,71,40,3,16,8,386,10,38,21,4,8,13,0,3,0,98,0,9,8,0,9,6,0,0,0,35,3,6,0,0,0,0,0,6,0,20,0,0,7,0,0,3,4,0,0,15,0,8,3,0,10,0,0,0,0,17,3,17,19,3,12,20,6,6,0,94,0,12,8,6,9,3,0,0,0,41,0,4,5,5,12,9,3,0,0,36,13,47,24,16,30,34,8,19,0,189,5,58,71,45,60,24,10,18,0,306,14,15,10,9,9,3,0,6,0,64,7,13,16,6,30,12,5,4,0,97
210031237,52,187,155,83,274,282,69,144,40,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,17,7,32,20,5,9,3,106,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,0,10,0,7,0,0,5,3,0,0,0,12,5,27,14,11,12,4,0,4,3,86,4,36,11,0,3,0,0,6,0,74,0,0,3,4,5,4,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,5,3,0,4,4,0,4,0,22,0,0,3,0,0,0,0,0,0,3,0,7,9,0,5,18,5,0,0,49,0,11,8,3,5,4,4,4,0,38,4,0,4,0,4,4,0,0,0,19,16,49,82,45,66,51,17,27,0,359,15,50,60,43,57,22,8,13,4,274,7,16,4,0,5,0,0,0,0,28,3,4,9,6,13,0,0,0,3,47
210031439,4,9,11,0,21,21,7,16,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,12,0,5,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,3,8,10,0,0,0,0,0,0,28,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,8
210031440,32,76,59,36,220,213,42,73,12,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,31,22,5,11,3,0,5,0,79,0,5,9,0,4,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,7,0,5,0,18,0,8,4,0,0,0,0,0,0,11,8,6,20,11,21,48,11,14,3,145,4,22,25,13,17,6,0,5,0,99,3,13,9,7,30,5,0,3,0,66,0,0,0,0,0,0,0,0,0,6,7,8,15,0,18,13,3,4,0,72
210031535,26,116,126,77,184,215,57,118,25,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,10,6,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,8,4,7,4,10,0,6,0,40,0,0,4,0,0,0,0,0,0,7,0,4,8,4,0,0,0,0,0,17,8,11,12,8,9,0,0,0,0,50,0,8,3,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,7,3,9,6,8,11,4,0,0,0,32,0,11,3,0,9,3,0,0,0,23,0,0,5,6,9,3,0,0,0,23,25,74,99,63,111,76,14,28,7,492,26,72,104,69,113,43,7,21,6,449,0,3,0,3,0,0,0,0,0,8,7,6,4,4,6,4,0,0,0,33
210031536,25,100,69,49,125,131,32,72,10,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,7,43,27,8,15,12,3,6,3,129,4,6,6,3,5,5,0,7,0,28,0,3,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,12,0,0,6,3,8,9,0,0,0,40,6,12,16,8,30,11,3,9,0,89,0,4,0,0,7,3,0,0,0,19,0,11,3,0,7,0,0,0,0,22,0,27,24,15,11,20,11,14,0,129,28,54,73,54,77,28,4,21,3,340,0,0,4,0,0,0,0,0,0,3,9,0,3,7,0,0,0,4,0,33
210031537,16,78,46,23,62,79,24,57,4,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,15,3,50,11,6,5,3,0,6,0,85,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,5,5,0,7,8,0,0,0,27,0,0,6,0,4,0,0,0,0,6,0,3,0,0,3,0,0,0,0,7,4,22,19,17,11,11,4,13,0,99,12,16,28,23,29,18,3,14,0,148,3,4,5,0,0,5,0,0,0,17,0,10,4,0,3,0,0,0,0,16
210031538,35,130,105,71,166,274,60,150,14,1015,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,11,0,3,7,0,4,0,0,34,0,0,0,0,0,0,0,0,0,3,0,7,3,3,0,14,0,0,0,28,0,0,6,4,0,8,0,0,0,23,4,13,7,4,3,16,3,5,0,49,12,39,23,11,12,13,7,0,0,107,0,0,0,0,5,0,0,0,0,9,0,0,0,0,5,0,0,3,0,9,0,7,6,3,8,6,0,0,0,38,0,4,0,0,8,3,0,0,0,21,6,16,16,6,16,12,0,8,0,80,0,10,15,4,4,3,0,0,0,39,0,3,0,3,8,7,3,0,0,28,26,85,67,39,61,32,32,42,5,380,26,62,97,55,107,30,9,11,0,403,5,14,3,0,4,3,3,0,0,32,14,17,7,4,12,3,0,0,0,60
210041240,35,103,86,57,142,248,67,151,13,911,0,8,4,0,4,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,13,12,10,7,6,0,0,0,51,0,4,0,0,5,0,0,0,0,11,0,4,11,0,5,7,0,0,0,34,5,20,0,0,6,0,0,0,0,36,0,7,4,0,4,0,0,0,0,24,0,0,3,0,0,0,0,0,0,8,0,0,3,0,6,7,0,0,0,24,4,0,0,0,0,0,0,0,0,9,7,22,16,8,8,9,0,4,0,68,9,14,9,5,4,3,0,0,0,44,7,3,16,6,8,3,3,6,0,43,28,51,55,50,80,62,44,70,0,443,17,46,60,38,46,26,4,7,0,255,4,7,0,0,0,0,0,0,0,11,3,13,3,0,0,6,0,0,0,34
210041539,11,27,22,9,51,61,13,36,8,231,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,3,0,0,0,28,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,7,7,0,0,7,0,0,0,0,28,0,6,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,5,0,0,0,0,20,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,9,7,9,7,5,7,12,4,7,0,45,0,4,11,8,0,0,0,0,0,27,0,0,4,9,3,4,0,0,0,16,6,0,4,0,0,0,0,0,0,12
210041540,133,478,279,169,551,679,210,377,44,2917,3,3,4,9,9,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,4,29,17,3,10,7,6,3,0,88,0,4,13,19,41,42,10,11,0,140,3,21,15,14,11,28,3,10,6,111,0,3,0,3,7,3,0,0,0,13,74,290,193,81,106,61,14,18,6,830,40,241,77,22,30,26,6,8,0,450,6,17,9,3,16,12,0,0,0,60,5,5,0,0,0,0,0,0,0,14,5,6,12,7,15,17,0,5,3,73,4,5,8,0,25,15,6,3,0,64,5,29,20,8,33,22,5,8,0,142,7,15,14,9,12,4,0,0,3,64,3,25,21,12,26,5,4,6,0,94,22,99,66,55,78,34,21,21,5,408,36,125,180,122,155,100,26,25,8,776,11,14,6,0,3,4,0,4,0,37,29,47,42,16,30,9,3,7,3,177
210041541,25,47,33,28,74,103,21,73,20,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,4,7,3,8,0,0,4,0,20,0,3,0,0,0,0,0,0,0,8,0,0,3,0,4,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,9,0,4,7,4,0,0,40,0,4,8,0,4,0,0,6,0,24,0,8,3,3,9,0,0,0,0,20,16,25,62,41,59,34,16,33,0,289,6,12,15,18,30,9,3,5,0,95,7,4,0,0,0,0,0,0,0,11,7,11,3,0,3,4,0,3,6,44
210051242,191,578,477,375,1800,1713,464,654,162,6411,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,35,56,127,85,378,242,46,67,14,1054,0,0,0,0,7,4,0,0,0,11,0,12,5,8,10,17,0,6,0,57,4,11,17,13,31,28,4,4,0,115,61,213,108,66,97,40,9,10,5,615,16,106,34,12,17,13,0,0,0,207,3,10,16,5,22,15,8,3,0,88,7,13,6,0,3,0,0,0,0,39,4,6,8,4,12,7,0,4,0,49,4,3,0,0,11,0,0,3,0,22,3,12,11,5,47,19,6,4,0,112,12,38,32,11,42,32,3,6,0,178,67,74,122,65,251,183,41,64,4,875,46,156,171,151,286,173,67,93,10,1151,87,181,251,228,307,275,32,52,10,1422,0,14,0,3,3,3,0,0,0,28,18,24,40,26,50,13,4,4,0,178
210051243,438,1125,1213,814,5324,5472,1726,2886,392,19384,0,6,3,0,13,12,0,0,0,44,0,0,3,4,3,7,0,0,0,16,58,199,280,197,595,432,96,141,16,2020,0,5,13,11,13,22,6,5,0,78,13,60,63,57,107,133,26,30,5,492,13,46,60,45,173,105,15,27,3,486,42,226,122,74,126,63,11,17,4,683,25,162,71,17,40,18,5,13,8,350,9,33,43,23,84,50,17,18,0,280,0,3,4,0,7,3,4,0,0,25,0,3,4,0,0,0,0,0,0,9,7,9,4,0,14,12,3,0,0,48,4,17,12,10,25,22,6,5,0,99,11,65,41,15,51,19,4,4,3,207,3,5,16,7,27,14,0,5,0,75,27,90,109,77,174,115,28,54,9,681,29,114,76,71,84,50,14,31,14,483,0,12,9,4,0,0,5,0,0,31,4,35,20,21,44,34,3,3,3,172
210051245,98,253,226,130,429,460,129,239,56,2022,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,3,12,0,5,0,0,3,32,0,0,0,0,0,0,0,0,0,4,0,16,3,4,8,7,3,3,5,59,0,5,0,0,4,4,0,0,0,17,12,82,49,18,26,14,3,4,0,216,25,117,45,17,13,7,0,10,3,248,4,28,42,16,54,47,4,24,0,212,0,0,0,6,0,0,0,0,0,5,0,4,0,0,5,3,0,0,0,20,0,0,7,3,6,9,0,5,0,34,0,12,3,3,6,15,6,5,0,51,6,16,24,11,16,6,0,3,0,79,17,18,23,15,67,47,17,19,0,222,34,63,67,36,74,56,23,48,0,393,23,72,84,47,106,34,12,20,3,411,0,8,3,4,0,0,0,0,0,20,9,24,14,7,5,6,4,0,4,72
210051246,41,194,140,97,240,361,96,224,45,1437,0,7,4,3,0,0,0,3,0,23,0,0,0,0,3,0,0,3,0,10,0,4,7,0,0,0,0,0,0,15,0,0,4,4,3,0,0,4,0,12,0,17,21,7,6,11,3,14,3,76,0,0,6,0,0,3,0,0,0,16,12,60,18,18,13,12,0,7,0,145,4,24,10,0,0,3,0,4,0,44,0,7,5,0,9,4,0,5,0,28,0,0,0,0,0,0,0,0,0,3,0,3,5,0,9,11,0,0,0,31,0,7,3,3,0,5,0,0,0,9,0,27,22,15,9,16,0,4,0,94,0,18,10,9,11,5,0,0,0,48,3,3,12,13,20,11,0,3,0,73,25,57,70,48,95,70,34,71,6,477,7,47,36,22,64,23,5,7,0,209,0,3,0,0,6,0,0,0,0,9,4,26,16,3,4,6,0,0,0,57
210051247,21,77,71,35,60,70,9,37,27,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,11,10,3,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,4,0,0,0,10,0,8,4,0,0,0,0,0,0,17,0,3,10,0,0,0,0,0,0,8,0,0,9,0,4,3,0,0,0,15,5,32,39,26,30,12,6,21,5,160,7,29,29,20,44,16,5,7,3,152,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9
