POW_SA2_CODE_2021,Tot_800_999_H_0,Tot_800_999_H_1_19,Tot_800_999_H_20_29,Tot_800_999_H_30_34,Tot_800_999_H_35_39,Tot_800_999_H_40_44,Tot_800_999_H_45_49,Tot_800_999_H_50ov,Tot_800_999_H_NS,Tot_800_999_H_Tot,Tot_1000_1249_H_0,Tot_1000_1249_H_1_19,Tot_1000_1249_H_20_29,Tot_1000_1249_H_30_34,Tot_1000_1249_H_35_39,Tot_1000_1249_H_40_44,Tot_1000_1249_H_45_49,Tot_1000_1249_H_50ov,Tot_1000_1249_H_NS,Tot_1000_1249_H_Tot,Tot_1250_1499_H_0,Tot_1250_1499_H_1_19,Tot_1250_1499_H_20_29,Tot_1250_1499_H_30_34,Tot_1250_1499_H_35_39,Tot_1250_1499_H_40_44,Tot_1250_1499_H_45_49,Tot_1250_1499_H_50ov,Tot_1250_1499_H_NS,Tot_1250_1499_H_Tot,Tot_1500_1749_H_0,Tot_1500_1749_H_1_19,Tot_1500_1749_H_20_29,Tot_1500_1749_H_30_34,Tot_1500_1749_H_35_39,Tot_1500_1749_H_40_44,Tot_1500_1749_H_45_49,Tot_1500_1749_H_50ov,Tot_1500_1749_H_NS,Tot_1500_1749_H_Tot,Tot_1750_1999_H_0,Tot_1750_1999_H_1_19,Tot_1750_1999_H_20_29,Tot_1750_1999_H_30_34,Tot_1750_1999_H_35_39,Tot_1750_1999_H_40_44,Tot_1750_1999_H_45_49,Tot_1750_1999_H_50ov,Tot_1750_1999_H_NS,Tot_1750_1999_H_Tot,Tot_2000_2999_H_0,Tot_2000_2999_H_1_19,Tot_2000_2999_H_20_29,Tot_2000_2999_H_30_34,Tot_2000_2999_H_35_39,Tot_2000_2999_H_40_44,Tot_2000_2999_H_45_49,Tot_2000_2999_H_50ov,Tot_2000_2999_H_NS,Tot_2000_2999_H_Tot,Tot_3000_3499_H_0,Tot_3000_3499_H_1_19,Tot_3000_3499_H_20_29,Tot_3000_3499_H_30_34,Tot_3000_3499_H_35_39,Tot_3000_3499_H_40_44,Tot_3000_3499_H_45_49,Tot_3000_3499_H_50ov,Tot_3000_3499_H_NS,Tot_3000_3499_H_Tot,Tot_3500mo_H_0,Tot_3500mo_H_1_19,Tot_3500mo_H_20_29,Tot_3500mo_H_30_34,Tot_3500mo_H_35_39,Tot_3500mo_H_40_44,Tot_3500mo_H_45_49,Tot_3500mo_H_50ov,Tot_3500mo_H_NS,Tot_3500mo_H_Tot,Tot_PINS_H_0,Tot_PINS_H_1_19,Tot_PINS_H_20_29,Tot_PINS_H_30_34,Tot_PINS_H_35_39,Tot_PINS_H_40_44,Tot_PINS_H_45_49,Tot_PINS_H_50ov,Tot_PINS_H_NS,Tot_PINS_H_Tot,Tot_Tot_H_0,Tot_Tot_H_1_19,Tot_Tot_H_20_29,Tot_Tot_H_30_34,Tot_Tot_H_35_39,Tot_Tot_H_40_44,Tot_Tot_H_45_49,Tot_Tot_H_50ov,Tot_Tot_H_NS,Tot_Tot_H_Tot
210051442,3,13,39,28,67,41,0,10,3,211,6,8,31,24,72,30,6,12,9,194,9,6,12,16,37,43,14,22,3,162,9,5,11,8,43,49,15,22,0,165,4,3,4,6,19,25,6,8,0,76,8,0,4,4,31,28,19,30,0,119,0,0,0,0,0,3,0,5,0,19,0,0,0,3,0,5,0,0,0,12,4,0,3,0,3,5,0,0,6,19,71,315,284,148,340,260,75,120,47,1656
210051443,22,41,80,82,222,162,20,28,21,675,20,42,48,44,227,247,39,51,22,738,13,15,25,32,169,182,57,67,12,575,16,15,23,23,131,172,44,85,5,510,7,15,20,7,78,116,44,49,3,334,28,0,15,12,119,198,69,124,10,568,0,0,0,5,5,19,10,33,0,85,6,7,6,8,13,27,11,49,0,115,5,8,3,4,8,8,5,5,31,68,201,476,544,313,1140,1252,325,524,128,4897
210051445,13,40,68,40,124,91,12,28,11,422,16,23,29,28,129,93,31,47,13,411,8,10,14,20,81,56,26,40,7,252,11,9,9,11,56,80,17,46,3,236,0,0,3,0,37,46,10,25,0,124,3,5,5,11,45,58,22,61,3,206,0,0,4,0,8,3,5,12,0,29,0,0,0,0,0,9,0,23,0,45,0,0,0,0,4,3,0,0,11,23,97,372,391,188,571,516,140,293,73,2642
210051542,7,13,11,14,24,12,0,0,0,76,6,12,5,11,27,23,4,12,0,92,0,0,4,3,19,28,4,5,0,64,0,0,0,3,4,11,4,3,0,32,5,0,0,0,3,5,0,7,0,20,0,0,0,0,5,17,3,10,0,44,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,3,10,30,81,96,54,119,111,17,53,10,560
210051543,27,41,54,36,147,33,8,4,13,364,13,19,42,39,140,69,16,17,9,349,6,16,9,18,65,47,16,15,10,194,6,0,9,7,37,52,11,18,3,143,3,0,0,4,24,19,0,12,0,70,0,0,0,8,16,42,13,21,0,102,0,0,0,0,10,7,0,0,0,25,0,0,0,0,5,14,6,13,0,48,5,3,0,0,4,5,0,0,14,35,173,823,490,247,551,322,82,122,80,2892
210051544,33,66,119,150,544,306,70,67,33,1389,39,50,85,97,587,446,115,118,20,1570,25,20,40,48,314,330,109,156,13,1051,10,21,22,29,202,241,86,138,23,770,8,9,11,10,87,113,53,126,6,414,10,8,10,7,81,145,77,205,6,550,0,0,0,0,18,24,9,43,3,108,5,0,5,6,15,26,18,65,6,141,0,5,0,7,18,17,7,14,44,117,200,920,816,547,2157,1821,567,972,213,8221
210051545,6,17,23,20,32,10,3,0,3,122,5,17,25,15,30,26,4,6,5,137,0,3,8,4,23,16,8,7,3,62,0,9,4,8,10,19,10,11,0,64,0,3,7,3,8,12,5,9,0,41,0,0,0,0,10,9,6,14,0,45,0,0,0,0,0,0,0,4,0,8,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,10,14,49,230,185,96,157,127,37,58,30,971
211011251,57,105,175,212,845,444,67,99,12,2023,51,82,128,138,807,639,151,153,28,2175,42,39,73,72,484,579,143,174,15,1626,18,28,42,56,390,476,143,210,6,1364,8,14,26,22,192,321,86,139,14,832,22,24,34,40,303,466,168,357,10,1427,0,4,8,9,35,106,42,99,3,314,5,16,11,10,46,109,50,198,0,447,4,15,11,3,19,42,5,20,53,158,431,1244,1209,879,3679,3525,912,1556,205,13634
211011254,65,110,220,223,942,515,87,54,30,2235,86,91,158,179,1242,867,167,138,27,2959,58,39,87,107,834,754,185,162,21,2237,41,41,48,86,599,668,171,201,21,1880,36,31,29,42,354,448,149,189,12,1284,31,34,31,45,494,732,274,455,5,2103,6,6,9,12,79,155,80,177,0,525,14,15,17,16,75,187,90,372,8,788,3,3,5,10,20,25,12,22,61,163,567,1486,1360,1003,5097,4654,1262,1838,259,17517
211011255,3,16,15,5,15,7,3,0,0,62,3,12,18,5,21,33,3,8,0,103,3,8,8,12,11,23,5,13,0,85,4,5,11,5,15,25,3,9,0,76,5,0,3,9,3,13,6,11,0,59,0,3,4,0,9,12,6,25,0,63,0,0,0,0,3,3,0,4,0,12,0,3,0,3,0,7,0,7,0,18,0,0,0,0,0,0,0,0,3,7,39,132,105,52,89,141,38,106,7,706
211011256,22,45,90,69,267,123,15,23,8,665,26,30,55,57,267,176,25,34,5,671,13,27,41,35,202,193,55,69,0,639,12,9,19,32,136,149,53,62,3,476,9,13,11,20,86,125,52,50,3,365,12,14,14,18,128,232,80,157,3,657,3,7,0,12,19,62,26,58,0,176,0,0,10,9,21,67,36,106,0,253,0,5,9,0,4,5,7,0,11,50,232,1074,654,391,1285,1233,356,584,64,5866
211011257,11,22,38,52,172,94,17,21,5,431,10,11,41,32,212,183,42,32,4,559,8,15,13,13,144,146,32,30,0,390,5,5,12,6,94,125,22,33,0,298,0,3,0,5,47,80,18,41,0,205,5,3,3,8,60,149,41,83,6,357,0,0,0,0,11,13,11,38,0,77,0,5,5,5,13,31,10,63,0,132,0,6,5,5,5,10,3,0,11,34,78,310,248,187,838,889,200,368,50,3154
211011258,8,26,31,45,88,66,14,11,7,295,11,21,28,25,99,106,18,25,10,343,9,8,18,20,82,82,22,41,3,274,4,4,9,8,58,79,23,40,3,233,8,8,4,8,48,61,18,34,0,186,7,4,3,8,63,118,38,64,0,311,0,0,0,0,19,22,13,21,0,81,0,5,0,3,12,36,18,36,0,115,0,0,0,0,10,4,0,4,10,28,90,339,250,192,550,620,165,296,41,2543
211011259,27,60,133,122,125,59,9,21,8,557,28,47,102,132,149,110,17,36,5,620,32,39,69,75,108,100,33,34,7,491,20,32,30,62,137,86,26,57,6,451,12,8,23,32,76,98,24,45,0,315,18,13,14,33,87,118,46,88,8,424,3,0,0,3,5,13,10,22,0,56,0,7,6,10,17,37,7,49,0,132,3,5,0,0,5,3,0,0,20,40,261,993,812,606,800,695,184,365,77,4792
211011260,42,100,195,154,267,115,27,34,10,937,40,83,121,112,326,200,33,51,8,980,29,34,52,73,196,170,38,48,6,641,16,27,40,60,170,196,44,56,3,616,16,20,18,23,128,125,44,51,3,424,23,13,25,16,126,210,70,132,0,615,0,7,8,5,14,42,12,27,0,113,3,12,10,6,22,40,14,55,0,171,4,10,15,4,7,10,0,0,43,91,544,1901,1189,679,1434,1209,291,499,122,7877
211011446,33,83,133,111,297,153,25,42,8,883,31,51,83,86,341,252,43,72,13,983,15,24,59,52,238,199,62,63,6,716,14,17,30,39,184,171,45,78,3,588,11,8,12,21,92,90,28,58,0,315,18,14,25,22,129,157,66,136,3,577,5,7,8,0,16,27,11,39,0,108,0,9,14,10,32,28,18,54,0,156,0,3,6,5,7,18,0,8,17,66,328,1311,979,552,1560,1214,331,604,97,6973
211011447,15,35,88,71,93,58,13,14,5,383,15,33,47,53,106,78,21,31,4,375,12,24,36,33,76,73,23,21,0,298,6,15,19,23,57,59,19,45,0,243,9,9,8,21,41,27,17,38,0,157,7,4,10,10,38,60,14,56,0,196,0,0,0,0,3,9,3,7,0,29,0,0,3,3,4,8,7,14,0,44,0,0,6,3,3,9,0,3,7,30,132,576,457,312,493,437,113,265,29,2820
211011448,30,61,126,109,229,137,27,32,3,756,32,63,104,108,265,214,45,53,8,895,19,24,58,79,125,170,40,46,6,563,20,22,33,72,116,122,36,55,5,473,20,16,23,37,54,67,16,52,0,293,11,11,18,29,71,139,50,101,0,436,3,0,6,5,11,36,13,17,0,95,3,8,13,3,16,36,11,38,0,124,0,4,3,8,9,12,3,8,14,61,308,1002,816,622,1081,1051,262,443,61,5638
211011449,8,15,21,14,10,6,3,3,0,67,0,9,10,7,9,11,4,3,0,53,0,6,3,7,5,10,3,15,0,58,6,0,5,3,17,15,3,19,0,62,0,0,0,5,3,10,3,11,0,39,0,0,0,0,5,10,0,14,0,42,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,7,0,12,0,0,0,0,0,0,0,0,3,7,32,130,92,60,68,79,26,78,4,569
211021261,14,46,75,52,56,41,4,3,3,293,8,41,57,51,84,54,8,19,4,331,8,24,33,24,62,57,15,26,6,254,10,23,25,23,51,60,22,47,3,260,6,9,17,16,44,43,20,47,0,200,8,16,11,16,50,97,45,98,3,339,0,0,6,3,8,8,5,18,0,56,3,14,15,5,19,28,11,56,0,151,0,5,5,0,3,3,0,0,15,31,111,603,464,274,433,463,130,349,41,2874
211021262,15,37,59,41,58,34,3,14,0,256,20,33,39,23,65,60,9,17,3,281,9,27,26,30,52,49,10,18,0,217,5,9,18,14,38,57,21,32,0,196,0,10,8,8,17,32,5,24,0,112,7,19,20,14,18,44,16,68,0,202,3,9,0,0,5,21,8,23,3,64,4,11,5,5,10,30,8,39,4,110,0,3,3,0,3,9,0,7,4,38,187,573,380,214,305,394,86,265,30,2438
211031263,38,64,116,119,566,342,59,72,24,1397,44,72,90,100,548,532,110,142,15,1655,30,35,38,48,372,448,116,135,10,1223,20,19,26,33,253,341,112,178,12,991,16,7,10,15,150,199,83,125,3,606,19,14,25,22,136,299,122,251,6,893,5,3,5,6,7,46,27,70,0,166,3,14,7,7,24,59,36,105,5,257,0,11,5,0,31,17,10,19,45,127,315,1111,848,607,2429,2499,708,1179,167,9859
211031265,6,32,42,37,56,27,9,7,0,217,12,33,36,44,70,55,13,32,3,299,7,16,21,26,44,47,12,23,0,195,9,3,12,20,45,49,23,32,3,202,0,6,4,8,22,39,9,23,3,120,4,14,8,8,30,79,26,80,6,260,4,0,3,3,0,10,4,20,0,45,4,9,0,3,4,23,3,34,0,78,3,4,0,0,3,3,0,0,4,21,99,428,298,210,323,383,116,285,26,2171
211031266,91,156,354,242,544,303,55,61,21,1819,83,111,246,253,793,499,99,134,11,2229,62,57,117,144,523,441,95,138,12,1602,41,40,68,110,402,394,122,195,13,1389,38,32,44,48,257,314,91,172,4,984,49,24,36,48,278,384,168,377,10,1371,3,9,9,14,37,62,34,83,4,254,11,19,14,14,31,94,43,158,0,387,11,18,10,7,26,17,5,13,49,151,1073,3107,2261,1272,3300,2789,763,1406,212,16187
211031267,40,87,171,126,176,104,16,28,10,751,33,79,159,173,210,207,43,51,4,951,25,36,96,135,152,185,51,58,3,735,34,20,47,93,123,184,50,68,6,633,17,10,20,80,74,147,37,67,0,454,35,23,27,60,106,232,73,135,3,698,3,4,6,9,16,32,18,36,0,124,7,6,20,14,14,45,19,61,0,197,0,3,14,5,10,9,0,0,25,72,334,1081,1023,849,1010,1222,323,565,72,6475
211031268,8,21,34,26,36,21,4,11,0,158,10,19,40,27,38,22,5,6,0,170,4,8,13,20,26,30,6,17,0,125,4,4,6,14,25,25,15,12,0,115,0,5,11,6,22,16,3,13,4,83,8,3,12,12,16,31,9,24,0,114,0,0,7,5,3,3,9,11,0,37,0,3,6,3,6,14,0,16,0,46,0,0,0,0,0,3,0,0,5,12,73,393,271,148,197,213,51,125,22,1500
211031450,39,51,94,88,145,98,13,21,5,553,20,34,62,79,173,157,34,53,7,614,16,26,37,41,126,131,41,40,4,465,11,20,33,25,94,107,33,53,3,376,0,4,5,11,43,78,32,42,0,223,22,20,14,13,62,105,37,87,0,358,0,0,0,4,8,21,8,22,0,62,3,6,0,7,6,23,9,30,0,89,0,8,3,5,8,6,0,3,34,64,259,764,623,412,775,798,228,401,68,4317
211031451,9,42,73,64,102,47,10,4,5,362,10,22,61,56,115,75,21,24,5,390,6,17,43,30,111,61,29,34,3,345,5,12,25,17,67,55,17,30,0,224,5,4,4,8,32,37,8,26,0,124,7,6,13,10,39,69,17,59,0,216,0,3,6,6,0,8,8,22,0,53,3,3,0,5,6,21,6,30,0,72,0,3,3,3,7,3,0,0,11,31,151,823,557,317,567,445,135,261,45,3300
211031452,11,27,30,48,207,100,9,8,9,445,7,19,30,28,205,148,33,28,3,494,3,9,18,25,117,108,16,31,3,328,4,10,3,10,72,111,20,34,0,255,0,5,5,3,37,67,12,26,0,167,3,3,9,12,37,89,22,77,0,251,0,3,0,0,6,10,10,19,0,46,3,3,4,3,12,35,8,37,0,111,0,0,6,0,9,4,0,4,7,28,61,294,243,180,804,734,140,295,38,2784
211041269,25,54,124,88,155,63,8,17,10,545,28,35,79,90,200,103,20,36,9,604,20,19,41,51,137,106,16,37,3,425,15,9,21,30,117,109,28,48,6,376,8,9,11,15,76,77,24,56,3,283,12,10,7,23,122,147,35,70,0,431,0,4,8,3,23,42,14,28,0,123,3,5,8,9,31,75,13,67,0,205,0,7,3,0,5,7,0,7,18,41,303,1167,794,472,981,801,172,385,67,5137
211041270,35,80,141,109,246,203,29,34,15,883,29,54,134,95,332,266,44,50,12,1019,20,29,63,76,238,258,39,71,3,804,21,21,46,59,201,212,55,75,9,694,18,17,29,34,157,186,36,77,0,549,23,26,36,42,211,265,83,146,5,834,9,10,6,3,35,50,26,51,5,191,0,16,12,10,26,74,20,91,0,264,0,6,6,3,8,16,0,3,22,64,288,1078,1013,576,1617,1663,346,653,91,7324
211041271,29,73,149,124,279,139,16,25,9,849,34,57,120,114,357,262,39,58,23,1071,19,27,42,58,260,238,55,50,5,753,21,14,34,37,197,234,36,67,6,658,10,9,20,21,145,146,25,65,3,458,13,13,17,28,188,257,94,171,9,780,0,8,4,5,24,39,13,37,4,131,5,9,3,11,23,51,20,75,4,202,5,5,9,4,12,11,10,7,25,81,346,1123,943,552,1682,1522,319,597,123,7205
211041272,8,41,66,58,97,69,8,14,0,352,11,33,44,46,122,109,16,23,5,416,7,10,34,31,96,101,25,26,0,325,12,10,11,28,48,68,30,35,3,243,0,3,8,10,35,52,20,38,0,166,7,6,9,18,47,94,41,83,0,306,3,4,4,3,9,12,3,24,4,67,0,7,4,5,14,19,8,31,0,84,0,0,0,0,0,0,0,0,7,13,91,437,395,277,535,573,168,300,43,2815
211041273,12,28,73,48,55,42,3,12,3,279,9,29,35,53,91,61,15,11,6,306,10,15,19,22,62,55,17,23,7,226,5,14,14,13,52,48,20,28,0,187,4,6,7,9,20,36,9,20,3,105,7,7,10,13,36,67,26,56,0,231,4,0,5,0,4,11,6,14,0,46,0,0,3,0,9,11,3,14,0,47,0,4,4,0,0,0,0,0,5,19,141,677,467,251,375,366,108,204,48,2631
211051274,13,46,43,33,71,44,7,11,0,267,14,22,39,37,74,67,12,13,0,282,6,11,18,23,54,44,10,20,0,190,8,11,18,19,26,39,15,30,0,166,8,4,11,15,28,30,16,33,0,139,5,6,15,11,36,54,29,66,5,217,3,0,5,3,4,11,8,15,0,49,0,4,3,3,7,20,7,23,0,72,0,3,5,0,5,3,0,4,8,33,153,509,367,218,357,360,104,234,23,2330
211051275,21,46,82,59,129,71,15,31,5,472,22,35,47,38,176,95,22,35,3,473,13,14,15,34,103,92,29,21,0,335,7,16,10,18,73,55,24,37,3,252,7,3,5,19,33,39,21,28,0,155,12,10,7,12,44,63,33,66,0,248,0,0,4,0,6,22,10,18,0,70,0,8,5,0,5,15,10,24,4,67,0,7,3,0,5,15,0,10,20,64,270,1092,577,318,718,551,177,294,70,4075
211051276,48,78,115,99,127,96,13,40,10,622,44,51,93,72,144,150,37,47,9,645,26,33,46,36,92,141,37,41,4,451,6,23,14,37,68,108,27,61,3,346,9,13,10,19,43,66,22,39,3,215,14,11,20,13,46,84,27,88,7,295,6,6,0,3,3,16,6,23,0,67,6,8,11,4,9,23,9,28,0,89,0,8,10,6,7,12,0,3,19,68,442,1057,724,431,677,796,196,436,85,4845
211051277,13,46,59,57,331,157,29,46,9,743,29,23,33,68,279,221,58,66,4,777,12,6,23,28,139,162,37,73,6,495,10,7,8,11,101,160,50,83,3,429,0,7,6,9,44,89,31,79,3,271,4,3,12,11,50,139,40,102,0,351,0,5,0,3,10,18,7,23,5,65,0,5,5,8,11,20,12,40,0,97,0,0,3,0,8,13,4,8,14,55,138,472,357,296,1135,1086,285,547,58,4381
211051278,59,123,217,170,348,230,49,50,9,1252,61,95,167,150,432,318,71,100,17,1412,50,38,69,102,336,308,71,129,12,1114,53,31,63,82,238,267,95,137,7,977,31,17,24,32,172,213,70,130,4,691,23,27,26,35,197,271,107,222,0,912,4,4,4,10,25,45,16,66,0,181,10,11,11,11,25,57,15,94,3,253,11,14,10,7,24,14,7,5,49,137,604,1747,1329,894,2071,1905,547,1022,171,10287
211051279,16,28,53,46,120,77,9,16,9,362,8,14,22,27,75,91,15,32,5,283,6,7,16,21,39,71,25,43,0,229,3,11,9,12,34,48,24,31,0,169,0,3,9,7,14,25,10,28,0,104,5,3,5,3,15,32,15,49,0,131,4,0,4,4,5,3,10,6,0,36,3,0,3,3,4,14,4,15,0,45,0,3,6,3,6,4,0,9,13,42,135,380,316,184,400,411,115,264,37,2254
211051280,7,9,25,25,53,29,6,10,0,164,9,17,35,25,57,42,14,15,0,203,10,9,9,20,27,43,17,23,0,164,7,8,9,15,22,28,7,30,0,121,4,5,3,3,9,22,7,25,0,67,5,6,5,7,15,35,11,31,0,114,0,0,4,0,3,7,6,10,0,23,0,0,0,0,3,5,0,11,0,31,0,0,0,0,0,0,0,0,10,10,58,249,200,127,236,239,75,168,18,1371
211051281,21,51,106,75,113,78,12,25,4,483,15,25,62,56,134,90,19,30,3,435,18,21,32,33,108,73,25,50,5,363,15,9,26,24,82,79,24,56,4,320,13,12,7,15,26,46,22,51,3,191,8,8,15,22,48,80,29,99,0,316,0,4,6,5,5,11,5,32,0,71,0,0,4,6,5,22,11,29,0,78,0,4,6,0,8,12,0,3,15,51,200,865,665,371,635,556,160,412,59,3927
211051282,13,34,41,22,50,49,7,13,0,226,12,25,30,42,38,48,10,15,3,235,4,10,15,17,31,24,6,24,0,135,6,16,16,14,30,32,8,19,0,141,3,8,6,7,17,19,5,18,0,85,6,3,7,4,19,39,16,36,0,130,0,0,0,0,6,15,4,16,0,49,0,0,0,6,4,14,3,16,0,49,0,0,0,0,6,8,0,0,10,23,207,529,303,186,247,299,73,192,28,2062
211051283,10,40,64,39,73,38,16,15,5,302,14,19,45,42,76,60,24,33,0,315,7,13,13,20,39,75,15,28,3,214,9,4,7,9,30,34,14,35,5,155,3,3,0,6,20,37,13,24,0,109,4,8,9,9,8,40,25,48,3,153,0,3,0,0,3,9,0,10,0,24,0,5,0,0,7,6,3,9,0,37,4,5,3,5,0,0,0,0,9,24,111,556,358,208,340,364,119,220,33,2316
211051284,11,32,28,24,27,24,4,10,0,165,8,26,41,36,46,33,13,11,0,219,8,17,26,15,33,38,10,8,4,145,4,6,8,17,39,46,8,19,0,143,0,3,9,4,15,24,15,21,0,91,8,6,0,7,12,28,25,37,0,117,0,3,0,0,5,10,3,9,0,32,0,0,0,8,8,10,3,14,0,49,0,7,3,0,0,0,0,3,3,19,100,499,271,175,222,243,84,157,20,1765
211051285,8,32,43,40,62,45,12,20,3,264,10,17,25,24,63,68,13,35,0,248,0,8,14,8,27,58,16,28,0,157,5,7,8,9,27,42,14,45,0,158,3,0,5,5,7,22,13,16,0,83,6,4,4,8,23,22,10,31,0,115,0,3,4,0,0,9,0,7,0,27,0,4,8,4,3,10,9,13,0,45,0,6,3,0,3,5,0,5,10,30,106,390,279,165,295,338,101,230,39,1938
211051286,22,41,96,73,105,89,10,45,19,501,23,27,55,40,106,128,24,35,5,447,19,23,23,32,93,87,28,34,4,345,13,21,18,24,57,62,14,41,0,254,5,11,8,12,35,49,16,30,0,160,6,6,13,13,33,52,31,48,0,201,8,5,0,3,4,14,4,13,0,47,3,0,8,4,7,16,6,16,0,54,0,5,5,0,4,8,0,11,25,61,242,750,535,341,584,616,144,343,103,3659
212011289,27,43,81,73,90,70,15,22,10,425,21,41,52,38,91,99,19,43,6,419,13,20,29,23,61,80,18,46,5,302,6,17,21,20,43,52,24,63,4,248,9,5,13,14,34,47,23,39,3,183,7,14,19,12,34,74,26,74,3,271,0,3,3,3,4,17,3,22,0,57,4,11,5,0,7,21,6,30,4,83,3,8,3,0,4,8,0,0,20,46,237,892,531,299,474,551,158,382,92,3625
212011546,28,57,99,77,184,84,14,24,5,574,36,43,68,81,199,150,28,49,10,654,19,19,41,50,158,148,54,63,12,560,15,21,18,32,104,150,49,67,0,453,6,13,16,16,73,91,38,69,6,328,11,13,17,9,75,152,69,129,4,469,0,0,3,8,14,28,13,27,0,97,3,0,10,9,14,32,15,46,0,124,0,3,4,6,6,3,3,5,22,54,281,1115,713,431,980,916,290,522,82,5310
212011547,10,34,35,38,100,69,11,44,11,361,15,34,29,31,72,95,15,53,3,356,7,14,18,21,51,59,18,59,5,250,9,3,19,11,33,54,13,69,6,225,4,0,6,6,15,26,20,36,0,126,5,8,10,7,29,41,11,78,0,180,0,0,5,0,0,4,0,17,0,37,0,8,0,0,5,9,4,30,0,59,0,5,0,7,4,4,7,8,16,46,138,488,340,204,427,469,128,467,58,2723
212011548,20,39,53,58,117,95,22,33,9,435,18,24,38,47,90,114,39,53,7,431,3,13,11,29,70,70,17,61,0,287,7,4,13,19,47,63,20,75,4,257,5,0,3,15,27,32,16,47,0,143,10,3,8,6,20,53,28,83,0,216,5,0,0,0,4,9,0,21,0,38,4,3,5,10,3,19,4,38,0,85,9,5,4,4,9,5,3,8,13,57,160,524,427,298,504,540,171,491,62,3176
212011549,15,17,39,46,78,33,9,19,4,260,12,15,32,23,56,45,8,13,6,211,7,3,10,15,33,43,11,22,3,145,5,3,7,18,29,27,5,19,3,108,0,11,0,7,19,20,8,9,0,69,7,0,0,4,19,24,10,24,0,87,0,0,0,0,0,0,0,9,0,13,0,0,0,3,0,8,3,8,0,29,0,3,0,0,3,0,0,0,9,19,100,518,345,222,296,226,64,128,43,1942
212011550,21,34,35,27,140,74,14,15,4,368,6,22,27,45,141,106,27,25,15,418,8,11,10,26,92,91,26,40,4,309,8,9,13,4,54,91,31,36,7,260,3,4,5,6,32,41,23,54,0,163,6,3,3,7,23,64,28,69,3,216,0,0,0,0,0,11,0,15,0,32,0,0,0,0,0,8,3,12,0,31,0,0,0,0,10,0,5,0,9,24,124,371,285,193,591,563,170,294,58,2640
212011551,37,47,79,94,277,209,38,39,6,822,25,35,69,70,338,303,56,96,11,998,20,18,28,25,158,199,59,100,3,598,7,16,6,29,104,142,39,94,5,441,8,5,8,7,67,94,40,69,3,304,13,11,5,14,86,127,57,107,5,421,4,3,6,4,15,27,16,30,0,102,4,13,4,0,15,33,21,41,3,135,4,3,3,0,6,7,3,9,26,69,256,777,606,395,1261,1289,350,630,95,5659
212011552,33,60,104,99,313,208,43,38,20,918,33,57,67,72,310,250,63,93,13,951,17,33,27,49,174,203,74,107,5,680,14,24,25,38,116,163,53,106,3,534,14,11,6,21,76,122,33,82,3,365,18,10,8,14,84,129,68,151,6,488,0,0,0,5,15,19,3,36,0,84,4,6,4,3,19,26,8,42,0,105,0,4,4,5,11,17,4,11,25,77,283,1002,746,499,1384,1285,381,716,125,6430
212021293,60,148,272,203,316,155,22,54,7,1231,65,79,209,243,385,281,51,74,10,1397,48,49,139,181,290,248,69,89,7,1117,40,32,87,164,217,227,71,106,10,953,19,14,38,86,171,223,50,114,4,714,35,34,49,59,190,318,114,246,8,1051,5,7,3,18,26,51,10,42,0,163,3,14,33,21,46,71,41,128,0,350,0,14,8,3,15,19,4,9,39,108,546,1766,1717,1245,1893,1709,468,903,155,10402
212021295,12,33,36,47,78,53,6,12,3,287,7,10,31,46,87,83,22,31,7,323,4,6,19,29,59,74,31,31,8,256,3,4,6,17,49,53,23,40,0,196,6,5,3,8,20,25,11,21,3,107,7,3,3,6,24,51,19,42,0,146,0,0,0,0,6,3,0,6,0,21,0,0,3,3,5,9,0,7,0,26,0,0,5,0,4,3,0,0,5,20,71,335,270,232,397,395,121,205,43,2071
212021297,40,84,158,132,779,463,59,96,29,1840,50,79,106,127,722,706,145,141,33,2119,33,32,61,79,462,521,153,197,11,1538,13,26,27,53,277,469,112,225,17,1226,19,18,25,23,166,232,95,181,14,768,28,21,22,26,224,414,149,388,5,1281,4,0,8,10,29,80,48,97,0,285,9,11,8,3,35,76,31,169,0,336,3,8,4,8,30,28,6,10,48,152,350,1056,1059,669,3226,3303,849,1578,227,12319
212021299,3,17,26,35,63,49,10,8,4,215,11,10,27,30,43,56,19,20,0,225,3,10,15,21,33,52,12,18,4,171,8,11,7,14,25,36,13,23,0,133,3,4,3,3,13,23,12,13,0,94,5,6,5,0,13,45,0,40,3,118,0,0,0,0,6,0,5,12,0,26,0,0,9,0,5,6,0,11,0,38,0,4,3,0,8,0,0,0,8,23,78,284,227,157,275,319,73,167,36,1616
212021453,3,13,33,33,44,25,4,8,9,175,8,18,26,33,48,33,9,9,4,185,7,6,13,11,32,32,10,17,7,131,5,4,6,11,36,29,21,27,5,144,0,5,4,4,12,21,7,19,0,70,0,3,6,3,17,26,20,35,0,109,0,0,0,0,0,3,0,11,0,14,0,3,0,0,6,4,4,14,4,30,0,3,0,0,0,0,0,0,4,16,49,221,199,137,242,202,74,147,42,1310
