POW_SA2_CODE_2021,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Taiwan_E,P_Taiwan_OM_IE,P_Taiwan_OM_UIE,P_Taiwan_CFW,P_Taiwan_ES_NS,P_Taiwan_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
217031471,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,22,0,4,0,3,38,1321,96,121,32,25,1598
217031472,7,0,0,0,0,7,53,0,0,0,0,55,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,8,21,0,4,0,0,22,126,0,0,0,4,127,10,0,0,0,0,13,96,6,6,0,0,108,11,3,0,0,0,12,0,0,0,4,0,5,104,5,5,0,3,119,71,3,5,0,8,92,6589,329,398,66,65,7453
217031473,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,18,6,3,3,0,29,7,0,0,0,0,5,0,0,0,0,0,0,15,0,4,3,0,20,14,0,11,6,3,36,776,184,368,167,48,1549
217031474,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,8,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,15,26,0,12,3,0,43,1548,218,324,152,67,2313
217031475,0,0,0,0,0,0,31,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,3,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,5,42,7,10,0,0,64,5,0,0,0,0,5,0,0,0,0,0,0,41,8,0,0,0,48,41,7,16,5,5,72,2230,309,603,191,95,3425
217031476,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,4,5,0,0,0,0,5,48,13,6,5,0,74,4,0,0,0,0,4,0,0,0,0,0,0,26,7,11,4,0,47,14,3,5,0,5,32,978,166,247,87,32,1504
217041477,0,0,0,0,0,0,20,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,3,6,5,0,34,5,0,0,0,0,4,0,0,0,0,0,0,21,3,0,0,0,28,19,10,11,0,3,47,1242,286,570,206,71,2372
217041478,0,0,0,0,0,0,39,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,9,0,0,0,0,9,4,0,0,0,0,4,9,0,0,0,0,7,49,9,17,6,0,75,7,0,0,0,0,9,0,0,0,0,0,0,35,0,0,5,4,42,32,3,12,9,0,52,2290,289,551,173,84,3381
217041479,5,0,0,0,0,5,49,0,5,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,15,4,4,0,0,21,15,0,0,0,0,18,5,0,0,0,0,5,4,0,0,0,0,4,67,10,12,4,0,88,5,0,0,0,0,9,0,0,0,0,0,3,54,0,0,0,4,62,23,0,0,0,0,30,4016,262,483,76,37,4866
217041480,10,0,0,0,0,12,107,0,0,0,0,110,4,0,0,0,0,7,11,0,0,0,0,11,43,0,0,0,0,48,58,0,0,0,0,64,42,0,0,0,0,43,32,9,5,0,0,42,227,12,18,4,0,259,27,0,0,4,0,31,59,0,0,0,0,62,180,11,4,0,0,197,73,0,10,3,3,92,11899,664,683,116,127,13485
297979799,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,196,0,0,0,0,194
299999499,290,60,236,7,15,616,506,38,161,13,12,725,179,51,108,5,4,350,200,31,94,8,0,330,395,74,170,14,9,664,564,127,258,24,11,976,80,11,53,7,0,158,216,16,80,5,3,322,2532,560,1582,70,64,4815,310,37,143,13,0,505,607,148,348,36,20,1159,4044,860,2191,120,104,7321,660,149,314,47,114,1284,79049,16470,37324,2452,2182,137478
