POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
206061136,0,0,4,0,0,5,0,0,15,0,0,4,0,0,0,0,0,8,0,4,0,0,0,0,0,0,9,0,3,4,3,3,3,5,0,22,4,3,4,7,9,4,3,0,34,0,8,19,12,6,13,0,0,48,0,14,20,21,6,5,4,0,75,0,16,52,25,19,9,3,0,130,0,25,94,44,17,18,7,3,215,0,11,96,54,37,15,0,4,219,0,4,78,62,37,14,3,0,203,0,5,47,44,28,21,8,0,141,0,0,90,111,76,33,10,0,315,0,0,16,26,27,13,0,0,87,0,0,21,95,78,35,11,0,240,0,0,3,6,3,0,0,0,10,9,90,536,514,351,193,53,11,1754,0,3,4,0,0,0,0,0,13,3,4,0,3,0,0,0,0,12,0,6,7,5,0,0,0,0,28,0,16,9,9,8,4,3,0,52,4,7,14,11,5,4,3,0,47,0,14
206061138,0,0,0,0,3,3,4,0,10,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,3,0,0,0,0,0,8,0,0,4,0,3,4,3,0,13,0,3,5,3,6,4,0,0,20,0,4,9,11,8,6,4,0,48,0,7,20,24,7,13,6,0,74,0,0,18,22,9,10,4,0,62,0,0,22,12,15,15,4,3,61,0,0,14,11,11,14,7,4,55,0,0,21,39,37,26,22,6,146,0,0,3,12,10,12,3,0,45,0,0,0,27,40,41,26,5,141,0,0,0,0,0,0,0,0,4,0,16,114,167,162,159,87,23,718,0,0,0,3,0,0,3,0,8,10,0,0,0,0,0,0,0,14,4,3,3,0,0,8,0,0,20,3,0,3,0,0,3,3,0,27,0,3,8,3,0,4,0,0,24,0,3
206061515,0,0,0,0,3,4,0,0,10,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,6,0,12,0,0,7,3,7,0,4,0,28,0,3,12,0,0,6,0,0,24,0,3,27,10,5,0,0,0,54,0,12,51,29,17,7,4,0,121,0,4,47,28,13,8,0,0,105,0,4,45,26,34,12,4,0,125,0,0,35,23,15,12,0,0,84,0,0,72,87,58,28,7,0,260,0,0,20,36,36,14,5,0,109,0,0,21,79,114,66,20,8,310,0,5,0,3,0,5,0,0,8,4,39,357,337,315,172,51,22,1285,0,0,0,0,3,3,0,0,7,0,0,5,4,0,0,0,0,10,0,4,4,0,5,0,0,0,17,3,8,5,4,0,3,0,0,23,0,7,8,3,3,4,0,0,21,0,7
206061516,0,0,5,3,8,0,0,0,14,3,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,9,0,0,4,6,0,0,0,0,6,0,6,9,4,0,0,0,0,25,0,3,5,9,4,5,5,0,29,0,7,10,15,7,0,0,0,48,0,11,36,30,15,7,4,0,99,0,13,77,29,25,16,0,0,162,0,8,60,26,17,10,0,0,122,0,4,61,34,23,8,4,0,134,0,5,42,36,12,14,0,3,106,0,0,61,72,43,22,7,0,205,0,0,14,30,20,11,4,0,74,0,0,18,63,65,34,11,0,188,0,0,0,0,4,0,0,0,7,4,58,409,359,246,125,34,4,1235,0,0,6,0,3,0,0,0,12,0,0,3,0,0,0,0,0,9,0,9,5,4,0,0,0,0,19,0,0,0,3,0,0,3,0,8,0,0,3,0,6,0,0,0,18,0,3
206071139,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,8,0,4,3,0,4,3,0,0,10,0,8,13,8,13,3,5,0,42,0,11,14,8,7,6,4,0,45,0,17,39,28,15,9,0,0,112,0,18,80,29,18,12,0,0,162,0,7,83,59,24,14,0,0,191,0,11,70,64,48,27,10,0,224,0,0,46,82,42,27,6,0,203,0,0,105,192,172,62,7,0,536,0,0,23,68,63,34,0,0,188,0,0,19,147,184,74,17,0,434,0,0,0,0,3,6,0,0,8,0,75,496,692,593,269,52,7,2183,0,0,0,3,0,0,0,0,6,3,3,3,5,0,4,0,0,15,0,0,3,0,0,0,0,0,13,0,3,9,7,4,0,0,0,25,4,4,17,11,3,4,0,0,41,0,20
206071140,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,13,0,0,0,3,0,6,0,3,10,0,5,3,3,5,0,0,0,17,0,4,13,8,4,11,0,0,44,0,0,13,5,12,0,5,0,31,0,6,11,11,3,0,0,0,31,0,0,8,13,12,10,0,3,47,0,0,6,8,11,3,0,0,22,0,0,9,13,22,8,6,0,47,0,0,0,7,12,0,0,0,27,0,0,3,5,13,16,0,5,41,0,0,0,0,0,0,0,0,0,0,8,64,81,101,57,14,9,342,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,12,0,3,0,3,3,0,3,0,17,0,6,7,0,4,0,0,0,19,0,0,0,6,7,4,3,0,21,0,4
206071141,0,0,3,3,3,0,0,0,5,0,0,0,0,4,0,0,0,9,8,0,0,4,0,0,0,0,14,0,0,0,4,5,4,0,0,13,3,0,4,6,4,3,0,0,22,0,4,17,4,11,6,3,0,52,0,11,31,22,6,4,5,6,79,0,9,41,24,19,8,5,0,104,0,9,100,63,32,22,14,4,242,0,16,137,84,36,19,0,0,289,0,4,106,88,47,35,3,0,275,0,0,75,99,58,13,4,0,258,0,0,160,270,134,68,17,0,651,0,0,36,88,41,24,0,0,198,0,0,39,156,156,70,6,5,425,0,0,4,3,0,0,0,0,8,13,63,760,921,555,266,62,10,2654,0,0,3,7,3,0,0,0,16,3,3,5,0,4,0,6,0,23,0,20,5,7,5,4,0,0,49,5,10,17,6,8,5,5,0,52,0,17,29,16,8,3,6,0,82,0,20
206071142,0,0,5,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,3,3,3,0,0,0,0,10,0,3,0,4,4,3,0,0,20,0,6,13,13,8,8,0,0,38,0,8,18,29,11,11,3,0,79,0,13,42,35,19,14,7,0,130,0,17,120,62,32,12,10,0,254,0,8,87,61,37,24,5,0,223,0,0,72,78,47,20,7,0,221,0,0,56,69,52,26,8,0,209,0,0,85,161,103,62,7,3,424,0,0,17,38,33,19,4,0,115,0,0,16,86,87,60,9,0,251,0,0,0,3,0,0,0,0,3,4,63,537,632,445,255,59,11,2015,0,0,3,4,0,0,0,0,5,5,10,5,3,4,5,0,0,23,0,15,0,8,3,3,5,0,38,0,12,20,11,4,4,0,0,53,0,16,19,21,13,10,3,0,84,0,21
206071143,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,11,0,0,0,7,3,0,0,0,15,0,5,6,6,0,9,0,0,15,0,0,12,0,0,0,0,0,16,0,3,21,15,14,7,4,0,51,0,3,13,12,14,8,3,0,54,0,0,20,20,5,6,3,0,55,0,0,9,9,17,6,3,0,47,0,0,8,10,9,10,0,0,44,0,0,10,16,22,24,0,0,74,0,0,7,4,5,12,0,0,30,0,0,16,14,20,11,3,0,58,0,0,0,0,0,0,0,0,0,0,21,120,119,126,87,14,6,484,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,7,3,6,6,0,0,0,0,0,26,0,5,3,0,11,3,7,3,25,0,5,9,4,7,5,4,0,37,0,9
206071145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,4,0,4,0,0,0,13,0,0,4,4,7,3,3,0,25,0,5,9,9,0,0,4,0,22,0,3,16,14,6,3,3,0,45,0,0,14,11,8,7,0,0,37,0,0,15,23,17,4,4,0,57,0,0,9,14,15,4,4,0,45,0,0,21,33,27,28,4,4,117,0,0,3,10,5,3,3,0,32,0,0,7,21,24,26,3,0,84,0,0,0,0,3,0,0,0,5,0,10,98,151,117,88,31,5,504,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,17,0,0,3,7,3,0,5,0,22,0,0,3,0,5,3,0,3,24,0,4
206071517,0,0,6,3,6,3,0,0,24,0,0,4,0,0,4,0,0,13,5,3,0,4,0,0,0,0,18,0,4,5,0,6,0,0,0,18,3,3,9,11,5,0,3,0,26,0,6,10,9,3,5,4,0,43,0,17,23,15,8,8,7,0,75,0,24,60,45,15,20,7,0,171,0,36,190,80,47,28,15,0,395,0,28,233,132,65,38,11,0,516,0,11,252,189,96,31,12,0,595,0,7,200,154,88,33,14,0,498,0,8,505,547,311,113,20,0,1499,0,3,154,307,172,61,8,5,706,0,0,155,677,637,197,38,0,1698,0,0,10,8,9,4,3,0,32,8,149,1817,2180,1479,545,144,9,6338,0,3,4,7,3,3,0,0,24,4,10,3,3,0,3,5,0,31,0,15,11,4,8,5,0,4,50,0,14,16,8,3,9,3,0,57,5,15,17,13,3,10,0,0,56,0,25
206071518,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,7,3,0,4,0,0,0,0,0,13,0,0,8,3,5,4,0,0,20,0,4,0,4,4,4,0,0,16,0,12,9,7,6,0,0,3,43,0,15,16,12,6,4,4,0,54,0,14,53,32,21,10,3,0,125,0,21,75,49,19,20,6,6,189,0,12,81,48,33,17,0,0,189,0,7,90,82,46,22,8,0,241,0,0,60,76,44,21,6,0,212,0,0,131,203,163,76,19,4,602,0,0,26,77,72,34,4,0,211,0,0,23,132,180,81,9,0,435,0,0,3,0,3,3,0,0,10,7,81,588,720,597,300,68,14,2373,0,0,9,0,3,0,0,0,19,3,5,5,0,0,0,0,0,17,3,3,7,3,6,0,3,0,21,0,16,8,10,5,7,0,3,41,0,8,19,3,12,5,4,0,47,0,19
207011146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,7,0,0,4,3,3,4,7,0,14,0,0,0,4,0,5,4,0,22,0,6,8,3,5,5,6,0,33,0,0,7,10,8,6,0,0,31,0,0,8,0,4,7,5,0,26,0,0,0,4,7,5,0,0,17,0,0,0,0,5,9,0,0,20,0,0,3,10,14,8,7,0,47,0,0,0,4,3,4,5,0,19,0,0,0,9,12,9,6,0,32,0,0,0,0,3,0,0,0,3,3,15,42,57,83,61,28,3,297,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,3,9,5,0,4,3,0,4,24,0,9,0,7,4,0,0,0,18,0,0,0,3,0,4,0,0,14,0,0
207011147,0,0,0,0,5,0,0,0,14,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,3,5,4,0,0,0,16,0,0,6,4,3,9,0,0,22,0,0,3,8,12,12,0,0,36,0,4,5,16,5,9,3,0,45,0,3,15,17,18,5,0,0,58,0,8,16,20,18,11,3,3,76,0,0,5,11,16,13,8,0,49,0,0,16,14,16,10,4,0,52,0,0,11,16,14,5,5,3,59,0,0,11,22,26,27,12,0,98,0,0,0,6,14,8,3,0,32,0,0,0,17,37,14,4,7,74,0,0,0,0,0,0,0,0,6,6,15,98,160,196,125,40,16,661,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,26,5,13,5,6,0,0,4,0,36,0,6,7,5,3,3,0,0,31,0,0,3,7,8,4,0,0,24,0,3
207011148,0,0,4,0,6,0,0,0,20,0,0,0,4,0,0,0,0,10,0,0,0,8,3,0,0,0,15,0,0,0,4,9,0,0,0,18,0,5,0,6,9,4,0,0,19,0,3,3,9,10,3,0,0,33,0,3,3,6,12,8,4,0,34,0,4,6,16,8,7,0,0,38,0,5,17,21,21,12,0,0,72,0,0,4,9,12,12,0,0,42,0,0,3,8,12,4,5,0,32,0,0,3,4,11,9,4,0,34,0,0,5,9,34,14,4,0,66,0,0,0,7,11,9,0,0,34,0,0,0,5,25,11,3,0,46,0,0,0,0,0,3,0,0,5,10,22,57,120,184,99,25,13,522,0,0,0,0,3,5,0,0,5,8,4,0,0,0,5,0,0,19,5,7,0,3,0,0,0,0,27,7,9,5,0,4,3,3,0,30,0,4,4,0,5,6,0,0,22,0,3
207011149,0,0,0,0,8,0,4,0,13,0,0,0,3,0,3,0,0,8,0,0,0,5,10,0,0,0,14,0,3,0,6,5,3,0,0,22,0,4,5,3,9,3,3,0,24,0,3,10,5,9,9,0,0,40,0,3,16,11,16,11,4,0,57,0,12,33,20,12,20,4,3,102,0,9,35,32,20,20,4,0,118,0,4,26,34,28,21,4,0,118,0,0,26,30,37,22,3,3,121,0,0,17,34,35,31,3,0,120,0,0,45,102,100,68,19,3,329,0,0,12,35,40,33,8,0,122,0,0,7,56,130,60,19,3,278,0,0,0,0,0,3,0,0,11,0,37,227,371,445,290,85,16,1485,0,0,0,0,3,0,0,0,8,9,9,0,5,6,3,0,0,32,7,21,6,6,14,4,0,0,49,5,12,4,4,4,7,0,0,34,0,13,4,12,12,13,8,0,59,0,11
207011150,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,7,0,0,0,9,0,6,0,7,0,0,0,0,19,0,3,0,9,0,7,0,0,19,0,0,3,6,7,3,4,0,21,0,0,8,7,5,3,0,0,22,0,7,19,16,16,9,0,0,77,0,5,29,19,10,17,0,0,83,0,8,28,26,29,14,8,0,106,0,0,36,32,19,11,5,0,92,0,4,99,156,101,41,4,0,405,0,0,27,89,76,24,3,0,219,0,0,51,199,217,75,4,0,546,0,0,0,0,5,0,0,0,8,0,36,294,560,501,211,38,9,1650,0,0,6,3,0,3,0,0,16,0,3,0,3,8,3,0,0,23,0,8,3,0,3,3,0,0,24,0,7,5,7,4,6,7,0,32,0,4,7,7,9,0,3,0,29,0,5
207011152,0,0,0,0,3,0,0,0,7,0,0,0,3,5,0,0,0,5,0,0,0,4,0,0,0,0,9,0,0,0,4,6,0,0,0,14,0,7,0,0,0,3,0,0,15,0,3,8,7,0,4,0,0,33,0,9,9,9,7,8,7,5,45,0,8,32,24,15,13,0,0,83,0,14,46,38,25,15,0,0,144,0,5,54,25,38,12,9,0,139,0,0,53,49,42,30,14,3,191,0,0,22,56,49,22,6,0,159,0,0,113,171,139,81,25,4,535,0,0,18,68,61,39,3,0,199,0,0,38,162,231,123,23,0,577,0,0,0,7,5,0,0,0,11,0,45,400,629,635,359,83,14,2160,0,0,5,0,0,3,0,0,9,9,3,0,5,0,0,0,0,23,4,6,4,10,8,6,0,0,38,4,8,7,4,3,11,3,0,36,3,8,13,14,8,4,4,0,50,4,7
207011154,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,3,7,3,0,0,12,0,0,0,3,0,4,0,0,8,0,8,3,5,5,3,0,0,23,0,4,14,8,12,3,0,0,39,0,0,11,6,9,8,6,0,34,0,0,6,20,12,4,0,0,46,0,0,8,4,13,6,6,0,40,0,0,13,34,15,17,0,0,85,0,0,3,15,10,5,0,0,38,0,0,5,16,32,15,3,4,79,0,0,0,3,4,5,0,0,5,4,15,72,113,119,74,22,6,421,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,5,0,0,0,3,0,0,8,0,8,0,0,0,7,0,0,20,0,0,6,0,6,0,0,0,15,0,6
207011155,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,4,0,11,0,0,3,4,3,3,3,3,18,0,0,0,0,11,3,3,0,24,0,5,0,5,14,6,0,0,39,0,4,14,10,12,3,4,0,41,0,4,6,11,9,9,3,0,47,0,7,26,21,21,13,3,0,92,0,0,20,18,16,12,5,4,75,0,0,17,19,23,13,4,0,82,0,0,16,19,30,19,3,0,90,0,0,28,63,71,44,8,0,225,0,0,9,27,18,19,6,0,76,0,0,0,42,80,49,13,3,196,0,0,0,0,3,0,4,0,10,0,22,138,252,334,201,72,18,1042,0,0,0,0,4,5,0,0,12,10,8,0,0,3,9,0,0,31,5,11,3,0,3,9,4,0,33,5,4,7,7,4,6,0,0,34,3,9,12,9,6,4,3,9,50,0,8
207011519,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,5,10,0,4,0,0,0,14,0,3,0,3,3,0,0,0,12,0,3,4,7,8,3,0,0,25,0,4,5,15,7,6,0,0,41,0,16,32,12,10,6,0,0,73,0,9,31,20,16,4,6,0,87,0,4,37,17,13,11,0,3,85,0,5,40,32,21,10,3,0,110,0,0,34,28,27,17,5,0,108,0,0,50,88,87,24,7,0,262,0,0,9,44,26,9,3,0,87,0,0,15,47,67,63,18,0,214,0,0,0,0,6,6,0,0,9,0,50,268,315,289,160,49,7,1141,0,0,9,0,4,0,0,0,11,0,6,7,7,0,0,0,0,23,0,6,10,6,8,0,0,0,46,0,7,12,7,9,6,3,0,50,0,7,13,10,6,0,4,0,41,0,4
207011520,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,0,0,6,0,0,0,0,0,8,0,0,0,4,4,0,0,0,12,0,3,4,6,7,0,3,0,24,0,6,14,16,6,5,4,0,47,0,9,18,20,13,9,7,0,76,0,12,41,22,19,13,5,0,114,0,12,40,32,22,9,10,3,122,0,0,49,49,36,16,4,3,161,0,0,36,43,27,13,8,0,122,0,3,72,137,107,67,13,0,407,0,0,8,43,60,27,3,0,140,0,0,25,117,173,80,20,0,415,0,0,0,0,11,4,0,0,17,0,45,300,488,500,249,69,15,1677,0,4,0,0,0,0,0,0,11,5,13,3,4,0,7,0,0,28,3,12,0,13,0,0,5,0,42,3,15,6,4,4,4,3,0,44,0,12,8,6,6,5,0,0,37,0,18
207011521,0,0,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,9,0,0,0,5,0,0,0,0,10,0,5,0,3,0,6,0,0,5,0,0,0,0,0,5,0,0,10,0,5,0,7,4,8,0,0,18,0,6,11,10,9,9,5,0,48,0,5,16,17,9,4,0,0,59,0,0,10,20,11,13,7,0,64,0,3,26,30,18,5,9,3,94,0,0,11,27,17,22,3,0,83,0,0,33,78,70,49,10,4,242,0,0,9,35,37,22,5,0,102,0,0,10,58,100,49,10,0,229,0,0,0,0,0,0,0,0,3,0,21,127,291,293,185,57,12,987,0,5,0,0,0,0,0,0,3,17,5,0,4,3,5,0,0,35,4,9,5,4,0,5,0,0,36,0,14,9,12,7,3,0,0,40,0,10,4,10,7,8,5,0,45,3,6
207011522,0,0,0,0,4,6,0,0,15,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,9,0,0,0,0,3,4,0,0,9,0,3,0,0,5,4,0,0,10,0,3,0,3,8,0,3,0,23,0,4,4,3,5,5,5,0,31,0,3,6,11,7,0,3,0,37,0,6,10,12,12,9,0,0,55,0,3,12,3,12,12,8,0,48,0,0,7,14,12,5,8,0,50,0,0,9,10,6,13,6,0,41,0,0,19,33,30,12,7,0,100,0,0,4,3,14,4,0,0,27,0,0,3,15,42,17,13,0,92,0,0,0,0,0,0,0,0,3,4,25,87,112,171,93,47,4,556,0,0,0,0,0,0,0,0,0,9,5,0,0,4,0,3,0,24,6,4,5,5,0,5,0,0,34,0,6,4,0,9,0,0,0,19,0,0,3,5,5,4,5,0,22,0,4
207021156,0,0,0,4,0,0,0,0,7,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,5,0,6,7,0,0,16,0,0,0,3,0,0,0,0,14,0,0,3,3,3,4,0,0,12,0,0,0,4,4,0,0,0,17,0,3,13,6,8,9,4,0,45,0,0,10,17,13,11,7,0,59,0,3,3,15,18,7,5,0,52,0,0,4,5,7,10,0,0,35,0,0,7,7,3,0,0,0,28,0,0,12,16,21,15,6,0,66,0,0,0,0,10,7,3,0,26,0,0,0,5,16,7,4,0,37,0,0,0,0,3,4,0,0,0,3,17,59,90,115,90,37,4,412,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,12,0,0,3,3,0,0,3,0,8,0,0,0,5,3,0,0,0,20,0,0,0,0,3,0,0,0,12,0,0
207021157,0,0,0,6,4,0,0,0,6,3,4,0,3,0,3,0,0,15,0,6,0,5,0,0,0,0,15,5,3,7,3,4,3,0,0,24,0,4,7,3,0,0,3,0,18,0,15,20,6,14,10,0,0,66,0,18,13,13,17,16,4,0,79,0,23,40,33,23,18,8,0,141,0,28,80,51,33,17,0,0,216,0,9,54,27,22,24,0,0,138,0,4,40,33,18,21,5,0,113,0,0,25,19,25,9,0,0,83,0,0,38,69,63,34,3,0,222,0,0,9,27,25,6,3,0,72,0,0,15,48,82,49,6,0,192,0,0,0,0,0,0,0,0,7,14,110,348,354,336,212,36,0,1409,0,0,5,0,5,0,0,0,8,12,11,3,3,0,0,0,0,37,11,13,5,9,3,3,5,0,43,5,0,4,8,7,7,4,0,32,0,0,13,6,7,6,3,3,42,0,0
207021159,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,5,4,0,0,0,0,9,0,0,6,0,4,3,0,0,12,0,4,0,0,6,5,0,0,11,0,0,0,3,5,6,0,0,21,0,4,6,13,6,3,3,0,31,0,3,5,3,8,7,7,0,25,0,0,9,14,10,4,6,0,46,0,0,7,8,14,0,6,0,31,0,0,9,14,13,6,4,3,34,0,0,8,9,5,0,6,0,33,0,0,5,12,23,7,0,0,56,0,0,0,4,3,6,0,0,17,0,0,3,4,28,13,3,0,53,0,0,0,0,0,0,0,0,0,0,14,55,96,123,57,35,14,398,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,9,0,0,0,0,6,0,3,0,19,0,0,4,5,0,3,0,3,11,0,0,3,7,0,3,0,0,18,0,0
